align_id	align_description	matched_label	group
ERX555926.32.fa.dc..contig_1510_18...MM16	ERX555926.32.fa.dc..contig_1510_18...MM16	ERX555926.32.fa.dc..contig_1510_18...MM16	viral
ERX555926.32.fa.dc..contig_4413_15...MM16	ERX555926.32.fa.dc..contig_4413_15...MM16	ERX555926.32.fa.dc..contig_4413_15...MM16	viral
ERX555945.3.fa.dc..contig_11999_20...MM09	ERX555945.3.fa.dc..contig_11999_20...MM09	ERX555945.3.fa.dc..contig_11999_20...MM09	viral
ERX555952.65.fa.dc..contig_26895_19...MM16	ERX555952.65.fa.dc..contig_26895_19...MM16	ERX555952.65.fa.dc..contig_26895_19...MM16	viral
3711.Bra012310.1-P	3711.Bra012310.1-P	3711.Bra012310.1-P	cellular
3711.Bra008342.1-P	3711.Bra008342.1-P	3711.Bra008342.1-P	cellular
375286.mma_3222	375286.mma_3222	375286.mma_3222	cellular
543734.LCABL_25210	543734.LCABL_25210	543734.LCABL_25210	cellular
3694.POPTR_0007s10590.1	3694.POPTR_0007s10590.1	3694.POPTR_0007s10590.1	cellular
36870.WGLp218	36870.WGLp218	36870.WGLp218	cellular
3702.AT1G78050.1	3702.AT1G78050.1	3702.AT1G78050.1	cellular
3702.AT1G22170.1	3702.AT1G22170.1	3702.AT1G22170.1	cellular
5057.CADACLAP00005067	5057.CADACLAP00005067	5057.CADACLAP00005067	cellular
5085.CADAFUBP00009668	5085.CADAFUBP00009668	5085.CADAFUBP00009668	cellular
504832.OCA5_c01080	504832.OCA5_c01080	504832.OCA5_c01080	cellular
504832.OCAR_4423	504832.OCAR_4423	504832.OCAR_4423	cellular
521011.Mpal_0635	521011.Mpal_0635	521011.Mpal_0635	cellular
522373.Smlt1430	522373.Smlt1430	522373.Smlt1430	cellular
5141.EFNCRP00000009307	5141.EFNCRP00000009307	5141.EFNCRP00000009307	cellular
515849.XP_001909846.1	515849.XP_001909846.1	515849.XP_001909846.1	cellular
757424.Hsero_0163	757424.Hsero_0163	757424.Hsero_0163	cellular
762948.HMPREF0733_11263	762948.HMPREF0733_11263	762948.HMPREF0733_11263	cellular
525365.HMPREF0548_2085	525365.HMPREF0548_2085	525365.HMPREF0548_2085	cellular
SRX802202.149.fa.dc..contig_2365_18...MM01	SRX802202.149.fa.dc..contig_2365_18...MM01	SRX802202.149.fa.dc..contig_2365_18...MM01	viral
SRX802202.149.fa.dc..contig_5254_56...MM01	SRX802202.149.fa.dc..contig_5254_56...MM01	SRX802202.149.fa.dc..contig_5254_56...MM01	viral
SRX802077.79.fa.dc..contig_50_53...MM16	SRX802077.79.fa.dc..contig_50_53...MM16	SRX802077.79.fa.dc..contig_50_53...MM16	viral
ERX556017.61.fa.dc..contig_36207_13...MM09	ERX556017.61.fa.dc..contig_36207_13...MM09	ERX556017.61.fa.dc..contig_36207_13...MM09	viral
ERX556094.26.fa.dc..contig_23978_6...MM16	ERX556094.26.fa.dc..contig_23978_6...MM16	ERX556094.26.fa.dc..contig_23978_6...MM16	viral
ERX556043.42.fa.dc..contig_3300_22...MM15	ERX556043.42.fa.dc..contig_3300_22...MM15	ERX556043.42.fa.dc..contig_3300_22...MM15	viral
GCA_000888735.1_ViralProj60053..HQ336222.2_785...MM16	GCA_000888735.1_ViralProj60053..HQ336222.2_785...MM16	GCA_000888735.1_ViralProj60053..HQ336222.2_785...MM16	viral
SRX802202.1.fa.dc..contig_635_69...MM01	SRX802202.1.fa.dc..contig_635_69...MM01	SRX802202.1.fa.dc..contig_635_69...MM01	viral
GCA_002966345.1_ASM296634v1..AP017644.1_784...MM16	GCA_002966345.1_ASM296634v1..AP017644.1_784...MM16	GCA_002966345.1_ASM296634v1..AP017644.1_784...MM16	viral
323097.Nham_0159	323097.Nham_0159	323097.Nham_0159	cellular
323098.Nwi_0202	323098.Nwi_0202	323098.Nwi_0202	cellular
323259.Mhun_2324	323259.Mhun_2324	323259.Mhun_2324	cellular
324831.LGAS_0332	324831.LGAS_0332	324831.LGAS_0332	cellular
33169.AAS51283	33169.AAS51283	33169.AAS51283	cellular
349307.Mthe_0757	349307.Mthe_0757	349307.Mthe_0757	cellular
362948.LSL_1255	362948.LSL_1255	362948.LSL_1255	cellular
575590.HMPREF0156_01443	575590.HMPREF0156_01443	575590.HMPREF0156_01443	cellular
575540.Isop_1724	575540.Isop_1724	575540.Isop_1724	cellular
553175.POREN0001_0063	553175.POREN0001_0063	553175.POREN0001_0063	cellular
5518.FGSG_01692P0	5518.FGSG_01692P0	5518.FGSG_01692P0	cellular
556269.OFBG_01684	556269.OFBG_01684	556269.OFBG_01684	cellular
556268.OFAG_01645	556268.OFAG_01645	556268.OFAG_01645	cellular
568703.LRHM_2263	568703.LRHM_2263	568703.LRHM_2263	cellular
568703.LGG_02353	568703.LGG_02353	568703.LGG_02353	cellular
573826.XP_002417077.1	573826.XP_002417077.1	573826.XP_002417077.1	cellular
368407.Memar_1052	368407.Memar_1052	368407.Memar_1052	cellular
322104.XP_001385815.2	322104.XP_001385815.2	322104.XP_001385815.2	cellular
