seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX556022.4|contig_5415_10|MM01	34.466877321022324	42	0	0	22	22	20	20	1.0	1.0	492	ERX556022.4|contig_5415_10|MM01 source=viral family=Phosphate_permease mag=ERX556022.4 protein=contig_5415_10 clade=MM01
ERX552255.59|contig_40456_17|MM09	34.466877321022324	42	0	0	22	22	20	20	1.0	1.0	489	ERX552255.59|contig_40456_17|MM09 source=viral family=Phosphate_permease mag=ERX552255.59 protein=contig_40456_17 clade=MM09
ERX552256.7|contig_51555_5|MM01	34.466877321022324	42	0	0	22	22	20	20	1.0	1.0	485	ERX552256.7|contig_51555_5|MM01 source=viral family=Phosphate_permease mag=ERX552256.7 protein=contig_51555_5 clade=MM01
ERX552292.53|contig_29204_13|MM01	34.466877321022324	42	0	0	22	22	20	20	1.0	1.0	485	ERX552292.53|contig_29204_13|MM01 source=viral family=Phosphate_permease mag=ERX552292.53 protein=contig_29204_13 clade=MM01
ERX555988.97|contig_19341_20|MM01	34.466877321022324	42	0	0	22	22	20	20	1.0	1.0	485	ERX555988.97|contig_19341_20|MM01 source=viral family=Phosphate_permease mag=ERX555988.97 protein=contig_19341_20 clade=MM01
ERX552256.4|contig_79373_13|MM01	33.74805721697001	41	1	0	22	22	19	20	1.0	0.95	506	ERX552256.4|contig_79373_13|MM01 source=viral family=Phosphate_permease mag=ERX552256.4 protein=contig_79373_13 clade=MM01
ERX552243.80|contig_6750_21|MM01	33.74805721697001	41	1	0	22	22	19	20	1.0	0.95	484	ERX552243.80|contig_6750_21|MM01 source=viral family=Phosphate_permease mag=ERX552243.80 protein=contig_6750_21 clade=MM01
ERX555919.35|contig_109803_5|LP04	33.74805721697001	41	1	0	22	22	19	20	1.0	0.95	482	ERX555919.35|contig_109803_5|LP04 source=viral family=Phosphate_permease mag=ERX555919.35 protein=contig_109803_5 clade=LP04
ERX555931.15|contig_9184_17|MM05	33.62891015955032	41	1	0	22	22	19	20	1.0	0.95	512	ERX555931.15|contig_9184_17|MM05 source=viral family=Phosphate_permease mag=ERX555931.15 protein=contig_9184_17 clade=MM05
ERX555907.104|contig_88349_7|MM05	33.62891015955032	41	1	0	22	22	19	20	1.0	0.95	506	ERX555907.104|contig_88349_7|MM05 source=viral family=Phosphate_permease mag=ERX555907.104 protein=contig_88349_7 clade=MM05
ERX555907.40|contig_21084_32|MM05	33.62891015955032	41	1	0	22	22	19	20	1.0	0.95	496	ERX555907.40|contig_21084_32|MM05 source=viral family=Phosphate_permease mag=ERX555907.40 protein=contig_21084_32 clade=MM05
ERX552270.94|contig_21913_8|MM01	33.59156446829621	41	1	0	22	22	19	20	1.0	0.95	509	ERX552270.94|contig_21913_8|MM01 source=viral family=Phosphate_permease mag=ERX552270.94 protein=contig_21913_8 clade=MM01
ERX555965.10|contig_2505_17|MM01	33.59156446829621	41	1	0	22	22	19	20	1.0	0.95	494	ERX555965.10|contig_2505_17|MM01 source=viral family=Phosphate_permease mag=ERX555965.10 protein=contig_2505_17 clade=MM01
ERX552256.7|contig_5916_3|MM01	33.59156446829621	41	1	0	22	22	19	20	1.0	0.95	491	ERX552256.7|contig_5916_3|MM01 source=viral family=Phosphate_permease mag=ERX552256.7 protein=contig_5916_3 clade=MM01
ERX555926.39|contig_13486_17|MM01	33.59156446829621	41	1	0	22	22	19	20	1.0	0.95	479	ERX555926.39|contig_13486_17|MM01 source=viral family=Phosphate_permease mag=ERX555926.39 protein=contig_13486_17 clade=MM01
ERX556059.41|contig_8126_16|MM12	33.48601721887923	41	1	0	21	22	20	20	0.9545454545454546	1.0	526	ERX556059.41|contig_8126_16|MM12 source=viral family=Phosphate_permease mag=ERX556059.41 protein=contig_8126_16 clade=MM12
ERX552302.42|contig_30774_10|MM01	33.48601721887923	41	1	0	21	22	20	20	0.9545454545454546	1.0	522	ERX552302.42|contig_30774_10|MM01 source=viral family=Phosphate_permease mag=ERX552302.42 protein=contig_30774_10 clade=MM01
SRX802189.37|contig_39320_53|MM01	33.48601721887923	41	1	0	21	22	20	20	0.9545454545454546	1.0	507	SRX802189.37|contig_39320_53|MM01 source=viral family=Phosphate_permease mag=SRX802189.37 protein=contig_39320_53 clade=MM01
SRX803008.24|contig_14000_42|MM01	33.48601721887923	41	1	0	21	22	20	20	0.9545454545454546	1.0	507	SRX803008.24|contig_14000_42|MM01 source=viral family=Phosphate_permease mag=SRX803008.24 protein=contig_14000_42 clade=MM01
ERX552252.1|contig_18116_19|MM01	33.474084614230286	41	1	0	22	22	19	20	1.0	0.95	491	ERX552252.1|contig_18116_19|MM01 source=viral family=Phosphate_permease mag=ERX552252.1 protein=contig_18116_19 clade=MM01
ERX556037.19|contig_5843_14|MM01	33.385920032576195	41	1	0	21	22	20	20	0.9545454545454546	1.0	490	ERX556037.19|contig_5843_14|MM01 source=viral family=Phosphate_permease mag=ERX556037.19 protein=contig_5843_14 clade=MM01
ERX556005.53|contig_56506_17|LP04	32.93059424781977	40	2	0	22	22	18	20	1.0	0.9	519	ERX556005.53|contig_56506_17|LP04 source=viral family=Phosphate_permease mag=ERX556005.53 protein=contig_56506_17 clade=LP04
ERX555933.22|contig_22880_29|MM01	32.772725888314255	40	2	0	22	22	18	20	1.0	0.9	482	ERX555933.22|contig_22880_29|MM01 source=viral family=Phosphate_permease mag=ERX555933.22 protein=contig_22880_29 clade=MM01
ERX555951.10|contig_17408_79|MM01	32.772725888314255	40	2	0	22	22	18	20	1.0	0.9	482	ERX555951.10|contig_17408_79|MM01 source=viral family=Phosphate_permease mag=ERX555951.10 protein=contig_17408_79 clade=MM01
ERX556054.25|contig_8722_44|MM01	32.772725888314255	40	2	0	22	22	18	20	1.0	0.9	482	ERX556054.25|contig_8722_44|MM01 source=viral family=Phosphate_permease mag=ERX556054.25 protein=contig_8722_44 clade=MM01
SRX802076.62|contig_4937_6|MM12	32.59383485641173	40	2	0	20	22	20	20	0.9090909090909091	1.0	522	SRX802076.62|contig_4937_6|MM12 source=viral family=Phosphate_permease mag=SRX802076.62 protein=contig_4937_6 clade=MM12
ERX555958.4|contig_90_25|MM12	32.59383485641173	40	2	0	20	22	20	20	0.9090909090909091	1.0	513	ERX555958.4|contig_90_25|MM12 source=viral family=Phosphate_permease mag=ERX555958.4 protein=contig_90_25 clade=MM12
ERX556101.28|contig_659_56|LP04	32.58904528817482	40	2	0	20	22	20	20	0.9090909090909091	1.0	521	ERX556101.28|contig_659_56|LP04 source=viral family=Phosphate_permease mag=ERX556101.28 protein=contig_659_56 clade=LP04
ERX552274.21|contig_1652_2|MM01	32.4840626938737	40	2	0	21	22	19	20	0.9545454545454546	0.95	492	ERX552274.21|contig_1652_2|MM01 source=viral family=Phosphate_permease mag=ERX552274.21 protein=contig_1652_2 clade=MM01
ERX555967.90|contig_20314_54|MM01	32.4840626938737	40	2	0	21	22	19	20	0.9545454545454546	0.95	492	ERX555967.90|contig_20314_54|MM01 source=viral family=Phosphate_permease mag=ERX555967.90 protein=contig_20314_54 clade=MM01
ERX556088.21|contig_6996_41|MM01	32.4840626938737	40	2	0	21	22	19	20	0.9545454545454546	0.95	492	ERX556088.21|contig_6996_41|MM01 source=viral family=Phosphate_permease mag=ERX556088.21 protein=contig_6996_41 clade=MM01
SRX802073.110|contig_32365_19|MM01	31.67430722173184	39	3	0	21	22	18	20	0.9545454545454546	0.9	495	SRX802073.110|contig_32365_19|MM01 source=viral family=Phosphate_permease mag=SRX802073.110 protein=contig_32365_19 clade=MM01
ERX556034.40|contig_310_39|LP01	31.03853356430673	38	4	0	22	22	16	20	1.0	0.8	509	ERX556034.40|contig_310_39|LP01 source=viral family=Phosphate_permease mag=ERX556034.40 protein=contig_310_39 clade=LP01
ERX555927.8|contig_14772_2|LP01	30.843197106311624	38	4	0	21	22	17	20	0.9545454545454546	0.85	508	ERX555927.8|contig_14772_2|LP01 source=viral family=Phosphate_permease mag=ERX555927.8 protein=contig_14772_2 clade=LP01
ERX555907.46|contig_10485_12|MM01	30.796485720948557	38	4	0	20	22	18	20	0.9090909090909091	0.9	478	ERX555907.46|contig_10485_12|MM01 source=viral family=Phosphate_permease mag=ERX555907.46 protein=contig_10485_12 clade=MM01
ERX552252.57|contig_3542_1|LP01	29.89815470578977	37	5	0	21	22	16	20	0.9545454545454546	0.8	504	ERX552252.57|contig_3542_1|LP01 source=viral family=Phosphate_permease mag=ERX552252.57 protein=contig_3542_1 clade=LP01
ERX556059.13|contig_65447_7|MM12	27.819606334471416	35	7	0	19	22	16	20	0.8636363636363636	0.8	509	ERX556059.13|contig_65447_7|MM12 source=viral family=Phosphate_permease mag=ERX556059.13 protein=contig_65447_7 clade=MM12
ERX552270.114|contig_5668_11|MM01	27.727590110959405	35	7	0	21	22	14	20	0.9545454545454546	0.7	473	ERX552270.114|contig_5668_11|MM01 source=viral family=Phosphate_permease mag=ERX552270.114 protein=contig_5668_11 clade=MM01
ERX556037.25|contig_18949_16|MM01	27.716453853611327	35	7	0	21	22	14	20	0.9545454545454546	0.7	476	ERX556037.25|contig_18949_16|MM01 source=viral family=Phosphate_permease mag=ERX556037.25 protein=contig_18949_16 clade=MM01
ERX555907.31|contig_152500_7|LP03	26.290755213614535	33	9	0	19	22	14	20	0.8636363636363636	0.7	478	ERX555907.31|contig_152500_7|LP03 source=viral family=Phosphate_permease mag=ERX555907.31 protein=contig_152500_7 clade=LP03
ERX555961.17|contig_1036_2|LP01	25.87866925958991	33	9	0	20	22	13	20	0.9090909090909091	0.65	505	ERX555961.17|contig_1036_2|LP01 source=viral family=Phosphate_permease mag=ERX555961.17 protein=contig_1036_2 clade=LP01
ERX555967.111|contig_58202_18|LP01	25.843467970834993	33	9	0	20	22	13	20	0.9090909090909091	0.65	451	ERX555967.111|contig_58202_18|LP01 source=viral family=Phosphate_permease mag=ERX555967.111 protein=contig_58202_18 clade=LP01
ERX555951.15|contig_1905_42|MM09	25.660942816568266	32	10	0	18	22	14	20	0.8181818181818182	0.7	560	ERX555951.15|contig_1905_42|MM09 source=viral family=Phosphate_permease mag=ERX555951.15 protein=contig_1905_42 clade=MM09
ERX556054.16|contig_6626_56|MM09	25.660942816568266	32	10	0	18	22	14	20	0.8181818181818182	0.7	560	ERX556054.16|contig_6626_56|MM09 source=viral family=Phosphate_permease mag=ERX556054.16 protein=contig_6626_56 clade=MM09
ERX555945.3|contig_5025_27|MM09	24.715900416046413	31	11	0	18	22	13	20	0.8181818181818182	0.65	568	ERX555945.3|contig_5025_27|MM09 source=viral family=Phosphate_permease mag=ERX555945.3 protein=contig_5025_27 clade=MM09
ERX556015.14|contig_79042_22|MM09	24.715900416046413	31	11	0	18	22	13	20	0.8181818181818182	0.65	568	ERX556015.14|contig_79042_22|MM09 source=viral family=Phosphate_permease mag=ERX556015.14 protein=contig_79042_22 clade=MM09
ERX552270.10|contig_15547_15|MM09	24.715900416046413	31	11	0	18	22	13	20	0.8181818181818182	0.65	555	ERX552270.10|contig_15547_15|MM09 source=viral family=Phosphate_permease mag=ERX552270.10 protein=contig_15547_15 clade=MM09
ERX552270.56|contig_4343_16|MM09	23.9970803119941	30	12	0	18	22	12	20	0.8181818181818182	0.6	562	ERX552270.56|contig_4343_16|MM09 source=viral family=Phosphate_permease mag=ERX552270.56 protein=contig_4343_16 clade=MM09
ERX555961.47|contig_7436_3|MM09	23.9970803119941	30	12	0	18	22	12	20	0.8181818181818182	0.6	557	ERX555961.47|contig_7436_3|MM09 source=viral family=Phosphate_permease mag=ERX555961.47 protein=contig_7436_3 clade=MM09
ERX552270.42|contig_13650_3|MM09	23.9970803119941	30	12	0	18	22	12	20	0.8181818181818182	0.6	554	ERX552270.42|contig_13650_3|MM09 source=viral family=Phosphate_permease mag=ERX552270.42 protein=contig_13650_3 clade=MM09
ERX943717.70|contig_13034_13|LP01	23.869105523614515	31	11	0	18	22	13	20	0.8181818181818182	0.65	443	ERX943717.70|contig_13034_13|LP01 source=viral family=Phosphate_permease mag=ERX943717.70 protein=contig_13034_13 clade=LP01
ERX552258.48|contig_3719_11|EP05	22.451981832587638	29	13	0	17	22	12	20	0.7727272727272727	0.6	493	ERX552258.48|contig_3719_11|EP05 source=viral family=Phosphate_permease mag=ERX552258.48 protein=contig_3719_11 clade=EP05
ERX552277.13|contig_10353_21|EP05	22.451981832587638	29	13	0	17	22	12	20	0.7727272727272727	0.6	493	ERX552277.13|contig_10353_21|EP05 source=viral family=Phosphate_permease mag=ERX552277.13 protein=contig_10353_21 clade=EP05
ERX552302.24|contig_4386_53|EP05	22.451981832587638	29	13	0	17	22	12	20	0.7727272727272727	0.6	493	ERX552302.24|contig_4386_53|EP05 source=viral family=Phosphate_permease mag=ERX552302.24 protein=contig_4386_53 clade=EP05
ERX555907.69|contig_34749_4|LP03	14.281325275936968	21	21	0	12	22	9	20	0.5454545454545454	0.45	456	ERX555907.69|contig_34749_4|LP03 source=viral family=Phosphate_permease mag=ERX555907.69 protein=contig_34749_4 clade=LP03
ERX552270.24|contig_35096_27|MM01	12.01003872849153	24	0	18	9	22	15	20	0.4090909090909091	0.75	359	ERX552270.24|contig_35096_27|MM01 source=viral family=Phosphate_permease mag=ERX552270.24 protein=contig_35096_27 clade=MM01
ERX552285.69|contig_12819_17|MM05	10.782904582150067	23	0	19	9	22	14	20	0.4090909090909091	0.7	348	ERX552285.69|contig_12819_17|MM05 source=viral family=Phosphate_permease mag=ERX552285.69 protein=contig_12819_17 clade=MM05
ERX555913.32|contig_5316_1|MM09	7.650620721395605	19	5	18	8	22	11	20	0.36363636363636365	0.55	377	ERX555913.32|contig_5316_1|MM09 source=viral family=Phosphate_permease mag=ERX555913.32 protein=contig_5316_1 clade=MM09
ERX555907.87|contig_15947_21|MM09	4.759624070479975	16	7	19	8	22	8	20	0.36363636363636365	0.4	280	ERX555907.87|contig_15947_21|MM09 source=viral family=Phosphate_permease mag=ERX555907.87 protein=contig_15947_21 clade=MM09
SRX802202.7|contig_784_137|MM08	3.1446285977736714	11	31	0	5	22	6	20	0.22727272727272727	0.3	531	SRX802202.7|contig_784_137|MM08 source=viral family=Phosphate_permease mag=SRX802202.7 protein=contig_784_137 clade=MM08
ERX552287.8|contig_2612_13|MM08	3.0336727762536166	11	31	0	5	22	6	20	0.22727272727272727	0.3	513	ERX552287.8|contig_2612_13|MM08 source=viral family=Phosphate_permease mag=ERX552287.8 protein=contig_2612_13 clade=MM08
