align_id	align_description	matched_label	group
4558.Sb04g002810.1	4558.Sb04g002810.1	4558.Sb04g002810.1	cellular
412030.XP_001458195.1	412030.XP_001458195.1	412030.XP_001458195.1	cellular
4081.Solyc12g014530.1.1	4081.Solyc12g014530.1.1	4081.Solyc12g014530.1.1	cellular
4113.PGSC0003DMT400033441	4113.PGSC0003DMT400033441	4113.PGSC0003DMT400033441	cellular
5518.FGSG_13136P0	5518.FGSG_13136P0	5518.FGSG_13136P0	cellular
572307.XP_003884852.1	572307.XP_003884852.1	572307.XP_003884852.1	cellular
5507.FOXG_01544P0	5507.FOXG_01544P0	5507.FOXG_01544P0	cellular
551115.Aazo_1206	551115.Aazo_1206	551115.Aazo_1206	cellular
543728.Vapar_1895	543728.Vapar_1895	543728.Vapar_1895	cellular
545693.BMQ_3316	545693.BMQ_3316	545693.BMQ_3316	cellular
533247.CRD_00731	533247.CRD_00731	533247.CRD_00731	cellular
533247.CRD_03023	533247.CRD_03023	533247.CRD_03023	cellular
3702.AT5G14760.1	3702.AT5G14760.1	3702.AT5G14760.1	cellular
3694.POPTR_0001s34980.1	3694.POPTR_0001s34980.1	3694.POPTR_0001s34980.1	cellular
373903.Hore_00630	373903.Hore_00630	373903.Hore_00630	cellular
3711.Bra008739.1-P	3711.Bra008739.1-P	3711.Bra008739.1-P	cellular
3847.GLYMA05G08550.1	3847.GLYMA05G08550.1	3847.GLYMA05G08550.1	cellular
377431.CferDRAFT_0832	377431.CferDRAFT_0832	377431.CferDRAFT_0832	cellular
573729.XP_003658647.1	573729.XP_003658647.1	573729.XP_003658647.1	cellular
394503.Ccel_3479	394503.Ccel_3479	394503.Ccel_3479	cellular
101510.RHA1_ro01640	101510.RHA1_ro01640	101510.RHA1_ro01640	cellular
306901.XP_001220862.1	306901.XP_001220862.1	306901.XP_001220862.1	cellular
313594.PI23P_09915	313594.PI23P_09915	313594.PI23P_09915	cellular
313612.L8106_03544	313612.L8106_03544	313612.L8106_03544	cellular
313624.N9414_17473	313624.N9414_17473	313624.N9414_17473	cellular
288000.BBta_4872	288000.BBta_4872	288000.BBta_4872	cellular
290340.AAur_0568	290340.AAur_0568	290340.AAur_0568	cellular
29850.GGTG_10181T0	29850.GGTG_10181T0	29850.GGTG_10181T0	cellular
29875.EHK15383	29875.EHK15383	29875.EHK15383	cellular
318829.MGG_00168T0	318829.MGG_00168T0	318829.MGG_00168T0	cellular
321955.BlinB_010200015607	321955.BlinB_010200015607	321955.BlinB_010200015607	cellular
5855.PVX_111005	5855.PVX_111005	5855.PVX_111005	cellular
5850.PKH_061930	5850.PKH_061930	5850.PKH_061930	cellular
632772.ROP_13380	632772.ROP_13380	632772.ROP_13380	cellular
5911.EAR94519	5911.EAR94519	5911.EAR94519	cellular
5821.PBANKA_051820	5821.PBANKA_051820	5821.PBANKA_051820	cellular
5811.TGME49_015590	5811.TGME49_015590	5811.TGME49_015590	cellular
5833.PF10_0334	5833.PF10_0334	5833.PF10_0334	cellular
5825.PCHAS_051830	5825.PCHAS_051830	5825.PCHAS_051830	cellular
324925.Ppha_0858	324925.Ppha_0858	324925.Ppha_0858	cellular
331678.Cphamn1_1812	331678.Cphamn1_1812	331678.Cphamn1_1812	cellular
340177.Cag_1159	340177.Cag_1159	340177.Cag_1159	cellular
348780.NP2416A	348780.NP2416A	348780.NP2416A	cellular
63737.Npun_R2767	63737.Npun_R2767	63737.Npun_R2767	cellular
634497.HAH_1707	634497.HAH_1707	634497.HAH_1707	cellular
309800.HVO_2580	309800.HVO_2580	309800.HVO_2580	cellular
319225.Plut_0565	319225.Plut_0565	319225.Plut_0565	cellular
273063.ST0497	273063.ST0497	273063.ST0497	cellular
273057.SSO2356	273057.SSO2356	273057.SSO2356	cellular
697281.Mahau_1142	697281.Mahau_1142	697281.Mahau_1142	cellular
240292.Ava_5000	240292.Ava_5000	240292.Ava_5000	cellular
240292.Ava_0936	240292.Ava_0936	240292.Ava_0936	cellular
234621.RER_40300	234621.RER_40300	234621.RER_40300	cellular
229533.XP_387537.1	229533.XP_387537.1	229533.XP_387537.1	cellular
272569.rrnAC1097	272569.rrnAC1097	272569.rrnAC1097	cellular
263820.PTO0995	263820.PTO0995	263820.PTO0995	cellular
247156.nfa43410	247156.nfa43410	247156.nfa43410	cellular
246196.MSMEG_1693	246196.MSMEG_1693	246196.MSMEG_1693	cellular
771870.XP_003352771.1	771870.XP_003352771.1	771870.XP_003352771.1	cellular
861360.AARI_17970	861360.AARI_17970	861360.AARI_17970	cellular
63737.Npun_R5878	63737.Npun_R5878	63737.Npun_R5878	cellular
688245.CtCNB1_0147	688245.CtCNB1_0147	688245.CtCNB1_0147	cellular
694429.Pyrfu_1277	694429.Pyrfu_1277	694429.Pyrfu_1277	cellular
696747.NIES39_H00850	696747.NIES39_H00850	696747.NIES39_H00850	cellular
717606.PaecuDRAFT_1456	717606.PaecuDRAFT_1456	717606.PaecuDRAFT_1456	cellular
74546.PMT9312_1354	74546.PMT9312_1354	74546.PMT9312_1354	cellular
749414.SBI_00329	749414.SBI_00329	749414.SBI_00329	cellular
756067.MicvaDRAFT_5403	756067.MicvaDRAFT_5403	756067.MicvaDRAFT_5403	cellular
194439.CT0561	194439.CT0561	194439.CT0561	cellular
15368.BRADI3G03080.1	15368.BRADI3G03080.1	15368.BRADI3G03080.1	cellular
1033806.HLRTI_11530	1033806.HLRTI_11530	1033806.HLRTI_11530	cellular
290317.Cpha266_0811	290317.Cpha266_0811	290317.Cpha266_0811	cellular
290315.Clim_0525	290315.Clim_0525	290315.Clim_0525	cellular
272569.rrnAC3409	272569.rrnAC3409	272569.rrnAC3409	cellular
203119.Cthe_2355	203119.Cthe_2355	203119.Cthe_2355	cellular
290512.Paes_0702	290512.Paes_0702	290512.Paes_0702	cellular
290318.Cvib_1210	290318.Cvib_1210	290318.Cvib_1210	cellular
362976.HQ3217A	362976.HQ3217A	362976.HQ3217A	cellular
ERX552296.3.fa.dc..contig_62860_8...MM01	ERX552296.3.fa.dc..contig_62860_8...MM01	ERX552296.3.fa.dc..contig_62860_8...MM01	viral
ERX552296.3.fa.dc..contig_62860_7...MM01	ERX552296.3.fa.dc..contig_62860_7...MM01	ERX552296.3.fa.dc..contig_62860_7...MM01	viral
ERX552270.56.fa.dc..contig_4343_8...MM09	ERX552270.56.fa.dc..contig_4343_8...MM09	ERX552270.56.fa.dc..contig_4343_8...MM09	viral
351627.Csac_1778	351627.Csac_1778	351627.Csac_1778	cellular
ERX552244.17.fa.dc..contig_41245_13...MM09	ERX552244.17.fa.dc..contig_41245_13...MM09	ERX552244.17.fa.dc..contig_41245_13...MM09	viral
933801.Ahos_2158	933801.Ahos_2158	933801.Ahos_2158	cellular
930945.SiRe_0155	930945.SiRe_0155	930945.SiRe_0155	cellular
93060.P9215_12721	93060.P9215_12721	93060.P9215_12721	cellular
887062.HGR_10715	887062.HGR_10715	887062.HGR_10715	cellular
861557.XP_003295854.1	861557.XP_003295854.1	861557.XP_003295854.1	cellular
148304.MAPG_03150T0	148304.MAPG_03150T0	148304.MAPG_03150T0	cellular
148305.A4RG39	148305.A4RG39	148305.A4RG39	cellular
140110.NechaP68374	140110.NechaP68374	140110.NechaP68374	cellular
146891.A9601_12591	146891.A9601_12591	146891.A9601_12591	cellular
134676.ACPL_5619	134676.ACPL_5619	134676.ACPL_5619	cellular
13684.SNOT_16547	13684.SNOT_16547	13684.SNOT_16547	cellular
1047171.EFQ26492	1047171.EFQ26492	1047171.EFQ26492	cellular
117187.FVEG_07903T0	117187.FVEG_07903T0	117187.FVEG_07903T0	cellular
167546.P9301_12651	167546.P9301_12651	167546.P9301_12651	cellular
203124.Tery_2474	203124.Tery_2474	203124.Tery_2474	cellular
578455.XP_003656612.1	578455.XP_003656612.1	578455.XP_003656612.1	cellular
ERX552254.5.fa.dc..contig_9118_31...MM01	ERX552254.5.fa.dc..contig_9118_31...MM01	ERX552254.5.fa.dc..contig_9118_31...MM01	viral
29760.VIT_14s0066g01240.t01	29760.VIT_14s0066g01240.t01	29760.VIT_14s0066g01240.t01	cellular
309799.DICTH_0589	309799.DICTH_0589	309799.DICTH_0589	cellular
ERX555926.27.fa.dc..contig_351_11...MM01	ERX555926.27.fa.dc..contig_351_11...MM01	ERX555926.27.fa.dc..contig_351_11...MM01	viral
ERX555926.32.fa.dc..contig_26568_21...MM16	ERX555926.32.fa.dc..contig_26568_21...MM16	ERX555926.32.fa.dc..contig_26568_21...MM16	viral
ERX552302.18.fa.dc..contig_8566_4...MM09	ERX552302.18.fa.dc..contig_8566_4...MM09	ERX552302.18.fa.dc..contig_8566_4...MM09	viral
ERX552302.42.fa.dc..contig_5953_19...MM01	ERX552302.42.fa.dc..contig_5953_19...MM01	ERX552302.42.fa.dc..contig_5953_19...MM01	viral
ERX555967.26.fa.dc..contig_3048_54...MM01	ERX555967.26.fa.dc..contig_3048_54...MM01	ERX555967.26.fa.dc..contig_3048_54...MM01	viral
ERX555967.81.fa.dc..contig_20121_29...MM01	ERX555967.81.fa.dc..contig_20121_29...MM01	ERX555967.81.fa.dc..contig_20121_29...MM01	viral
ERX555941.31.fa.dc..contig_2895_1...MM09	ERX555941.31.fa.dc..contig_2895_1...MM09	ERX555941.31.fa.dc..contig_2895_1...MM09	viral
ERX555945.3.fa.dc..contig_5025_24...MM09	ERX555945.3.fa.dc..contig_5025_24...MM09	ERX555945.3.fa.dc..contig_5025_24...MM09	viral
ERX556009.10.fa.dc..contig_8666_23...MM01	ERX556009.10.fa.dc..contig_8666_23...MM01	ERX556009.10.fa.dc..contig_8666_23...MM01	viral
ERX556031.42.fa.dc..contig_30532_15...MM01	ERX556031.42.fa.dc..contig_30532_15...MM01	ERX556031.42.fa.dc..contig_30532_15...MM01	viral
1006006.Mcup_1395	1006006.Mcup_1395	1006006.Mcup_1395	cellular
100226.SCO7109	100226.SCO7109	100226.SCO7109	cellular
1033806.HLRTI_06199	1033806.HLRTI_06199	1033806.HLRTI_06199	cellular
412030.XP_001347005.1	412030.XP_001347005.1	412030.XP_001347005.1	cellular
797209.ZOD2009_03455	797209.ZOD2009_03455	797209.ZOD2009_03455	cellular
755731.Clo1100_4099	755731.Clo1100_4099	755731.Clo1100_4099	cellular
858215.Thexy_0430	858215.Thexy_0430	858215.Thexy_0430	cellular
797210.Halxa_1865	797210.Halxa_1865	797210.Halxa_1865	cellular
333146.Faci_050500008946	333146.Faci_050500008946	333146.Faci_050500008946	cellular
333668.XP_763248.1	333668.XP_763248.1	333668.XP_763248.1	cellular
324057.Pjdr2_5465	324057.Pjdr2_5465	324057.Pjdr2_5465	cellular
330779.Saci_0982	330779.Saci_0982	330779.Saci_0982	cellular
103690.all2970	103690.all2970	103690.all2970	cellular
395963.Bind_0548	395963.Bind_0548	395963.Bind_0548	cellular
348780.NP4264A	348780.NP4264A	348780.NP4264A	cellular
352914.XP_725930.1	352914.XP_725930.1	352914.XP_725930.1	cellular
4081.Solyc01g056580.2.1	4081.Solyc01g056580.2.1	4081.Solyc01g056580.2.1	cellular
39947.LOC_Os02g04170.1	39947.LOC_Os02g04170.1	39947.LOC_Os02g04170.1	cellular
399549.Msed_0677	399549.Msed_0677	399549.Msed_0677	cellular
ERX556049.12.fa.dc..contig_18569_24...MM01	ERX556049.12.fa.dc..contig_18569_24...MM01	ERX556049.12.fa.dc..contig_18569_24...MM01	viral
ERX556037.19.fa.dc..contig_3706_1...MM01	ERX556037.19.fa.dc..contig_3706_1...MM01	ERX556037.19.fa.dc..contig_3706_1...MM01	viral
ERX556127.29.fa.dc..contig_14182_29...MM01	ERX556127.29.fa.dc..contig_14182_29...MM01	ERX556127.29.fa.dc..contig_14182_29...MM01	viral
ERX556106.20.fa.dc..contig_1611_176...MM01	ERX556106.20.fa.dc..contig_1611_176...MM01	ERX556106.20.fa.dc..contig_1611_176...MM01	viral
588581.Cpap_1440	588581.Cpap_1440	588581.Cpap_1440	cellular
608506.COB47_1343	608506.COB47_1343	608506.COB47_1343	cellular
632292.Calhy_1512	632292.Calhy_1512	632292.Calhy_1512	cellular
632335.Calkr_1194	632335.Calkr_1194	632335.Calkr_1194	cellular
632518.Calow_1004	632518.Calow_1004	632518.Calow_1004	cellular
634497.HAH_0637	634497.HAH_0637	634497.HAH_0637	cellular
64091.VNG1883G	64091.VNG1883G	64091.VNG1883G	cellular
656519.Halsa_0361	656519.Halsa_0361	656519.Halsa_0361	cellular
423536.XP_002784717.1	423536.XP_002784717.1	423536.XP_002784717.1	cellular
423536.XP_002776558.1	423536.XP_002776558.1	423536.XP_002776558.1	cellular
412030.XP_001434264.1	412030.XP_001434264.1	412030.XP_001434264.1	cellular
412030.XP_001423305.1	412030.XP_001423305.1	412030.XP_001423305.1	cellular
412030.XP_001438844.1	412030.XP_001438844.1	412030.XP_001438844.1	cellular
412030.XP_001438472.1	412030.XP_001438472.1	412030.XP_001438472.1	cellular
412030.XP_001439561.1	412030.XP_001439561.1	412030.XP_001439561.1	cellular
412030.XP_001438845.1	412030.XP_001438845.1	412030.XP_001438845.1	cellular
423536.XP_002765468.1	423536.XP_002765468.1	423536.XP_002765468.1	cellular
720554.Clocl_4214	720554.Clocl_4214	720554.Clocl_4214	cellular
