seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
SRX331703.39|contig_3931_10|MM01	16.33273262866054	21	1	0	10	10	11	12	1.0	0.9166666666666666	327	SRX331703.39|contig_3931_10|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX331703.39 protein=contig_3931_10 clade=MM01
SRX802077.122|contig_19816_14|MM01	16.250530429927416	21	1	0	9	10	12	12	0.9	1.0	309	SRX802077.122|contig_19816_14|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX802077.122 protein=contig_19816_14 clade=MM01
ERX556022.14|contig_15444_15|MM01	15.848664779837886	20	2	0	10	10	10	12	1.0	0.8333333333333334	340	ERX556022.14|contig_15444_15|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX556022.14 protein=contig_15444_15 clade=MM01
ERX555943.9|contig_7353_7|MM01	15.848664779837886	20	2	0	10	10	10	12	1.0	0.8333333333333334	337	ERX555943.9|contig_7353_7|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX555943.9 protein=contig_7353_7 clade=MM01
ERX556019.45|contig_1744_85|MM01	15.848664779837886	20	2	0	10	10	10	12	1.0	0.8333333333333334	337	ERX556019.45|contig_1744_85|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX556019.45 protein=contig_1744_85 clade=MM01
ERX556054.14|contig_19896_8|MM01	15.832203161400873	20	2	0	10	10	10	12	1.0	0.8333333333333334	305	ERX556054.14|contig_19896_8|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX556054.14 protein=contig_19896_8 clade=MM01
SRX802077.84|contig_5272_4|MM01	15.558035387666301	20	2	0	9	10	11	12	0.9	0.9166666666666666	324	SRX802077.84|contig_5272_4|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX802077.84 protein=contig_5272_4 clade=MM01
SRX802143.26|contig_1979_12|MM01	14.985739040027724	19	3	0	10	10	9	12	1.0	0.75	329	SRX802143.26|contig_1979_12|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX802143.26 protein=contig_1979_12 clade=MM01
ERX555954.29|contig_31747_14|MM01	14.76553120006161	19	3	0	9	10	10	12	0.9	0.8333333333333334	314	ERX555954.29|contig_31747_14|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX555954.29 protein=contig_31747_14 clade=MM01
ERX555964.34|contig_21590_4|MM01	14.659794181636148	19	3	0	10	10	9	12	1.0	0.75	327	ERX555964.34|contig_21590_4|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX555964.34 protein=contig_21590_4 clade=MM01
SRX331703.27|contig_3079_20|MM01	13.997813300217562	18	4	0	10	10	8	12	1.0	0.6666666666666666	342	SRX331703.27|contig_3079_20|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX331703.27 protein=contig_3079_20 clade=MM01
SRX802073.61|contig_21329_9|MM01	13.723236392691426	18	4	0	9	10	9	12	0.9	0.75	328	SRX802073.61|contig_21329_9|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX802073.61 protein=contig_21329_9 clade=MM01
ERX552296.8|contig_12176_61|MM01	13.001582144438668	17	5	0	10	10	7	12	1.0	0.5833333333333334	349	ERX552296.8|contig_12176_61|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX552296.8 protein=contig_12176_61 clade=MM01
ERX552288.95|contig_10523_14|MM01	12.873362020832129	17	5	0	9	10	8	12	0.9	0.6666666666666666	337	ERX552288.95|contig_10523_14|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX552288.95 protein=contig_10523_14 clade=MM01
ERX552270.27|contig_4795_47|MM01	12.293857698453955	17	5	0	7	10	10	12	0.7	0.8333333333333334	342	ERX552270.27|contig_4795_47|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX552270.27 protein=contig_4795_47 clade=MM01
ERX552296.31|contig_2342_2|MM01	12.289968520764745	16	6	0	9	10	7	12	0.9	0.5833333333333334	306	ERX552296.31|contig_2342_2|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX552296.31 protein=contig_2342_2 clade=MM01
ERX556094.26|contig_11783_21|MM16	0.28714068426423334	4	18	0	3	10	1	12	0.3	0.08333333333333333	311	ERX556094.26|contig_11783_21|MM16 source=viral family=Phosphate_starvation_inducible_PhoH mag=ERX556094.26 protein=contig_11783_21 clade=MM16
SRX327520.258|contig_218964_4|MM01	-0.3296188798398118	4	16	2	2	10	2	12	0.2	0.16666666666666666	417	SRX327520.258|contig_218964_4|MM01 source=viral family=Phosphate_starvation_inducible_PhoH mag=SRX327520.258 protein=contig_218964_4 clade=MM01
