align_id	align_description	matched_label	group
7739.JGI249020	7739.JGI249020	7739.JGI249020	cellular
1042156.CXIVA_10960	1042156.CXIVA_10960	1042156.CXIVA_10960	cellular
406327.Mevan_1525	406327.Mevan_1525	406327.Mevan_1525	cellular
41431.PCC8801_1509	41431.PCC8801_1509	41431.PCC8801_1509	cellular
398580.Dshi_0543	398580.Dshi_0543	398580.Dshi_0543	cellular
402880.MmarC5_0908	402880.MmarC5_0908	402880.MmarC5_0908	cellular
391615.GP5015_479	391615.GP5015_479	391615.GP5015_479	cellular
391619.RGBS107_04391	391619.RGBS107_04391	391619.RGBS107_04391	cellular
388739.RSK20926_06172	388739.RSK20926_06172	388739.RSK20926_06172	cellular
391589.RGAI101_4009	391589.RGAI101_4009	391589.RGAI101_4009	cellular
426368.MmarC7_1692	426368.MmarC7_1692	426368.MmarC7_1692	cellular
439496.RBY4I_2922	439496.RBY4I_2922	439496.RBY4I_2922	cellular
ERX555978.25.fa.dc..contig_21541_1...LP01	ERX555978.25.fa.dc..contig_21541_1...LP01	ERX555978.25.fa.dc..contig_21541_1...LP01	viral
858215.Thexy_0457	858215.Thexy_0457	858215.Thexy_0457	cellular
368407.Memar_0079	368407.Memar_0079	368407.Memar_0079	cellular
35128.Thaps8962	35128.Thaps8962	35128.Thaps8962	cellular
382245.ASA_3024	382245.ASA_3024	382245.ASA_3024	cellular
380703.AHA_3006	380703.AHA_3006	380703.AHA_3006	cellular
351160.RCIX1703	351160.RCIX1703	351160.RCIX1703	cellular
351016.RAZWK3B_03625	351016.RAZWK3B_03625	351016.RAZWK3B_03625	cellular
35128.Thaps263581	35128.Thaps263581	35128.Thaps263581	cellular
35128.Thaps24435	35128.Thaps24435	35128.Thaps24435	cellular
550540.Fbal_3450	550540.Fbal_3450	550540.Fbal_3450	cellular
562981.HMPREF0428_00539	562981.HMPREF0428_00539	562981.HMPREF0428_00539	cellular
545695.TREAZ_2392	545695.TREAZ_2392	545695.TREAZ_2392	cellular
546270.GEMHA0001_0249	546270.GEMHA0001_0249	546270.GEMHA0001_0249	cellular
387092.NIS_1751	387092.NIS_1751	387092.NIS_1751	cellular
384765.SIAM614_15285	384765.SIAM614_15285	384765.SIAM614_15285	cellular
562982.HMPREF0432_00496	562982.HMPREF0432_00496	562982.HMPREF0432_00496	cellular
562983.HMPREF0433_00084	562983.HMPREF0433_00084	562983.HMPREF0433_00084	cellular
177437.HRM2_10550	177437.HRM2_10550	177437.HRM2_10550	cellular
164328.Phyra87286	164328.Phyra87286	164328.Phyra87286	cellular
565045.NOR51B_682	565045.NOR51B_682	565045.NOR51B_682	cellular
329726.AM1_5305	329726.AM1_5305	329726.AM1_5305	cellular
340099.Teth39_0528	340099.Teth39_0528	340099.Teth39_0528	cellular
566466.NOR53_1449	566466.NOR53_1449	566466.NOR53_1449	cellular
2850.Phatr47666	2850.Phatr47666	2850.Phatr47666	cellular
2850.Phatr47667	2850.Phatr47667	2850.Phatr47667	cellular
2850.Phatr49842	2850.Phatr49842	2850.Phatr49842	cellular
313606.M23134_05036	313606.M23134_05036	313606.M23134_05036	cellular
314262.MED193_11434	314262.MED193_11434	314262.MED193_11434	cellular
314262.MED193_15627	314262.MED193_15627	314262.MED193_15627	cellular
314265.R2601_12283	314265.R2601_12283	314265.R2601_12283	cellular
314283.MED297_12100	314283.MED297_12100	314283.MED297_12100	cellular
6085.XP_002156730	6085.XP_002156730	6085.XP_002156730	cellular
596324.TREVI0001_0724	596324.TREVI0001_0724	596324.TREVI0001_0724	cellular
580327.Tthe_0571	580327.Tthe_0571	580327.Tthe_0571	cellular
577650.Despr_0504	577650.Despr_0504	577650.Despr_0504	cellular
58051.PE36_05603	58051.PE36_05603	58051.PE36_05603	cellular
580331.Thit_1808	580331.Thit_1808	580331.Thit_1808	cellular
592010.GCWU000182_01289	592010.GCWU000182_01289	592010.GCWU000182_01289	cellular
589865.DaAHT2_0198	589865.DaAHT2_0198	589865.DaAHT2_0198	cellular
596323.HMPREF0554_1541	596323.HMPREF0554_1541	596323.HMPREF0554_1541	cellular
592010.GCWU000182_03192	592010.GCWU000182_03192	592010.GCWU000182_03192	cellular
