clean_id	mag_id_short	protein_token	clade	raw_label	fasta_file	length_aa
ERX552261.23|contig_42910_33|MM12	ERX552261.23	contig_42910_33	MM12	ERX552261.23.fa.dc..contig_42910_33...MM12	ERX552261.23.fa.dc.faa	258
ERX552261.31|contig_23301_10|MM09	ERX552261.31	contig_23301_10	MM09	ERX552261.31.fa.dc..contig_23301_10...MM09	ERX552261.31.fa.dc.faa	238
ERX552261.44|contig_14302_85|LP03	ERX552261.44	contig_14302_85	LP03	ERX552261.44.fa.dc..contig_14302_85...LP03	ERX552261.44.fa.dc.faa	208
ERX552270.10|contig_23559_28|MM09	ERX552270.10	contig_23559_28	MM09	ERX552270.10.fa.dc..contig_23559_28...MM09	ERX552270.10.fa.dc.faa	255
ERX552270.116|contig_988_3|MM12	ERX552270.116	contig_988_3	MM12	ERX552270.116.fa.dc..contig_988_3...MM12	ERX552270.116.fa.dc.faa	209
ERX552270.24|contig_15452_45|MM01	ERX552270.24	contig_15452_45	MM01	ERX552270.24.fa.dc..contig_15452_45...MM01	ERX552270.24.fa.dc.faa	259
ERX552270.42|contig_3082_31|MM09	ERX552270.42	contig_3082_31	MM09	ERX552270.42.fa.dc..contig_3082_31...MM09	ERX552270.42.fa.dc.faa	241
ERX552270.42|contig_26141_24|MM09	ERX552270.42	contig_26141_24	MM09	ERX552270.42.fa.dc..contig_26141_24...MM09	ERX552270.42.fa.dc.faa	260
ERX552270.51|contig_16838_23|MM01	ERX552270.51	contig_16838_23	MM01	ERX552270.51.fa.dc..contig_16838_23...MM01	ERX552270.51.fa.dc.faa	284
ERX552270.56|contig_19407_5|MM09	ERX552270.56	contig_19407_5	MM09	ERX552270.56.fa.dc..contig_19407_5...MM09	ERX552270.56.fa.dc.faa	254
ERX552270.56|contig_40816_23|MM09	ERX552270.56	contig_40816_23	MM09	ERX552270.56.fa.dc..contig_40816_23...MM09	ERX552270.56.fa.dc.faa	252
ERX552270.76|contig_46485_13|MM09	ERX552270.76	contig_46485_13	MM09	ERX552270.76.fa.dc..contig_46485_13...MM09	ERX552270.76.fa.dc.faa	238
ERX552274.25|contig_530_46|LP01	ERX552274.25	contig_530_46	LP01	ERX552274.25.fa.dc..contig_530_46...LP01	ERX552274.25.fa.dc.faa	243
ERX552274.25|contig_2091_51|LP01	ERX552274.25	contig_2091_51	LP01	ERX552274.25.fa.dc..contig_2091_51...LP01	ERX552274.25.fa.dc.faa	203
ERX552274.7|contig_17169_19|LP01	ERX552274.7	contig_17169_19	LP01	ERX552274.7.fa.dc..contig_17169_19...LP01	ERX552274.7.fa.dc.faa	201
ERX552277.41|contig_2446_8|MM09	ERX552277.41	contig_2446_8	MM09	ERX552277.41.fa.dc..contig_2446_8...MM09	ERX552277.41.fa.dc.faa	232
ERX552277.41|contig_49900_5|MM09	ERX552277.41	contig_49900_5	MM09	ERX552277.41.fa.dc..contig_49900_5...MM09	ERX552277.41.fa.dc.faa	262
ERX552283.13|contig_2148_55|LP01	ERX552283.13	contig_2148_55	LP01	ERX552283.13.fa.dc..contig_2148_55...LP01	ERX552283.13.fa.dc.faa	203
ERX552283.5|contig_5792_26|MM01	ERX552283.5	contig_5792_26	MM01	ERX552283.5.fa.dc..contig_5792_26...MM01	ERX552283.5.fa.dc.faa	299
ERX552288.95|contig_5412_5|MM01	ERX552288.95	contig_5412_5	MM01	ERX552288.95.fa.dc..contig_5412_5...MM01	ERX552288.95.fa.dc.faa	286
ERX552295.44|contig_1271_91|LP01	ERX552295.44	contig_1271_91	LP01	ERX552295.44.fa.dc..contig_1271_91...LP01	ERX552295.44.fa.dc.faa	243
ERX552295.44|contig_18987_33|LP01	ERX552295.44	contig_18987_33	LP01	ERX552295.44.fa.dc..contig_18987_33...LP01	ERX552295.44.fa.dc.faa	203
ERX552298.2|contig_178080_7|MM09	ERX552298.2	contig_178080_7	MM09	ERX552298.2.fa.dc..contig_178080_7...MM09	ERX552298.2.fa.dc.faa	240
ERX552302.18|contig_5753_6|MM09	ERX552302.18	contig_5753_6	MM09	ERX552302.18.fa.dc..contig_5753_6...MM09	ERX552302.18.fa.dc.faa	281
ERX552302.45|contig_2487_5|MM09	ERX552302.45	contig_2487_5	MM09	ERX552302.45.fa.dc..contig_2487_5...MM09	ERX552302.45.fa.dc.faa	262
ERX552302.45|contig_9238_16|MM09	ERX552302.45	contig_9238_16	MM09	ERX552302.45.fa.dc..contig_9238_16...MM09	ERX552302.45.fa.dc.faa	232
ERX552309.9|contig_224_18|LP01	ERX552309.9	contig_224_18	LP01	ERX552309.9.fa.dc..contig_224_18...LP01	ERX552309.9.fa.dc.faa	203
ERX552309.9|contig_721_54|LP01	ERX552309.9	contig_721_54	LP01	ERX552309.9.fa.dc..contig_721_54...LP01	ERX552309.9.fa.dc.faa	247
ERX552326.9|contig_3254_16|LP01	ERX552326.9	contig_3254_16	LP01	ERX552326.9.fa.dc..contig_3254_16...LP01	ERX552326.9.fa.dc.faa	203
ERX552326.9|contig_6248_51|LP01	ERX552326.9	contig_6248_51	LP01	ERX552326.9.fa.dc..contig_6248_51...LP01	ERX552326.9.fa.dc.faa	205
ERX552333.20|contig_6971_27|LP01	ERX552333.20	contig_6971_27	LP01	ERX552333.20.fa.dc..contig_6971_27...LP01	ERX552333.20.fa.dc.faa	201
ERX552336.20|contig_3869_26|LP01	ERX552336.20	contig_3869_26	LP01	ERX552336.20.fa.dc..contig_3869_26...LP01	ERX552336.20.fa.dc.faa	203
ERX552336.20|contig_5037_25|LP01	ERX552336.20	contig_5037_25	LP01	ERX552336.20.fa.dc..contig_5037_25...LP01	ERX552336.20.fa.dc.faa	244
ERX552336.34|contig_1113_13|LP01	ERX552336.34	contig_1113_13	LP01	ERX552336.34.fa.dc..contig_1113_13...LP01	ERX552336.34.fa.dc.faa	147
ERX552336.34|contig_1113_14|LP01	ERX552336.34	contig_1113_14	LP01	ERX552336.34.fa.dc..contig_1113_14...LP01	ERX552336.34.fa.dc.faa	107
ERX552348.26|contig_554_13|LP01	ERX552348.26	contig_554_13	LP01	ERX552348.26.fa.dc..contig_554_13...LP01	ERX552348.26.fa.dc.faa	203
ERX552357.22|contig_133_21|LP01	ERX552357.22	contig_133_21	LP01	ERX552357.22.fa.dc..contig_133_21...LP01	ERX552357.22.fa.dc.faa	201
ERX555907.107|contig_100528_20|LP01	ERX555907.107	contig_100528_20	LP01	ERX555907.107.fa.dc..contig_100528_20...LP01	ERX555907.107.fa.dc.faa	203
ERX555907.43|contig_12879_14|LP01	ERX555907.43	contig_12879_14	LP01	ERX555907.43.fa.dc..contig_12879_14...LP01	ERX555907.43.fa.dc.faa	201
ERX555907.43|contig_18640_13|LP01	ERX555907.43	contig_18640_13	LP01	ERX555907.43.fa.dc..contig_18640_13...LP01	ERX555907.43.fa.dc.faa	194
ERX555907.43|contig_18640_14|LP01	ERX555907.43	contig_18640_14	LP01	ERX555907.43.fa.dc..contig_18640_14...LP01	ERX555907.43.fa.dc.faa	118
ERX555907.45|contig_846_8|MM09	ERX555907.45	contig_846_8	MM09	ERX555907.45.fa.dc..contig_846_8...MM09	ERX555907.45.fa.dc.faa	234
ERX555907.48|contig_17388_5|MM09	ERX555907.48	contig_17388_5	MM09	ERX555907.48.fa.dc..contig_17388_5...MM09	ERX555907.48.fa.dc.faa	240
ERX555907.72|contig_367_15|MM09	ERX555907.72	contig_367_15	MM09	ERX555907.72.fa.dc..contig_367_15...MM09	ERX555907.72.fa.dc.faa	257
ERX555907.72|contig_554_5|MM09	ERX555907.72	contig_554_5	MM09	ERX555907.72.fa.dc..contig_554_5...MM09	ERX555907.72.fa.dc.faa	290
ERX555907.87|contig_15947_19|MM09	ERX555907.87	contig_15947_19	MM09	ERX555907.87.fa.dc..contig_15947_19...MM09	ERX555907.87.fa.dc.faa	239
ERX555907.87|contig_18885_5|MM09	ERX555907.87	contig_18885_5	MM09	ERX555907.87.fa.dc..contig_18885_5...MM09	ERX555907.87.fa.dc.faa	282
ERX555907.98|contig_23996_18|LP01	ERX555907.98	contig_23996_18	LP01	ERX555907.98.fa.dc..contig_23996_18...LP01	ERX555907.98.fa.dc.faa	205
ERX555913.32|contig_17255_11|MM09	ERX555913.32	contig_17255_11	MM09	ERX555913.32.fa.dc..contig_17255_11...MM09	ERX555913.32.fa.dc.faa	239
ERX555913.32|contig_36784_5|MM09	ERX555913.32	contig_36784_5	MM09	ERX555913.32.fa.dc..contig_36784_5...MM09	ERX555913.32.fa.dc.faa	255
ERX555913.6|contig_9609_6|MM01	ERX555913.6	contig_9609_6	MM01	ERX555913.6.fa.dc..contig_9609_6...MM01	ERX555913.6.fa.dc.faa	265
ERX555917.28|contig_5556_6|MM09	ERX555917.28	contig_5556_6	MM09	ERX555917.28.fa.dc..contig_5556_6...MM09	ERX555917.28.fa.dc.faa	262
ERX555917.28|contig_18270_11|MM09	ERX555917.28	contig_18270_11	MM09	ERX555917.28.fa.dc..contig_18270_11...MM09	ERX555917.28.fa.dc.faa	239
ERX555927.8|contig_14772_20|LP01	ERX555927.8	contig_14772_20	LP01	ERX555927.8.fa.dc..contig_14772_20...LP01	ERX555927.8.fa.dc.faa	201
ERX555933.51|contig_25370_7|MM06	ERX555933.51	contig_25370_7	MM06	ERX555933.51.fa.dc..contig_25370_7...MM06	ERX555933.51.fa.dc.faa	280
ERX555943.12|contig_340_39|MM01	ERX555943.12	contig_340_39	MM01	ERX555943.12.fa.dc..contig_340_39...MM01	ERX555943.12.fa.dc.faa	302
ERX555945.3|contig_6012_15|MM09	ERX555945.3	contig_6012_15	MM09	ERX555945.3.fa.dc..contig_6012_15...MM09	ERX555945.3.fa.dc.faa	240
ERX555951.15|contig_9184_33|MM09	ERX555951.15	contig_9184_33	MM09	ERX555951.15.fa.dc..contig_9184_33...MM09	ERX555951.15.fa.dc.faa	257
ERX555951.15|contig_51296_6|MM09	ERX555951.15	contig_51296_6	MM09	ERX555951.15.fa.dc..contig_51296_6...MM09	ERX555951.15.fa.dc.faa	273
ERX555951.28|contig_6088_24|MM09	ERX555951.28	contig_6088_24	MM09	ERX555951.28.fa.dc..contig_6088_24...MM09	ERX555951.28.fa.dc.faa	281
ERX555952.65|contig_26895_13|MM16	ERX555952.65	contig_26895_13	MM16	ERX555952.65.fa.dc..contig_26895_13...MM16	ERX555952.65.fa.dc.faa	252
ERX555954.29|contig_7426_14|MM01	ERX555954.29	contig_7426_14	MM01	ERX555954.29.fa.dc..contig_7426_14...MM01	ERX555954.29.fa.dc.faa	287
ERX555958.13|contig_1291_29|LP01	ERX555958.13	contig_1291_29	LP01	ERX555958.13.fa.dc..contig_1291_29...LP01	ERX555958.13.fa.dc.faa	77
ERX555958.18|contig_160_25|LP01	ERX555958.18	contig_160_25	LP01	ERX555958.18.fa.dc..contig_160_25...LP01	ERX555958.18.fa.dc.faa	201
ERX555961.3|contig_48754_24|LP01	ERX555961.3	contig_48754_24	LP01	ERX555961.3.fa.dc..contig_48754_24...LP01	ERX555961.3.fa.dc.faa	205
ERX555961.42|contig_28485_2|MM09	ERX555961.42	contig_28485_2	MM09	ERX555961.42.fa.dc..contig_28485_2...MM09	ERX555961.42.fa.dc.faa	257
ERX555961.42|contig_84451_6|MM09	ERX555961.42	contig_84451_6	MM09	ERX555961.42.fa.dc..contig_84451_6...MM09	ERX555961.42.fa.dc.faa	260
ERX555961.43|contig_1773_12|MM09	ERX555961.43	contig_1773_12	MM09	ERX555961.43.fa.dc..contig_1773_12...MM09	ERX555961.43.fa.dc.faa	232
ERX555961.43|contig_17878_5|MM09	ERX555961.43	contig_17878_5	MM09	ERX555961.43.fa.dc..contig_17878_5...MM09	ERX555961.43.fa.dc.faa	262
ERX555961.47|contig_1339_5|MM09	ERX555961.47	contig_1339_5	MM09	ERX555961.47.fa.dc..contig_1339_5...MM09	ERX555961.47.fa.dc.faa	281
ERX555961.47|contig_7436_5|MM09	ERX555961.47	contig_7436_5	MM09	ERX555961.47.fa.dc..contig_7436_5...MM09	ERX555961.47.fa.dc.faa	239
ERX555964.34|contig_28911_11|MM01	ERX555964.34	contig_28911_11	MM01	ERX555964.34.fa.dc..contig_28911_11...MM01	ERX555964.34.fa.dc.faa	293
ERX555967.111|contig_32094_64|LP01	ERX555967.111	contig_32094_64	LP01	ERX555967.111.fa.dc..contig_32094_64...LP01	ERX555967.111.fa.dc.faa	214
ERX555967.39|contig_17233_18|LP03	ERX555967.39	contig_17233_18	LP03	ERX555967.39.fa.dc..contig_17233_18...LP03	ERX555967.39.fa.dc.faa	205
ERX555976.71|contig_3516_25|LP01	ERX555976.71	contig_3516_25	LP01	ERX555976.71.fa.dc..contig_3516_25...LP01	ERX555976.71.fa.dc.faa	203
ERX555978.20|contig_24397_5|MM09	ERX555978.20	contig_24397_5	MM09	ERX555978.20.fa.dc..contig_24397_5...MM09	ERX555978.20.fa.dc.faa	240
ERX555978.25|contig_401_49|LP01	ERX555978.25	contig_401_49	LP01	ERX555978.25.fa.dc..contig_401_49...LP01	ERX555978.25.fa.dc.faa	203
ERX555978.25|contig_6047_71|LP01	ERX555978.25	contig_6047_71	LP01	ERX555978.25.fa.dc..contig_6047_71...LP01	ERX555978.25.fa.dc.faa	241
ERX555984.3|contig_610_52|LP01	ERX555984.3	contig_610_52	LP01	ERX555984.3.fa.dc..contig_610_52...LP01	ERX555984.3.fa.dc.faa	242
ERX555984.3|contig_3899_56|LP01	ERX555984.3	contig_3899_56	LP01	ERX555984.3.fa.dc..contig_3899_56...LP01	ERX555984.3.fa.dc.faa	203
ERX555987.28|contig_4389_8|MM09	ERX555987.28	contig_4389_8	MM09	ERX555987.28.fa.dc..contig_4389_8...MM09	ERX555987.28.fa.dc.faa	232
ERX555987.28|contig_35448_6|MM09	ERX555987.28	contig_35448_6	MM09	ERX555987.28.fa.dc..contig_35448_6...MM09	ERX555987.28.fa.dc.faa	262
ERX555987.30|contig_7589_25|LP01	ERX555987.30	contig_7589_25	LP01	ERX555987.30.fa.dc..contig_7589_25...LP01	ERX555987.30.fa.dc.faa	201
ERX555990.11|contig_2920_21|MM09	ERX555990.11	contig_2920_21	MM09	ERX555990.11.fa.dc..contig_2920_21...MM09	ERX555990.11.fa.dc.faa	282
ERX556003.46|contig_3647_34|LP01	ERX556003.46	contig_3647_34	LP01	ERX556003.46.fa.dc..contig_3647_34...LP01	ERX556003.46.fa.dc.faa	203
ERX556003.9|contig_6744_12|LP01	ERX556003.9	contig_6744_12	LP01	ERX556003.9.fa.dc..contig_6744_12...LP01	ERX556003.9.fa.dc.faa	203
ERX556005.35|contig_21759_5|MM09	ERX556005.35	contig_21759_5	MM09	ERX556005.35.fa.dc..contig_21759_5...MM09	ERX556005.35.fa.dc.faa	262
ERX556005.35|contig_139293_9|MM09	ERX556005.35	contig_139293_9	MM09	ERX556005.35.fa.dc..contig_139293_9...MM09	ERX556005.35.fa.dc.faa	232
ERX556005.37|contig_25028_6|MM09	ERX556005.37	contig_25028_6	MM09	ERX556005.37.fa.dc..contig_25028_6...MM09	ERX556005.37.fa.dc.faa	257
ERX556005.37|contig_62602_5|MM09	ERX556005.37	contig_62602_5	MM09	ERX556005.37.fa.dc..contig_62602_5...MM09	ERX556005.37.fa.dc.faa	288
ERX556007.6|contig_50563_7|MM01	ERX556007.6	contig_50563_7	MM01	ERX556007.6.fa.dc..contig_50563_7...MM01	ERX556007.6.fa.dc.faa	280
ERX556009.10|contig_31520_1|MM01	ERX556009.10	contig_31520_1	MM01	ERX556009.10.fa.dc..contig_31520_1...MM01	ERX556009.10.fa.dc.faa	248
ERX556015.14|contig_110100_14|MM09	ERX556015.14	contig_110100_14	MM09	ERX556015.14.fa.dc..contig_110100_14...MM09	ERX556015.14.fa.dc.faa	240
ERX556023.2|contig_6142_23|LP01	ERX556023.2	contig_6142_23	LP01	ERX556023.2.fa.dc..contig_6142_23...LP01	ERX556023.2.fa.dc.faa	201
ERX556023.2|contig_6409_24|LP01	ERX556023.2	contig_6409_24	LP01	ERX556023.2.fa.dc..contig_6409_24...LP01	ERX556023.2.fa.dc.faa	201
ERX556028.57|contig_47140_20|MM01	ERX556028.57	contig_47140_20	MM01	ERX556028.57.fa.dc..contig_47140_20...MM01	ERX556028.57.fa.dc.faa	276
ERX556031.42|contig_71_7|MM01	ERX556031.42	contig_71_7	MM01	ERX556031.42.fa.dc..contig_71_7...MM01	ERX556031.42.fa.dc.faa	289
ERX556032.62|contig_17788_6|MM01	ERX556032.62	contig_17788_6	MM01	ERX556032.62.fa.dc..contig_17788_6...MM01	ERX556032.62.fa.dc.faa	295
ERX556034.16|contig_34036_6|MM09	ERX556034.16	contig_34036_6	MM09	ERX556034.16.fa.dc..contig_34036_6...MM09	ERX556034.16.fa.dc.faa	288
ERX556034.16|contig_68112_7|MM09	ERX556034.16	contig_68112_7	MM09	ERX556034.16.fa.dc..contig_68112_7...MM09	ERX556034.16.fa.dc.faa	257
ERX556034.38|contig_10288_23|LP01	ERX556034.38	contig_10288_23	LP01	ERX556034.38.fa.dc..contig_10288_23...LP01	ERX556034.38.fa.dc.faa	247
ERX556034.38|contig_80926_40|LP01	ERX556034.38	contig_80926_40	LP01	ERX556034.38.fa.dc..contig_80926_40...LP01	ERX556034.38.fa.dc.faa	203
ERX556034.40|contig_310_23|LP01	ERX556034.40	contig_310_23	LP01	ERX556034.40.fa.dc..contig_310_23...LP01	ERX556034.40.fa.dc.faa	204
ERX556035.15|contig_5103_42|LP01	ERX556035.15	contig_5103_42	LP01	ERX556035.15.fa.dc..contig_5103_42...LP01	ERX556035.15.fa.dc.faa	203
ERX556037.11|contig_4560_52|LP01	ERX556037.11	contig_4560_52	LP01	ERX556037.11.fa.dc..contig_4560_52...LP01	ERX556037.11.fa.dc.faa	201
ERX556037.19|contig_20_22|MM01	ERX556037.19	contig_20_22	MM01	ERX556037.19.fa.dc..contig_20_22...MM01	ERX556037.19.fa.dc.faa	271
ERX556037.7|contig_1271_14|LP01	ERX556037.7	contig_1271_14	LP01	ERX556037.7.fa.dc..contig_1271_14...LP01	ERX556037.7.fa.dc.faa	201
ERX556040.45|contig_62602_20|LP01	ERX556040.45	contig_62602_20	LP01	ERX556040.45.fa.dc..contig_62602_20...LP01	ERX556040.45.fa.dc.faa	123
ERX556040.51|contig_10697_17|LP01	ERX556040.51	contig_10697_17	LP01	ERX556040.51.fa.dc..contig_10697_17...LP01	ERX556040.51.fa.dc.faa	202
ERX556049.12|contig_58822_10|MM01	ERX556049.12	contig_58822_10	MM01	ERX556049.12.fa.dc..contig_58822_10...MM01	ERX556049.12.fa.dc.faa	290
ERX556054.16|contig_12_82|MM09	ERX556054.16	contig_12_82	MM09	ERX556054.16.fa.dc..contig_12_82...MM09	ERX556054.16.fa.dc.faa	257
ERX556054.16|contig_10611_11|MM09	ERX556054.16	contig_10611_11	MM09	ERX556054.16.fa.dc..contig_10611_11...MM09	ERX556054.16.fa.dc.faa	273
ERX556059.7|contig_111_117|LP01	ERX556059.7	contig_111_117	LP01	ERX556059.7.fa.dc..contig_111_117...LP01	ERX556059.7.fa.dc.faa	242
ERX556059.7|contig_1052_3|LP01	ERX556059.7	contig_1052_3	LP01	ERX556059.7.fa.dc..contig_1052_3...LP01	ERX556059.7.fa.dc.faa	203
ERX556060.39|contig_87348_12|MM09	ERX556060.39	contig_87348_12	MM09	ERX556060.39.fa.dc..contig_87348_12...MM09	ERX556060.39.fa.dc.faa	239
ERX556075.42|contig_13330_32|LP01	ERX556075.42	contig_13330_32	LP01	ERX556075.42.fa.dc..contig_13330_32...LP01	ERX556075.42.fa.dc.faa	201
ERX556091.9|contig_28045_7|LP01	ERX556091.9	contig_28045_7	LP01	ERX556091.9.fa.dc..contig_28045_7...LP01	ERX556091.9.fa.dc.faa	203
ERX556094.26|contig_20063_14|MM16	ERX556094.26	contig_20063_14	MM16	ERX556094.26.fa.dc..contig_20063_14...MM16	ERX556094.26.fa.dc.faa	95
ERX556094.26|contig_23978_12|MM16	ERX556094.26	contig_23978_12	MM16	ERX556094.26.fa.dc..contig_23978_12...MM16	ERX556094.26.fa.dc.faa	245
ERX556094.51|contig_123641_4|MM16	ERX556094.51	contig_123641_4	MM16	ERX556094.51.fa.dc..contig_123641_4...MM16	ERX556094.51.fa.dc.faa	243
ERX556101.60|contig_52894_26|LP01	ERX556101.60	contig_52894_26	LP01	ERX556101.60.fa.dc..contig_52894_26...LP01	ERX556101.60.fa.dc.faa	244
ERX556101.60|contig_57088_7|LP01	ERX556101.60	contig_57088_7	LP01	ERX556101.60.fa.dc..contig_57088_7...LP01	ERX556101.60.fa.dc.faa	202
ERX556103.23|contig_41818_8|MM09	ERX556103.23	contig_41818_8	MM09	ERX556103.23.fa.dc..contig_41818_8...MM09	ERX556103.23.fa.dc.faa	252
ERX556119.13|contig_280_2|LP01	ERX556119.13	contig_280_2	LP01	ERX556119.13.fa.dc..contig_280_2...LP01	ERX556119.13.fa.dc.faa	201
ERX556127.13|contig_10819_33|LP01	ERX556127.13	contig_10819_33	LP01	ERX556127.13.fa.dc..contig_10819_33...LP01	ERX556127.13.fa.dc.faa	203
ERX556127.9|contig_20756_14|LP01	ERX556127.9	contig_20756_14	LP01	ERX556127.9.fa.dc..contig_20756_14...LP01	ERX556127.9.fa.dc.faa	201
ERX556134.17|contig_166_20|MM09	ERX556134.17	contig_166_20	MM09	ERX556134.17.fa.dc..contig_166_20...MM09	ERX556134.17.fa.dc.faa	282
ERX633348.16|contig_14222_42|LP01	ERX633348.16	contig_14222_42	LP01	ERX633348.16.fa.dc..contig_14222_42...LP01	ERX633348.16.fa.dc.faa	203
ERX633354.21|contig_11421_41|LP01	ERX633354.21	contig_11421_41	LP01	ERX633354.21.fa.dc..contig_11421_41...LP01	ERX633354.21.fa.dc.faa	208
ERX943717.70|contig_21258_29|LP01	ERX943717.70	contig_21258_29	LP01	ERX943717.70.fa.dc..contig_21258_29...LP01	ERX943717.70.fa.dc.faa	213
SRX331703.17|contig_1293_31|MM01	SRX331703.17	contig_1293_31	MM01	SRX331703.17.fa.dc..contig_1293_31...MM01	SRX331703.17.fa.dc.faa	294
SRX331703.2|contig_2617_13|MM12	SRX331703.2	contig_2617_13	MM12	SRX331703.2.fa.dc..contig_2617_13...MM12	SRX331703.2.fa.dc.faa	220
SRX331703.39|contig_10784_8|MM01	SRX331703.39	contig_10784_8	MM01	SRX331703.39.fa.dc..contig_10784_8...MM01	SRX331703.39.fa.dc.faa	284
SRX331703.43|contig_705_8|MM01	SRX331703.43	contig_705_8	MM01	SRX331703.43.fa.dc..contig_705_8...MM01	SRX331703.43.fa.dc.faa	295
SRX331703.48|contig_11075_13|MM01	SRX331703.48	contig_11075_13	MM01	SRX331703.48.fa.dc..contig_11075_13...MM01	SRX331703.48.fa.dc.faa	296
SRX331950.24|contig_2190_13|MM12	SRX331950.24	contig_2190_13	MM12	SRX331950.24.fa.dc..contig_2190_13...MM12	SRX331950.24.fa.dc.faa	220
SRX331950.43|contig_847_7|MM01	SRX331950.43	contig_847_7	MM01	SRX331950.43.fa.dc..contig_847_7...MM01	SRX331950.43.fa.dc.faa	294
SRX331950.8|contig_4068_7|MM12	SRX331950.8	contig_4068_7	MM12	SRX331950.8.fa.dc..contig_4068_7...MM12	SRX331950.8.fa.dc.faa	280
SRX514547.24|contig_56817_24|LP01	SRX514547.24	contig_56817_24	LP01	SRX514547.24.fa.dc..contig_56817_24...LP01	SRX514547.24.fa.dc.faa	198
SRX514547.36|contig_961_44|LP01	SRX514547.36	contig_961_44	LP01	SRX514547.36.fa.dc..contig_961_44...LP01	SRX514547.36.fa.dc.faa	202
SRX514547.41|contig_479_13|LP01	SRX514547.41	contig_479_13	LP01	SRX514547.41.fa.dc..contig_479_13...LP01	SRX514547.41.fa.dc.faa	247
SRX514547.41|contig_839_25|LP01	SRX514547.41	contig_839_25	LP01	SRX514547.41.fa.dc..contig_839_25...LP01	SRX514547.41.fa.dc.faa	189
SRX672316.10|contig_12621_20|LP01	SRX672316.10	contig_12621_20	LP01	SRX672316.10.fa.dc..contig_12621_20...LP01	SRX672316.10.fa.dc.faa	148
SRX802073.32|contig_45638_13|LP01	SRX802073.32	contig_45638_13	LP01	SRX802073.32.fa.dc..contig_45638_13...LP01	SRX802073.32.fa.dc.faa	201
SRX802073.61|contig_2043_77|MM01	SRX802073.61	contig_2043_77	MM01	SRX802073.61.fa.dc..contig_2043_77...MM01	SRX802073.61.fa.dc.faa	286
SRX802073.99|contig_34321_4|MM01	SRX802073.99	contig_34321_4	MM01	SRX802073.99.fa.dc..contig_34321_4...MM01	SRX802073.99.fa.dc.faa	287
SRX802074.38|contig_2425_30|LP01	SRX802074.38	contig_2425_30	LP01	SRX802074.38.fa.dc..contig_2425_30...LP01	SRX802074.38.fa.dc.faa	201
