seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX552277.13|contig_12236_1|EP05	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	ERX552277.13|contig_12236_1|EP05 source=viral family=Chl_ab_binding_proteins mag=ERX552277.13 protein=contig_12236_1 clade=EP05
ERX552296.3|contig_4847_8|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	ERX552296.3|contig_4847_8|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552296.3 protein=contig_4847_8 clade=MM01
ERX552302.24|contig_5279_22|EP05	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	ERX552302.24|contig_5279_22|EP05 source=viral family=Chl_ab_binding_proteins mag=ERX552302.24 protein=contig_5279_22 clade=EP05
ERX556094.26|contig_18041_21|MM16	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	ERX556094.26|contig_18041_21|MM16 source=viral family=Chl_ab_binding_proteins mag=ERX556094.26 protein=contig_18041_21 clade=MM16
ERX556127.29|contig_8351_17|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	ERX556127.29|contig_8351_17|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556127.29 protein=contig_8351_17 clade=MM01
SRX802076.62|contig_26209_10|MM12	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	SRX802076.62|contig_26209_10|MM12 source=viral family=Chl_ab_binding_proteins mag=SRX802076.62 protein=contig_26209_10 clade=MM12
SRX802963.107|contig_46802_3|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	185	SRX802963.107|contig_46802_3|MM01 source=viral family=Chl_ab_binding_proteins mag=SRX802963.107 protein=contig_46802_3 clade=MM01
ERX552274.21|contig_912_35|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	184	ERX552274.21|contig_912_35|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552274.21 protein=contig_912_35 clade=MM01
ERX555967.81|contig_14665_15|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	184	ERX555967.81|contig_14665_15|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555967.81 protein=contig_14665_15 clade=MM01
ERX555967.90|contig_16103_45|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	184	ERX555967.90|contig_16103_45|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555967.90 protein=contig_16103_45 clade=MM01
ERX556088.21|contig_788_23|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	184	ERX556088.21|contig_788_23|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556088.21 protein=contig_788_23 clade=MM01
ERX556127.29|contig_36855_34|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	184	ERX556127.29|contig_36855_34|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556127.29 protein=contig_36855_34 clade=MM01
ERX552252.1|contig_1513_9|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX552252.1|contig_1513_9|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552252.1 protein=contig_1513_9 clade=MM01
ERX552270.100|contig_9516_17|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX552270.100|contig_9516_17|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.100 protein=contig_9516_17 clade=MM01
ERX552270.74|contig_53522_20|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX552270.74|contig_53522_20|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.74 protein=contig_53522_20 clade=MM01
ERX555963.29|contig_685_17|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX555963.29|contig_685_17|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555963.29 protein=contig_685_17 clade=MM01
ERX556007.6|contig_488_4|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX556007.6|contig_488_4|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556007.6 protein=contig_488_4 clade=MM01
ERX556022.4|contig_7321_10|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX556022.4|contig_7321_10|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556022.4 protein=contig_7321_10 clade=MM01
ERX556028.57|contig_19068_53|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX556028.57|contig_19068_53|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556028.57 protein=contig_19068_53 clade=MM01
ERX556037.19|contig_3706_21|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX556037.19|contig_3706_21|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556037.19 protein=contig_3706_21 clade=MM01
ERX556094.51|contig_141672_2|MM16	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	ERX556094.51|contig_141672_2|MM16 source=viral family=Chl_ab_binding_proteins mag=ERX556094.51 protein=contig_141672_2 clade=MM16
SRX802077.79|contig_81921_16|MM16	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	183	SRX802077.79|contig_81921_16|MM16 source=viral family=Chl_ab_binding_proteins mag=SRX802077.79 protein=contig_81921_16 clade=MM16
ERX552270.114|contig_13135_13|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	182	ERX552270.114|contig_13135_13|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.114 protein=contig_13135_13 clade=MM01
ERX552270.24|contig_16894_17|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	182	ERX552270.24|contig_16894_17|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.24 protein=contig_16894_17 clade=MM01
ERX556009.6|contig_12041_17|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	182	ERX556009.6|contig_12041_17|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556009.6 protein=contig_12041_17 clade=MM01
ERX556037.25|contig_55683_18|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	182	ERX556037.25|contig_55683_18|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556037.25 protein=contig_55683_18 clade=MM01
ERX552270.52|contig_1781_23|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	181	ERX552270.52|contig_1781_23|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.52 protein=contig_1781_23 clade=MM01
ERX552270.62|contig_10622_33|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	181	ERX552270.62|contig_10622_33|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.62 protein=contig_10622_33 clade=MM01
ERX555913.6|contig_55622_3|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	181	ERX555913.6|contig_55622_3|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555913.6 protein=contig_55622_3 clade=MM01
ERX555965.48|contig_28947_8|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	181	ERX555965.48|contig_28947_8|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555965.48 protein=contig_28947_8 clade=MM01
ERX556003.31|contig_25393_24|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	181	ERX556003.31|contig_25393_24|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556003.31 protein=contig_25393_24 clade=MM01
ERX552270.24|contig_35096_23|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	180	ERX552270.24|contig_35096_23|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.24 protein=contig_35096_23 clade=MM01
ERX552288.111|contig_19603_28|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	180	ERX552288.111|contig_19603_28|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552288.111 protein=contig_19603_28 clade=MM01
ERX556009.7|contig_6442_22|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	180	ERX556009.7|contig_6442_22|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556009.7 protein=contig_6442_22 clade=MM01
ERX288947.11|contig_3684_30|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	179	ERX288947.11|contig_3684_30|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX288947.11 protein=contig_3684_30 clade=MM01
ERX552270.51|contig_7889_46|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	178	ERX552270.51|contig_7889_46|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX552270.51 protein=contig_7889_46 clade=MM01
ERX556049.12|contig_803_21|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	178	ERX556049.12|contig_803_21|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX556049.12 protein=contig_803_21 clade=MM01
ERX288947.59|contig_25629_14|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	177	ERX288947.59|contig_25629_14|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX288947.59 protein=contig_25629_14 clade=MM01
ERX289005.28|contig_65405_7|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	177	ERX289005.28|contig_65405_7|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX289005.28 protein=contig_65405_7 clade=MM01
ERX555988.97|contig_14345_16|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	175	ERX555988.97|contig_14345_16|MM01 source=viral family=Chl_ab_binding_proteins mag=ERX555988.97 protein=contig_14345_16 clade=MM01
SRX802074.42|contig_24442_7|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	174	SRX802074.42|contig_24442_7|MM01 source=viral family=Chl_ab_binding_proteins mag=SRX802074.42 protein=contig_24442_7 clade=MM01
SRX802143.113|contig_17053_27|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	174	SRX802143.113|contig_17053_27|MM01 source=viral family=Chl_ab_binding_proteins mag=SRX802143.113 protein=contig_17053_27 clade=MM01
SRX802077.72|contig_2624_6|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	172	SRX802077.72|contig_2624_6|MM01 source=viral family=Chl_ab_binding_proteins mag=SRX802077.72 protein=contig_2624_6 clade=MM01
SRX802143.81|contig_62048_7|MM01	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	172	SRX802143.81|contig_62048_7|MM01 source=viral family=Chl_ab_binding_proteins mag=SRX802143.81 protein=contig_62048_7 clade=MM01
SRX802143.131|contig_26630_152|LP04	0.6180555555555556	1	0	0	0	0	1	1	0.0	1.0	147	SRX802143.131|contig_26630_152|LP04 source=viral family=Chl_ab_binding_proteins mag=SRX802143.131 protein=contig_26630_152 clade=LP04
ERX556059.13|contig_2965_29|MM12	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	250	ERX556059.13|contig_2965_29|MM12 source=viral family=Chl_ab_binding_proteins mag=ERX556059.13 protein=contig_2965_29 clade=MM12
ERX552270.61|contig_21856_12|MM12	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	242	ERX552270.61|contig_21856_12|MM12 source=viral family=Chl_ab_binding_proteins mag=ERX552270.61 protein=contig_21856_12 clade=MM12
ERX555958.4|contig_11457_40|MM12	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	233	ERX555958.4|contig_11457_40|MM12 source=viral family=Chl_ab_binding_proteins mag=ERX555958.4 protein=contig_11457_40 clade=MM12
SRX802076.62|contig_72872_7|MM12	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	233	SRX802076.62|contig_72872_7|MM12 source=viral family=Chl_ab_binding_proteins mag=SRX802076.62 protein=contig_72872_7 clade=MM12
ERX556059.41|contig_32611_8|MM12	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	215	ERX556059.41|contig_32611_8|MM12 source=viral family=Chl_ab_binding_proteins mag=ERX556059.41 protein=contig_32611_8 clade=MM12
ERX556040.45|contig_101205_11|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	ERX556040.45|contig_101205_11|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556040.45 protein=contig_101205_11 clade=LP01
SRX802073.32|contig_45638_37|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802073.32|contig_45638_37|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802073.32 protein=contig_45638_37 clade=LP01
SRX802074.38|contig_2425_6|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802074.38|contig_2425_6|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802074.38 protein=contig_2425_6 clade=LP01
SRX802076.42|contig_553_38|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802076.42|contig_553_38|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802076.42 protein=contig_553_38 clade=LP01
SRX802076.50|contig_885_39|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802076.50|contig_885_39|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802076.50 protein=contig_885_39 clade=LP01
SRX802143.45|contig_18451_5|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802143.45|contig_18451_5|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802143.45 protein=contig_18451_5 clade=LP01
SRX802143.75|contig_9259_36|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802143.75|contig_9259_36|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802143.75 protein=contig_9259_36 clade=LP01
SRX802189.59|contig_23_7|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX802189.59|contig_23_7|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX802189.59 protein=contig_23_7 clade=LP01
SRX803008.7|contig_2788_50|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	207	SRX803008.7|contig_2788_50|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX803008.7 protein=contig_2788_50 clade=LP01
ERX552252.57|contig_4660_29|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	205	ERX552252.57|contig_4660_29|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552252.57 protein=contig_4660_29 clade=LP01
ERX552252.57|contig_4660_30|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	185	ERX552252.57|contig_4660_30|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552252.57 protein=contig_4660_30 clade=LP01
SRX672316.10|contig_36071_52|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	147	SRX672316.10|contig_36071_52|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX672316.10 protein=contig_36071_52 clade=LP01
ERX556034.40|contig_310_35|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	145	ERX556034.40|contig_310_35|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556034.40 protein=contig_310_35 clade=LP01
ERX555967.39|contig_12461_35|LP03	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	144	ERX555967.39|contig_12461_35|LP03 source=viral family=Chl_ab_binding_proteins mag=ERX555967.39 protein=contig_12461_35 clade=LP03
ERX556101.60|contig_3062_51|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	143	ERX556101.60|contig_3062_51|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556101.60 protein=contig_3062_51 clade=LP01
ERX556121.51|contig_2745_8|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	143	ERX556121.51|contig_2745_8|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556121.51 protein=contig_2745_8 clade=LP01
SRX514547.36|contig_1156_30|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	143	SRX514547.36|contig_1156_30|LP01 source=viral family=Chl_ab_binding_proteins mag=SRX514547.36 protein=contig_1156_30 clade=LP01
ERX552252.6|contig_13625_2|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX552252.6|contig_13625_2|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552252.6 protein=contig_13625_2 clade=LP01
ERX552274.25|contig_530_4|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX552274.25|contig_530_4|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552274.25 protein=contig_530_4 clade=LP01
ERX552295.44|contig_1271_133|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX552295.44|contig_1271_133|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552295.44 protein=contig_1271_133 clade=LP01
ERX555978.25|contig_14767_4|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX555978.25|contig_14767_4|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX555978.25 protein=contig_14767_4 clade=LP01
ERX555984.3|contig_610_6|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX555984.3|contig_610_6|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX555984.3 protein=contig_610_6 clade=LP01
ERX556035.15|contig_12337_2|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX556035.15|contig_12337_2|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556035.15 protein=contig_12337_2 clade=LP01
ERX556059.7|contig_111_163|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	141	ERX556059.7|contig_111_163|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556059.7 protein=contig_111_163 clade=LP01
ERX556003.9|contig_6744_26|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	140	ERX556003.9|contig_6744_26|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556003.9 protein=contig_6744_26 clade=LP01
ERX556034.38|contig_80926_23|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	140	ERX556034.38|contig_80926_23|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX556034.38 protein=contig_80926_23 clade=LP01
ERX552270.64|contig_2761_52|LP03	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	139	ERX552270.64|contig_2761_52|LP03 source=viral family=Chl_ab_binding_proteins mag=ERX552270.64 protein=contig_2761_52 clade=LP03
ERX552283.13|contig_2148_49|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	139	ERX552283.13|contig_2148_49|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552283.13 protein=contig_2148_49 clade=LP01
ERX552309.9|contig_224_31|LP01	-0.1545138888888889	0	1	0	0	0	0	1	0.0	0.0	139	ERX552309.9|contig_224_31|LP01 source=viral family=Chl_ab_binding_proteins mag=ERX552309.9 protein=contig_224_31 clade=LP01
