seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX552288.39|contig_767_4|MM01	8.948598673908789	12	1	0	2	2	10	11	1.0	0.9090909090909091	167	ERX552288.39|contig_767_4|MM01 source=viral family=Superoxide_dismutase mag=ERX552288.39 protein=contig_767_4 clade=MM01
ERX552274.5|contig_38889_8|MM01	8.923593780583285	12	1	0	2	2	10	11	1.0	0.9090909090909091	219	ERX552274.5|contig_38889_8|MM01 source=viral family=Superoxide_dismutase mag=ERX552274.5 protein=contig_38889_8 clade=MM01
ERX556088.18|contig_29033_9|MM01	8.923593780583285	12	1	0	2	2	10	11	1.0	0.9090909090909091	219	ERX556088.18|contig_29033_9|MM01 source=viral family=Superoxide_dismutase mag=ERX556088.18 protein=contig_29033_9 clade=MM01
ERX552254.32|contig_12452_10|MM01	8.923593780583285	12	1	0	2	2	10	11	1.0	0.9090909090909091	179	ERX552254.32|contig_12452_10|MM01 source=viral family=Superoxide_dismutase mag=ERX552254.32 protein=contig_12452_10 clade=MM01
ERX552336.20|contig_3869_12|LP01	8.923593780583285	12	1	0	2	2	10	11	1.0	0.9090909090909091	158	ERX552336.20|contig_3869_12|LP01 source=viral family=Superoxide_dismutase mag=ERX552336.20 protein=contig_3869_12 clade=LP01
SRX802073.62|contig_48876_16|MM07	8.89398916128401	12	1	0	2	2	10	11	1.0	0.9090909090909091	162	SRX802073.62|contig_48876_16|MM07 source=viral family=Superoxide_dismutase mag=SRX802073.62 protein=contig_48876_16 clade=MM07
ERX552333.20|contig_1920_93|LP01	8.89398916128401	12	1	0	2	2	10	11	1.0	0.9090909090909091	160	ERX552333.20|contig_1920_93|LP01 source=viral family=Superoxide_dismutase mag=ERX552333.20 protein=contig_1920_93 clade=LP01
ERX289005.60|contig_18666_35|MM01	8.778555612644354	12	1	0	2	2	10	11	1.0	0.9090909090909091	211	ERX289005.60|contig_18666_35|MM01 source=viral family=Superoxide_dismutase mag=ERX289005.60 protein=contig_18666_35 clade=MM01
ERX552270.94|contig_28937_22|MM01	8.778555612644354	12	1	0	2	2	10	11	1.0	0.9090909090909091	174	ERX552270.94|contig_28937_22|MM01 source=viral family=Superoxide_dismutase mag=ERX552270.94 protein=contig_28937_22 clade=MM01
SRX802202.135|contig_5286_20|LP04	8.778555612644354	12	1	0	2	2	10	11	1.0	0.9090909090909091	155	SRX802202.135|contig_5286_20|LP04 source=viral family=Superoxide_dismutase mag=SRX802202.135 protein=contig_5286_20 clade=LP04
SRX474032.22|contig_3860_16|MM01	8.76522359439225	12	1	0	2	2	10	11	1.0	0.9090909090909091	163	SRX474032.22|contig_3860_16|MM01 source=viral family=Superoxide_dismutase mag=SRX474032.22 protein=contig_3860_16 clade=MM01
SRX331703.48|contig_4674_24|MM01	8.76522359439225	12	1	0	2	2	10	11	1.0	0.9090909090909091	160	SRX331703.48|contig_4674_24|MM01 source=viral family=Superoxide_dismutase mag=SRX331703.48 protein=contig_4674_24 clade=MM01
ERX552296.13|contig_19936_10|MM01	8.75394218535917	12	1	0	2	2	10	11	1.0	0.9090909090909091	161	ERX552296.13|contig_19936_10|MM01 source=viral family=Superoxide_dismutase mag=ERX552296.13 protein=contig_19936_10 clade=MM01
ERX555964.34|contig_391_11|MM01	8.240387673713057	11	2	0	2	2	9	11	1.0	0.8181818181818182	190	ERX555964.34|contig_391_11|MM01 source=viral family=Superoxide_dismutase mag=ERX555964.34 protein=contig_391_11 clade=MM01
ERX555967.26|contig_3048_89|MM01	8.240387673713057	11	2	0	2	2	9	11	1.0	0.8181818181818182	183	ERX555967.26|contig_3048_89|MM01 source=viral family=Superoxide_dismutase mag=ERX555967.26 protein=contig_3048_89 clade=MM01
SRX331703.23|contig_3094_8|MM04	8.240387673713057	11	2	0	2	2	9	11	1.0	0.8181818181818182	163	SRX331703.23|contig_3094_8|MM04 source=viral family=Superoxide_dismutase mag=SRX331703.23 protein=contig_3094_8 clade=MM04
SRX331950.28|contig_3531_12|MM04	8.240387673713057	11	2	0	2	2	9	11	1.0	0.8181818181818182	163	SRX331950.28|contig_3531_12|MM04 source=viral family=Superoxide_dismutase mag=SRX331950.28 protein=contig_3531_12 clade=MM04
SRX331950.29|contig_597_111|IR01	8.21078305441378	11	2	0	2	2	9	11	1.0	0.8181818181818182	195	SRX331950.29|contig_597_111|IR01 source=viral family=Superoxide_dismutase mag=SRX331950.29 protein=contig_597_111 clade=IR01
SRX802202.7|contig_7256_21|MM08	8.095349505774125	11	2	0	2	2	9	11	1.0	0.8181818181818182	166	SRX802202.7|contig_7256_21|MM08 source=viral family=Superoxide_dismutase mag=SRX802202.7 protein=contig_7256_21 clade=MM08
ERX555915.1|contig_23782_19|MM08	8.095349505774125	11	2	0	2	2	9	11	1.0	0.8181818181818182	163	ERX555915.1|contig_23782_19|MM08 source=viral family=Superoxide_dismutase mag=ERX555915.1 protein=contig_23782_19 clade=MM08
ERX552296.31|contig_27115_15|MM01	8.070736078488942	11	2	0	2	2	9	11	1.0	0.8181818181818182	156	ERX552296.31|contig_27115_15|MM01 source=viral family=Superoxide_dismutase mag=ERX552296.31 protein=contig_27115_15 clade=MM01
ERX552297.80|contig_76136_9|MM01	8.070344612448622	11	2	0	2	2	9	11	1.0	0.8181818181818182	172	ERX552297.80|contig_76136_9|MM01 source=viral family=Superoxide_dismutase mag=ERX552297.80 protein=contig_76136_9 clade=MM01
ERX556037.19|contig_20_7|MM01	8.062613158152281	11	2	0	2	2	9	11	1.0	0.8181818181818182	211	ERX556037.19|contig_20_7|MM01 source=viral family=Superoxide_dismutase mag=ERX556037.19 protein=contig_20_7 clade=MM01
SRX802143.48|contig_41027_13|MM01	8.062613158152281	11	2	0	2	2	9	11	1.0	0.8181818181818182	211	SRX802143.48|contig_41027_13|MM01 source=viral family=Superoxide_dismutase mag=SRX802143.48 protein=contig_41027_13 clade=MM01
SRX802189.102|contig_5559_30|MM01	8.062613158152281	11	2	0	2	2	9	11	1.0	0.8181818181818182	211	SRX802189.102|contig_5559_30|MM01 source=viral family=Superoxide_dismutase mag=SRX802189.102 protein=contig_5559_30 clade=MM01
SRX331703.17|contig_2407_18|MM01	8.057012594196518	11	2	0	2	2	9	11	1.0	0.8181818181818182	191	SRX331703.17|contig_2407_18|MM01 source=viral family=Superoxide_dismutase mag=SRX331703.17 protein=contig_2407_18 clade=MM01
SRX331950.43|contig_378_9|MM01	8.057012594196518	11	2	0	2	2	9	11	1.0	0.8181818181818182	191	SRX331950.43|contig_378_9|MM01 source=viral family=Superoxide_dismutase mag=SRX331950.43 protein=contig_378_9 clade=MM01
ERX288947.59|contig_8722_9|MM01	8.033008538853005	11	2	0	2	2	9	11	1.0	0.8181818181818182	219	ERX288947.59|contig_8722_9|MM01 source=viral family=Superoxide_dismutase mag=ERX288947.59 protein=contig_8722_9 clade=MM01
ERX289005.28|contig_83908_10|MM01	8.033008538853005	11	2	0	2	2	9	11	1.0	0.8181818181818182	219	ERX289005.28|contig_83908_10|MM01 source=viral family=Superoxide_dismutase mag=ERX289005.28 protein=contig_83908_10 clade=MM01
SRX331703.27|contig_356_19|MM01	8.02740797489724	11	2	0	2	2	9	11	1.0	0.8181818181818182	167	SRX331703.27|contig_356_19|MM01 source=viral family=Superoxide_dismutase mag=SRX331703.27 protein=contig_356_19 clade=MM01
ERX555997.4|contig_43868_1|MM01	7.362525078293209	10	3	0	2	2	8	11	1.0	0.7272727272727273	153	ERX555997.4|contig_43868_1|MM01 source=viral family=Superoxide_dismutase mag=ERX555997.4 protein=contig_43868_1 clade=MM01
SRX802963.33|contig_409_120|MM07	7.357533886279116	10	3	0	2	2	8	11	1.0	0.7272727272727273	166	SRX802963.33|contig_409_120|MM07 source=viral family=Superoxide_dismutase mag=SRX802963.33 protein=contig_409_120 clade=MM07
ERX552270.100|contig_9516_12|MM01	7.332920458993932	10	3	0	2	2	8	11	1.0	0.7272727272727273	277	ERX552270.100|contig_9516_12|MM01 source=viral family=Superoxide_dismutase mag=ERX552270.100 protein=contig_9516_12 clade=MM01
ERX555933.51|contig_65824_12|MM06	7.332920458993932	10	3	0	2	2	8	11	1.0	0.7272727272727273	188	ERX555933.51|contig_65824_12|MM06 source=viral family=Superoxide_dismutase mag=ERX555933.51 protein=contig_65824_12 clade=MM06
ERX288947.11|contig_3684_13|MM01	7.332920458993932	10	3	0	2	2	8	11	1.0	0.7272727272727273	166	ERX288947.11|contig_3684_13|MM01 source=viral family=Superoxide_dismutase mag=ERX288947.11 protein=contig_3684_13 clade=MM01
SRX802077.164|contig_87678_15|IR01	6.496553263848111	9	4	0	2	2	7	11	1.0	0.6363636363636364	253	SRX802077.164|contig_87678_15|IR01 source=viral family=Superoxide_dismutase mag=SRX802077.164 protein=contig_87678_15 clade=IR01
ERX556022.4|contig_7321_21|MM01	6.483221245596007	9	4	0	2	2	7	11	1.0	0.6363636363636364	216	ERX556022.4|contig_7321_21|MM01 source=viral family=Superoxide_dismutase mag=ERX556022.4 protein=contig_7321_21 clade=MM01
ERX552270.8|contig_41436_22|LP05	6.471939836562928	9	4	0	2	2	7	11	1.0	0.6363636363636364	166	ERX552270.8|contig_41436_22|LP05 source=viral family=Superoxide_dismutase mag=ERX552270.8 protein=contig_41436_22 clade=LP05
SRX310217.15|contig_1162_51|MM18	6.446934943237424	9	4	0	2	2	7	11	1.0	0.6363636363636364	153	SRX310217.15|contig_1162_51|MM18 source=viral family=Superoxide_dismutase mag=SRX310217.15 protein=contig_1162_51 clade=MM18
ERX555988.97|contig_21424_13|MM01	6.367787696956351	9	4	0	2	2	7	11	1.0	0.6363636363636364	228	ERX555988.97|contig_21424_13|MM01 source=viral family=Superoxide_dismutase mag=ERX555988.97 protein=contig_21424_13 clade=MM01
ERX552292.53|contig_32032_16|MM01	6.247923394989235	9	4	0	2	2	7	11	1.0	0.6363636363636364	342	ERX552292.53|contig_32032_16|MM01 source=viral family=Superoxide_dismutase mag=ERX552292.53 protein=contig_32032_16 clade=MM01
SRX802073.110|contig_52855_9|MM01	6.247923394989235	9	4	0	2	2	7	11	1.0	0.6363636363636364	306	SRX802073.110|contig_52855_9|MM01 source=viral family=Superoxide_dismutase mag=SRX802073.110 protein=contig_52855_9 clade=MM01
ERX552297.51|contig_13110_1|MM01	6.247531928948914	9	4	0	2	2	7	11	1.0	0.6363636363636364	213	ERX552297.51|contig_13110_1|MM01 source=viral family=Superoxide_dismutase mag=ERX552297.51 protein=contig_13110_1 clade=MM01
ERX552296.13|contig_9877_22|MM01	6.072279769769035	9	4	0	2	2	7	11	1.0	0.6363636363636364	604	ERX552296.13|contig_9877_22|MM01 source=viral family=Superoxide_dismutase mag=ERX552296.13 protein=contig_9877_22 clade=MM01
SRX331950.30|contig_346_8|MM04	5.782741699696614	8	5	0	2	2	6	11	1.0	0.5454545454545454	186	SRX331950.30|contig_346_8|MM04 source=viral family=Superoxide_dismutase mag=SRX331950.30 protein=contig_346_8 clade=MM04
SRX331703.51|contig_3519_105|MM04	5.782741699696614	8	5	0	2	2	6	11	1.0	0.5454545454545454	169	SRX331703.51|contig_3519_105|MM04 source=viral family=Superoxide_dismutase mag=SRX331703.51 protein=contig_3519_105 clade=MM04
ERX555997.5|contig_83478_3|MM01	5.539712394793502	8	5	0	2	2	6	11	1.0	0.5454545454545454	304	ERX555997.5|contig_83478_3|MM01 source=viral family=Superoxide_dismutase mag=ERX555997.5 protein=contig_83478_3 clade=MM01
ERX552270.122|contig_7529_23|IR01	5.443095976463105	8	5	0	2	2	6	11	1.0	0.5454545454545454	193	ERX552270.122|contig_7529_23|IR01 source=viral family=Superoxide_dismutase mag=ERX552270.122 protein=contig_7529_23 clade=IR01
ERX682739.15|contig_4777_101|EP07	4.784503296878059	7	6	0	2	2	5	11	1.0	0.45454545454545453	165	ERX682739.15|contig_4777_101|EP07 source=viral family=Superoxide_dismutase mag=ERX682739.15 protein=contig_4777_101 clade=EP07
ERX556003.45|contig_41379_3|AF02	4.781714101340771	7	6	0	2	2	5	11	1.0	0.45454545454545453	168	ERX556003.45|contig_41379_3|AF02 source=viral family=Superoxide_dismutase mag=ERX556003.45 protein=contig_41379_3 clade=AF02
ERX552261.56|contig_3811_12|IR01	4.607120247357604	7	6	0	2	2	5	11	1.0	0.45454545454545453	184	ERX552261.56|contig_3811_12|IR01 source=viral family=Superoxide_dismutase mag=ERX552261.56 protein=contig_3811_12 clade=IR01
ERX633345.33|contig_4419_60|MM14	4.473483527843022	7	6	0	2	2	5	11	1.0	0.45454545454545453	162	ERX633345.33|contig_4419_60|MM14 source=viral family=Superoxide_dismutase mag=ERX633345.33 protein=contig_4419_60 clade=MM14
ERX633347.12|contig_9667_22|MM14	4.473483527843022	7	6	0	2	2	5	11	1.0	0.45454545454545453	162	ERX633347.12|contig_9667_22|MM14 source=viral family=Superoxide_dismutase mag=ERX633347.12 protein=contig_9667_22 clade=MM14
SRX802077.163|contig_129790_5|LP04	4.155178055881778	7	5	1	2	2	5	11	1.0	0.45454545454545453	175	SRX802077.163|contig_129790_5|LP04 source=viral family=Superoxide_dismutase mag=SRX802077.163 protein=contig_129790_5 clade=LP04
ERX633347.21|contig_809_43|LP04	0.5716925707085533	3	10	0	1	2	2	11	0.5	0.18181818181818182	172	ERX633347.21|contig_809_43|LP04 source=viral family=Superoxide_dismutase mag=ERX633347.21 protein=contig_809_43 clade=LP04
