seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX556015.14|contig_110100_17|MM09	15.126988787395485	19	2	0	12	12	7	9	1.0	0.7777777777777778	234	ERX556015.14|contig_110100_17|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556015.14 protein=contig_110100_17 clade=MM09
ERX555907.72|contig_2255_41|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	236	ERX555907.72|contig_2255_41|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX555907.72 protein=contig_2255_41 clade=MM09
ERX556005.37|contig_21658_7|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	236	ERX556005.37|contig_21658_7|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556005.37 protein=contig_21658_7 clade=MM09
ERX556034.16|contig_33791_6|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	236	ERX556034.16|contig_33791_6|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556034.16 protein=contig_33791_6 clade=MM09
ERX552302.18|contig_29928_6|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	234	ERX552302.18|contig_29928_6|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552302.18 protein=contig_29928_6 clade=MM09
ERX555951.28|contig_64698_14|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	234	ERX555951.28|contig_64698_14|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX555951.28 protein=contig_64698_14 clade=MM09
ERX555961.47|contig_42_24|MM09	14.390507144813363	18	3	0	12	12	6	9	1.0	0.6666666666666666	234	ERX555961.47|contig_42_24|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX555961.47 protein=contig_42_24 clade=MM09
ERX552270.56|contig_4353_133|MM09	14.385996326905417	18	3	0	12	12	6	9	1.0	0.6666666666666666	237	ERX552270.56|contig_4353_133|MM09 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552270.56 protein=contig_4353_133 clade=MM09
ERX555967.26|contig_3048_51|MM01	14.286585149743043	18	3	0	10	12	8	9	0.8333333333333334	0.8888888888888888	241	ERX555967.26|contig_3048_51|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX555967.26 protein=contig_3048_51 clade=MM01
ERX556106.20|contig_1611_175|MM01	13.995117845117845	18	3	0	10	12	8	9	0.8333333333333334	0.8888888888888888	237	ERX556106.20|contig_1611_175|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556106.20 protein=contig_1611_175 clade=MM01
ERX556034.5|contig_28193_27|LP04	13.628064134164612	17	4	0	11	12	6	9	0.9166666666666666	0.6666666666666666	234	ERX556034.5|contig_28193_27|LP04 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556034.5 protein=contig_28193_27 clade=LP04
ERX555967.81|contig_20121_26|MM01	13.40779122968118	17	4	0	10	12	7	9	0.8333333333333334	0.7777777777777778	230	ERX555967.81|contig_20121_26|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX555967.81 protein=contig_20121_26 clade=MM01
ERX552302.25|contig_16075_6|MM01	13.338286372496897	17	4	0	10	12	7	9	0.8333333333333334	0.7777777777777778	232	ERX552302.25|contig_16075_6|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552302.25 protein=contig_16075_6 clade=MM01
ERX556127.29|contig_14182_32|MM01	11.652861550110353	15	6	0	10	12	5	9	0.8333333333333334	0.5555555555555556	232	ERX556127.29|contig_14182_32|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556127.29 protein=contig_14182_32 clade=MM01
ERX552296.8|contig_54970_18|MM01	5.867344900359255	10	11	0	4	12	6	9	0.3333333333333333	0.6666666666666666	266	ERX552296.8|contig_54970_18|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552296.8 protein=contig_54970_18 clade=MM01
ERX552296.31|contig_27115_23|MM01	4.786581122227055	9	12	0	3	12	6	9	0.25	0.6666666666666666	261	ERX552296.31|contig_27115_23|MM01 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552296.31 protein=contig_27115_23 clade=MM01
ERX552257.96|contig_70780_14|MM11	4.395165973933917	8	13	0	4	12	4	9	0.3333333333333333	0.4444444444444444	261	ERX552257.96|contig_70780_14|MM11 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX552257.96 protein=contig_70780_14 clade=MM11
ERX556005.53|contig_56506_18|LP04	4.151713708053421	8	13	0	4	12	4	9	0.3333333333333333	0.4444444444444444	253	ERX556005.53|contig_56506_18|LP04 source=viral family=TCA_succinate_dehydrogenase_subunit_B mag=ERX556005.53 protein=contig_56506_18 clade=LP04
