align_id	align_description	matched_label	group
314270.RB2083_2171	314270.RB2083_2171	314270.RB2083_2171	cellular
314262.MED193_09400	314262.MED193_09400	314262.MED193_09400	cellular
314277.MED121_11319	314277.MED121_11319	314277.MED121_11319	cellular
314275.MADE_1004350	314275.MADE_1004350	314275.MADE_1004350	cellular
314287.GB2207_03279	314287.GB2207_03279	314287.GB2207_03279	cellular
314283.MED297_17772	314283.MED297_17772	314283.MED297_17772	cellular
SRX802077.162.fa.dc..contig_16348_10...MM01_0-343	SRX802077.162.fa.dc..contig_16348_10...MM01_0-343	SRX802077.162.fa.dc..contig_16348_10...MM01_0-343	viral
SRX802073.70.fa.dc..contig_16018_10...MM01_0-344	SRX802073.70.fa.dc..contig_16018_10...MM01_0-344	SRX802073.70.fa.dc..contig_16018_10...MM01_0-344	viral
SRX802073.68.fa.dc..contig_39798_5...MM01_0-337	SRX802073.68.fa.dc..contig_39798_5...MM01_0-337	SRX802073.68.fa.dc..contig_39798_5...MM01_0-337	viral
ERX556094.26.fa.dc..contig_23978_8...MM16_0-341	ERX556094.26.fa.dc..contig_23978_8...MM16_0-341	ERX556094.26.fa.dc..contig_23978_8...MM16_0-341	viral
ERX556088.18.fa.dc..contig_8456_7...MM01_0-343	ERX556088.18.fa.dc..contig_8456_7...MM01_0-343	ERX556088.18.fa.dc..contig_8456_7...MM01_0-343	viral
ERX556049.12.fa.dc..contig_641_18...MM01_0-343	ERX556049.12.fa.dc..contig_641_18...MM01_0-343	ERX556049.12.fa.dc..contig_641_18...MM01_0-343	viral
ERX556031.42.fa.dc..contig_18428_25...MM01_0-337	ERX556031.42.fa.dc..contig_18428_25...MM01_0-337	ERX556031.42.fa.dc..contig_18428_25...MM01_0-337	viral
ERX556009.10.fa.dc..contig_11263_28...MM01_0-343	ERX556009.10.fa.dc..contig_11263_28...MM01_0-343	ERX556009.10.fa.dc..contig_11263_28...MM01_0-343	viral
ERX556009.10.fa.dc..contig_10740_38...MM01_0-343	ERX556009.10.fa.dc..contig_10740_38...MM01_0-343	ERX556009.10.fa.dc..contig_10740_38...MM01_0-343	viral
ERX555952.65.fa.dc..contig_26895_17...MM16_0-341	ERX555952.65.fa.dc..contig_26895_17...MM16_0-341	ERX555952.65.fa.dc..contig_26895_17...MM16_0-341	viral
362976.HQ2025A	362976.HQ2025A	362976.HQ2025A	cellular
326442.PSHAa0594	326442.PSHAa0594	326442.PSHAa0594	cellular
710696.Intca_2373	710696.Intca_2373	710696.Intca_2373	cellular
717231.Flexsi_2338	717231.Flexsi_2338	717231.Flexsi_2338	cellular
717774.Marme_4014	717774.Marme_4014	717774.Marme_4014	cellular
744980.TRICHSKD4_3807	744980.TRICHSKD4_3807	744980.TRICHSKD4_3807	cellular
679926.Mpet_2779	679926.Mpet_2779	679926.Mpet_2779	cellular
680646.RMDY18_00600	680646.RMDY18_00600	680646.RMDY18_00600	cellular
699246.HMPREF0868_1493	699246.HMPREF0868_1493	699246.HMPREF0868_1493	cellular
700598.Niako_5825	700598.Niako_5825	700598.Niako_5825	cellular
744980.TRICHSKD4_5902	744980.TRICHSKD4_5902	744980.TRICHSKD4_5902	cellular
756883.Halar_3698	756883.Halar_3698	756883.Halar_3698	cellular
333146.Faci_050500008096	333146.Faci_050500008096	333146.Faci_050500008096	cellular
33178.CADATEAP00005666	33178.CADATEAP00005666	33178.CADATEAP00005666	cellular
ERX552274.5.fa.dc..contig_4262_7...MM01_0-343	ERX552274.5.fa.dc..contig_4262_7...MM01_0-343	ERX552274.5.fa.dc..contig_4262_7...MM01_0-343	viral
326297.Sama_1806	326297.Sama_1806	326297.Sama_1806	cellular
339860.Msp_1346	339860.Msp_1346	339860.Msp_1346	cellular
338963.Pcar_2624	338963.Pcar_2624	338963.Pcar_2624	cellular
338963.Pcar_2254	338963.Pcar_2254	338963.Pcar_2254	cellular
335284.Pcryo_1842	335284.Pcryo_1842	335284.Pcryo_1842	cellular
ERX556134.17.fa.dc..contig_8517_11...MM09	ERX556134.17.fa.dc..contig_8517_11...MM09	ERX556134.17.fa.dc..contig_8517_11...MM09	viral
SRX802073.62.fa.dc..contig_44950_17...MM07	SRX802073.62.fa.dc..contig_44950_17...MM07	SRX802073.62.fa.dc..contig_44950_17...MM07	viral
345073.VC395_0520	345073.VC395_0520	345073.VC395_0520	cellular
342610.Patl_3329	342610.Patl_3329	342610.Patl_3329	cellular
ERX552243.92.fa.dc..contig_14178_17...MM01_0-344	ERX552243.92.fa.dc..contig_14178_17...MM01_0-344	ERX552243.92.fa.dc..contig_14178_17...MM01_0-344	viral
ERX552254.32.fa.dc..contig_8057_7...MM01_0-343	ERX552254.32.fa.dc..contig_8057_7...MM01_0-343	ERX552254.32.fa.dc..contig_8057_7...MM01_0-343	viral
SRX802077.79.fa.dc..contig_42997_11...MM16	SRX802077.79.fa.dc..contig_42997_11...MM16	SRX802077.79.fa.dc..contig_42997_11...MM16	viral
SRX802202.1.fa.dc..contig_635_46...MM01	SRX802202.1.fa.dc..contig_635_46...MM01	SRX802202.1.fa.dc..contig_635_46...MM01	viral
ERX556094.51.fa.dc..contig_78260_12...MM16	ERX556094.51.fa.dc..contig_78260_12...MM16	ERX556094.51.fa.dc..contig_78260_12...MM16	viral
ERX556103.23.fa.dc..contig_10695_23...MM09	ERX556103.23.fa.dc..contig_10695_23...MM09	ERX556103.23.fa.dc..contig_10695_23...MM09	viral
501479.CSE45_5178	501479.CSE45_5178	501479.CSE45_5178	cellular
9483.ENSCJAP00000036233	9483.ENSCJAP00000036233	9483.ENSCJAP00000036233	cellular
9483.ENSCJAP00000043834	9483.ENSCJAP00000043834	9483.ENSCJAP00000043834	cellular
9483.ENSCJAP00000019575	9483.ENSCJAP00000019575	9483.ENSCJAP00000019575	cellular
9483.ENSCJAP00000027031	9483.ENSCJAP00000027031	9483.ENSCJAP00000027031	cellular
9483.ENSCJAP00000015293	9483.ENSCJAP00000015293	9483.ENSCJAP00000015293	cellular
9483.ENSCJAP00000015298	9483.ENSCJAP00000015298	9483.ENSCJAP00000015298	cellular
91464.S7335_5316	91464.S7335_5316	91464.S7335_5316	cellular
9483.ENSCJAP00000004500	9483.ENSCJAP00000004500	9483.ENSCJAP00000004500	cellular
861360.AARI_15720	861360.AARI_15720	861360.AARI_15720	cellular
868131.MSWAN_0266	868131.MSWAN_0266	868131.MSWAN_0266	cellular
3847.GLYMA04G36870.3	3847.GLYMA04G36870.3	3847.GLYMA04G36870.3	cellular
382245.ASA_0946	382245.ASA_0946	382245.ASA_0946	cellular
388401.RB2150_15391	388401.RB2150_15391	388401.RB2150_15391	cellular
384765.SIAM614_05543	384765.SIAM614_05543	384765.SIAM614_05543	cellular
3694.POPTR_0015s10330.1	3694.POPTR_0015s10330.1	3694.POPTR_0015s10330.1	cellular
368407.Memar_2497	368407.Memar_2497	368407.Memar_2497	cellular
378753.KRH_19720	378753.KRH_19720	378753.KRH_19720	cellular
3711.Bra019722.1-P	3711.Bra019722.1-P	3711.Bra019722.1-P	cellular
ERX555945.3.fa.dc..contig_5025_37...MM09	ERX555945.3.fa.dc..contig_5025_37...MM09	ERX555945.3.fa.dc..contig_5025_37...MM09	viral
ERX555951.15.fa.dc..contig_1905_36...MM09	ERX555951.15.fa.dc..contig_1905_36...MM09	ERX555951.15.fa.dc..contig_1905_36...MM09	viral
ERX555951.28.fa.dc..contig_1884_12...MM09	ERX555951.28.fa.dc..contig_1884_12...MM09	ERX555951.28.fa.dc..contig_1884_12...MM09	viral
ERX555961.43.fa.dc..contig_5042_4...MM09	ERX555961.43.fa.dc..contig_5042_4...MM09	ERX555961.43.fa.dc..contig_5042_4...MM09	viral
ERX555907.87.fa.dc..contig_5701_26...MM09	ERX555907.87.fa.dc..contig_5701_26...MM09	ERX555907.87.fa.dc..contig_5701_26...MM09	viral
ERX555913.32.fa.dc..contig_39242_19...MM09	ERX555913.32.fa.dc..contig_39242_19...MM09	ERX555913.32.fa.dc..contig_39242_19...MM09	viral
ERX555917.28.fa.dc..contig_40585_13...MM09	ERX555917.28.fa.dc..contig_40585_13...MM09	ERX555917.28.fa.dc..contig_40585_13...MM09	viral
ERX555941.31.fa.dc..contig_48368_9...MM09	ERX555941.31.fa.dc..contig_48368_9...MM09	ERX555941.31.fa.dc..contig_48368_9...MM09	viral
5057.CADACLAP00000277	5057.CADACLAP00000277	5057.CADACLAP00000277	cellular
247639.MGP2080_12282	247639.MGP2080_12282	247639.MGP2080_12282	cellular
247639.MGP2080_03060	247639.MGP2080_03060	247639.MGP2080_03060	cellular
1110509.Mhar_1240	1110509.Mhar_1240	1110509.Mhar_1240	cellular
243277.VCA0843	243277.VCA0843	243277.VCA0843	cellular
243276.TP0844	243276.TP0844	243276.TP0844	cellular
243232.MJ_1146	243232.MJ_1146	243232.MJ_1146	cellular
243161.CmurN_010100004088	243161.CmurN_010100004088	243161.CmurN_010100004088	cellular
247633.GP2143_16461	247633.GP2143_16461	247633.GP2143_16461	cellular
247633.GP2143_07078	247633.GP2143_07078	247633.GP2143_07078	cellular
246969.TAM4_1537	246969.TAM4_1537	246969.TAM4_1537	cellular
244592.SADFL11_832	244592.SADFL11_832	244592.SADFL11_832	cellular
SRX802143.81.fa.dc..contig_7339_2...MM01_0-342	SRX802143.81.fa.dc..contig_7339_2...MM01_0-342	SRX802143.81.fa.dc..contig_7339_2...MM01_0-342	viral
523846.Mfer_0276	523846.Mfer_0276	523846.Mfer_0276	cellular
9593.ENSGGOP00000022707	9593.ENSGGOP00000022707	9593.ENSGGOP00000022707	cellular
9593.ENSGGOP00000023111	9593.ENSGGOP00000023111	9593.ENSGGOP00000023111	cellular
9615.ENSCAFP00000043082	9615.ENSCAFP00000043082	9615.ENSCAFP00000043082	cellular
9646.ENSAMEP00000000603	9646.ENSAMEP00000000603	9646.ENSAMEP00000000603	cellular
9646.ENSAMEP00000004499	9646.ENSAMEP00000004499	9646.ENSAMEP00000004499	cellular
96561.Dole_2195	96561.Dole_2195	96561.Dole_2195	cellular
9685.ENSFCAP00000024394	9685.ENSFCAP00000024394	9685.ENSFCAP00000024394	cellular
990316.MCON_2908	990316.MCON_2908	990316.MCON_2908	cellular
4555.Si017082m	4555.Si017082m	4555.Si017082m	cellular
443218.AS9A_2472	443218.AS9A_2472	443218.AS9A_2472	cellular
43179.ENSSTOP00000018903	43179.ENSSTOP00000018903	43179.ENSSTOP00000018903	cellular
420247.Msm_0962	420247.Msm_0962	420247.Msm_0962	cellular
416348.Hlac_1672	416348.Hlac_1672	416348.Hlac_1672	cellular
4113.PGSC0003DMT400044945	4113.PGSC0003DMT400044945	4113.PGSC0003DMT400044945	cellular
410358.Mlab_1723	410358.Mlab_1723	410358.Mlab_1723	cellular
408672.NBCG_00836	408672.NBCG_00836	408672.NBCG_00836	cellular
4081.Solyc03g111000.2.1	4081.Solyc03g111000.2.1	4081.Solyc03g111000.2.1	cellular
4081.Solyc01g098950.1.1	4081.Solyc01g098950.1.1	4081.Solyc01g098950.1.1	cellular
220341.STY3228	220341.STY3228	220341.STY3228	cellular
220664.PFL_5785	220664.PFL_5785	220664.PFL_5785	cellular
214684.XP_571627.1	214684.XP_571627.1	214684.XP_571627.1	cellular
214684.XP_572768.1	214684.XP_572768.1	214684.XP_572768.1	cellular
207954.MED92_07231	207954.MED92_07231	207954.MED92_07231	cellular
207954.MED92_09311	207954.MED92_09311	207954.MED92_09311	cellular
207949.RED65_00730	207949.RED65_00730	207949.RED65_00730	cellular
207949.RED65_05737	207949.RED65_05737	207949.RED65_05737	cellular
224325.AF1732	224325.AF1732	224325.AF1732	cellular
236097.ADG881_527	236097.ADG881_527	236097.ADG881_527	cellular
30611.ENSOGAP00000017433	30611.ENSOGAP00000017433	30611.ENSOGAP00000017433	cellular
30611.ENSOGAP00000019781	30611.ENSOGAP00000019781	30611.ENSOGAP00000019781	cellular
29875.EHK15775	29875.EHK15775	29875.EHK15775	cellular
304371.MCP_1270	304371.MCP_1270	304371.MCP_1270	cellular
290398.Csal_0372	290398.Csal_0372	290398.Csal_0372	cellular
290400.Jann_3828	290400.Jann_3828	290400.Jann_3828	cellular
30611.ENSOGAP00000016825	30611.ENSOGAP00000016825	30611.ENSOGAP00000016825	cellular
30611.ENSOGAP00000016995	30611.ENSOGAP00000016995	30611.ENSOGAP00000016995	cellular
304371.MCP_2688	304371.MCP_2688	304371.MCP_2688	cellular
30611.ENSOGAP00000015740	30611.ENSOGAP00000015740	30611.ENSOGAP00000015740	cellular
ERX556060.39.fa.dc..contig_47646_17...MM09	ERX556060.39.fa.dc..contig_47646_17...MM09	ERX556060.39.fa.dc..contig_47646_17...MM09	viral
ERX556054.16.fa.dc..contig_6626_50...MM09	ERX556054.16.fa.dc..contig_6626_50...MM09	ERX556054.16.fa.dc..contig_6626_50...MM09	viral
504474.cur_0577	504474.cur_0577	504474.cur_0577	cellular
1127134.NOCYR_2506	1127134.NOCYR_2506	1127134.NOCYR_2506	cellular
506534.Rhein_0996	506534.Rhein_0996	506534.Rhein_0996	cellular
ERX552296.31.fa.dc..contig_17530_26...MM01_0-338	ERX552296.31.fa.dc..contig_17530_26...MM01_0-338	ERX552296.31.fa.dc..contig_17530_26...MM01_0-338	viral
511062.GU3_12410	511062.GU3_12410	511062.GU3_12410	cellular
506534.Rhein_1861	506534.Rhein_1861	506534.Rhein_1861	cellular
522772.Dacet_1563	522772.Dacet_1563	522772.Dacet_1563	cellular
521011.Mpal_2790	521011.Mpal_2790	521011.Mpal_2790	cellular
525264.HMPREF0305_11572	525264.HMPREF0305_11572	525264.HMPREF0305_11572	cellular
SRX802202.149.fa.dc..contig_11699_9...MM01_0-344	SRX802202.149.fa.dc..contig_11699_9...MM01_0-344	SRX802202.149.fa.dc..contig_11699_9...MM01_0-344	viral
1007105.PT7_1166	1007105.PT7_1166	1007105.PT7_1166	cellular
10116.ENSRNOP00000067783	10116.ENSRNOP00000067783	10116.ENSRNOP00000067783	cellular
10141.ENSCPOP00000019861	10141.ENSCPOP00000019861	10141.ENSCPOP00000019861	cellular
1036674.A28LD_0829	1036674.A28LD_0829	1036674.A28LD_0829	cellular
1085623.GNIT_2098	1085623.GNIT_2098	1085623.GNIT_2098	cellular
1085623.GNIT_2729	1085623.GNIT_2729	1085623.GNIT_2729	cellular
391591.VSAK1_05950	391591.VSAK1_05950	391591.VSAK1_05950	cellular
