align_id	align_description	matched_label	group
234621.RER_50290	234621.RER_50290	234621.RER_50290	cellular
546266.NEIMUCOT_04347	546266.NEIMUCOT_04347	546266.NEIMUCOT_04347	cellular
546264.NEIFLAOT_00118	546264.NEIFLAOT_00118	546264.NEIFLAOT_00118	cellular
546263.NEIELOOT_02960	546263.NEIELOOT_02960	546263.NEIELOOT_02960	cellular
546262.NEICINOT_03330	546262.NEICINOT_03330	546262.NEICINOT_03330	cellular
547045.NEISICOT_00286	547045.NEISICOT_00286	547045.NEISICOT_00286	cellular
546271.SELSPUOL_02001	546271.SELSPUOL_02001	546271.SELSPUOL_02001	cellular
546268.NEISUBOT_03550	546268.NEISUBOT_03550	546268.NEISUBOT_03550	cellular
546267.NEIPOLOT_01859	546267.NEIPOLOT_01859	546267.NEIPOLOT_01859	cellular
196164.HMPREF0290_1012	196164.HMPREF0290_1012	196164.HMPREF0290_1012	cellular
196627.NCgl0630	196627.NCgl0630	196627.NCgl0630	cellular
148305.A4RHZ9	148305.A4RHZ9	148305.A4RHZ9	cellular
164328.Phyra71493	164328.Phyra71493	164328.Phyra71493	cellular
196627.cg0798	196627.cg0798	196627.cg0798	cellular
216594.MMAR_1381	216594.MMAR_1381	216594.MMAR_1381	cellular
196627.NCgl0666	196627.NCgl0666	196627.NCgl0666	cellular
196627.cg0762	196627.cg0762	196627.cg0762	cellular
5180.EDN96699	5180.EDN96699	5180.EDN96699	cellular
548476.CaurA7_010100007238	548476.CaurA7_010100007238	548476.CaurA7_010100007238	cellular
547559.Nmag_1476	547559.Nmag_1476	547559.Nmag_1476	cellular
875328.JDM601_1082	875328.JDM601_1082	875328.JDM601_1082	cellular
572307.XP_003882425.1	572307.XP_003882425.1	572307.XP_003882425.1	cellular
573729.XP_003667119.1	573729.XP_003667119.1	573729.XP_003667119.1	cellular
557599.MkanA1_010100010002	557599.MkanA1_010100010002	557599.MkanA1_010100010002	cellular
561007.MAB_4619	561007.MAB_4619	561007.MAB_4619	cellular
552396.HMPREF0863_02316	552396.HMPREF0863_02316	552396.HMPREF0863_02316	cellular
557598.LHK_02417	557598.LHK_02417	557598.LHK_02417	cellular
5507.FOXG_11291P0	5507.FOXG_11291P0	5507.FOXG_11291P0	cellular
5518.FGSG_01422P0	5518.FGSG_01422P0	5518.FGSG_01422P0	cellular
1064592.XP_003674931.1	1064592.XP_003674931.1	1064592.XP_003674931.1	cellular
1064535.MELS_0491	1064535.MELS_0491	1064535.MELS_0491	cellular
1071381.XP_003688642.1	1071381.XP_003688642.1	1071381.XP_003688642.1	cellular
1071378.XP_003668494.1	1071378.XP_003668494.1	1071378.XP_003668494.1	cellular
1127134.NOCYR_3909	1127134.NOCYR_3909	1127134.NOCYR_3909	cellular
1112204.GPOL_c17040	1112204.GPOL_c17040	1112204.GPOL_c17040	cellular
575593.HMPREF0491_02621	575593.HMPREF0491_02621	575593.HMPREF0491_02621	cellular
578455.XP_003658041.1	578455.XP_003658041.1	578455.XP_003658041.1	cellular
443906.CMM_2371	443906.CMM_2371	443906.CMM_2371	cellular
445974.CLORAM_02008	445974.CLORAM_02008	445974.CLORAM_02008	cellular
446465.Bfae_12020	446465.Bfae_12020	446465.Bfae_12020	cellular
446471.Xcel_2480	446471.Xcel_2480	446471.Xcel_2480	cellular
435832.HMPREF0604_00043	435832.HMPREF0604_00043	435832.HMPREF0604_00043	cellular
436907.XP_001642616.1	436907.XP_001642616.1	436907.XP_001642616.1	cellular
439493.PB7211_318	439493.PB7211_318	439493.PB7211_318	cellular
443255.SSCG_03594	443255.SSCG_03594	443255.SSCG_03594	cellular
45157.CMJ293CT	45157.CMJ293CT	45157.CMJ293CT	cellular
452863.Achl_1523	452863.Achl_1523	452863.Achl_1523	cellular
590998.Celf_2552	590998.Celf_2552	590998.Celf_2552	cellular
585530.HMPREF0183_1289	585530.HMPREF0183_1289	585530.HMPREF0183_1289	cellular
5911.EAR95301	5911.EAR95301	5911.EAR95301	cellular
5911.EAR94645	5911.EAR94645	5911.EAR94645	cellular
5811.TGME49_003110	5811.TGME49_003110	5811.TGME49_003110	cellular
580332.Slit_1836	580332.Slit_1836	580332.Slit_1836	cellular
583345.Mmol_0197	583345.Mmol_0197	583345.Mmol_0197	cellular
582744.Msip34_0064	582744.Msip34_0064	582744.Msip34_0064	cellular
1000569.HMPREF1040_0461	1000569.HMPREF1040_0461	1000569.HMPREF1040_0461	cellular
1002672.SAR11G3_01277	1002672.SAR11G3_01277	1002672.SAR11G3_01277	cellular
1032480.MLP_20350	1032480.MLP_20350	1032480.MLP_20350	cellular
1033806.HLRTI_15815	1033806.HLRTI_15815	1033806.HLRTI_15815	cellular
ERX555945.3.fa.dc..contig_3472_22...MM09	ERX555945.3.fa.dc..contig_3472_22...MM09	ERX555945.3.fa.dc..contig_3472_22...MM09	viral
591157.SSLG_06032	591157.SSLG_06032	591157.SSLG_06032	cellular
ERX556015.14.fa.dc..contig_43163_4...MM09	ERX556015.14.fa.dc..contig_43163_4...MM09	ERX556015.14.fa.dc..contig_43163_4...MM09	viral
ERX556017.61.fa.dc..contig_57824_13...MM09	ERX556017.61.fa.dc..contig_57824_13...MM09	ERX556017.61.fa.dc..contig_57824_13...MM09	viral
887325.HMPREF0381_1270	887325.HMPREF0381_1270	887325.HMPREF0381_1270	cellular
428127.EUBDOL_01818	428127.EUBDOL_01818	428127.EUBDOL_01818	cellular
428126.CLOSPI_01345	428126.CLOSPI_01345	428126.CLOSPI_01345	cellular
416348.Hlac_0723	416348.Hlac_0723	416348.Hlac_0723	cellular
412030.XP_001458389.1	412030.XP_001458389.1	412030.XP_001458389.1	cellular
412030.XP_001435288.1	412030.XP_001435288.1	412030.XP_001435288.1	cellular
412030.XP_001431395.1	412030.XP_001431395.1	412030.XP_001431395.1	cellular
423536.XP_002769423.1	423536.XP_002769423.1	423536.XP_002769423.1	cellular
423536.XP_002764686.1	423536.XP_002764686.1	423536.XP_002764686.1	cellular
419947.MtubH3_010100015060	419947.MtubH3_010100015060	419947.MtubH3_010100015060	cellular
419947.MRA_1140	419947.MRA_1140	419947.MRA_1140	cellular
645465.SSTG_05076	645465.SSTG_05076	645465.SSTG_05076	cellular
649754.HMPREF0281_02596	649754.HMPREF0281_02596	649754.HMPREF0281_02596	cellular
979556.MTES_2662	979556.MTES_2662	979556.MTES_2662	cellular
610130.Closa_2133	610130.Closa_2133	610130.Closa_2133	cellular
632772.ROP_30450	632772.ROP_30450	632772.ROP_30450	cellular
634497.HAH_2941	634497.HAH_2941	634497.HAH_2941	cellular
640132.Srot_2884	640132.Srot_2884	640132.Srot_2884	cellular
64091.VNG2102G	64091.VNG2102G	64091.VNG2102G	cellular
641147.HMPREF9021_00095	641147.HMPREF9021_00095	641147.HMPREF9021_00095	cellular
641149.HMPREF9016_00935	641149.HMPREF9016_00935	641149.HMPREF9016_00935	cellular
644548.SCNU_03612	644548.SCNU_03612	644548.SCNU_03612	cellular
ERX288973.1.fa.dc..contig_2183_31...MM01	ERX288973.1.fa.dc..contig_2183_31...MM01	ERX288973.1.fa.dc..contig_2183_31...MM01	viral
ERX288965.16.fa.dc..contig_10138_22...MM01	ERX288965.16.fa.dc..contig_10138_22...MM01	ERX288965.16.fa.dc..contig_10138_22...MM01	viral
ERX288947.1.fa.dc..contig_9341_30...MM01	ERX288947.1.fa.dc..contig_9341_30...MM01	ERX288947.1.fa.dc..contig_9341_30...MM01	viral
ERX552256.7.fa.dc..contig_5916_11...MM01	ERX552256.7.fa.dc..contig_5916_11...MM01	ERX552256.7.fa.dc..contig_5916_11...MM01	viral
ERX552252.36.fa.dc..contig_15445_23...MM09	ERX552252.36.fa.dc..contig_15445_23...MM09	ERX552252.36.fa.dc..contig_15445_23...MM09	viral
ERX552243.92.fa.dc..contig_90099_11...MM01	ERX552243.92.fa.dc..contig_90099_11...MM01	ERX552243.92.fa.dc..contig_90099_11...MM01	viral
ERX288975.8.fa.dc..contig_3883_9...MM01	ERX288975.8.fa.dc..contig_3883_9...MM01	ERX288975.8.fa.dc..contig_3883_9...MM01	viral
ERX555941.31.fa.dc..contig_13338_4...MM09	ERX555941.31.fa.dc..contig_13338_4...MM09	ERX555941.31.fa.dc..contig_13338_4...MM09	viral
ERX552270.56.fa.dc..contig_4353_48...MM09	ERX552270.56.fa.dc..contig_4353_48...MM09	ERX552270.56.fa.dc..contig_4353_48...MM09	viral
519442.Huta_1523	519442.Huta_1523	519442.Huta_1523	cellular
699218.HMPREF0889_1384	699218.HMPREF0889_1384	699218.HMPREF0889_1384	cellular
685727.REQ_09040	685727.REQ_09040	685727.REQ_09040	cellular
684719.HIMB114_0455	684719.HIMB114_0455	684719.HIMB114_0455	cellular
1041522.MCOL_13900	1041522.MCOL_13900	1041522.MCOL_13900	cellular
67593.Physo109571	67593.Physo109571	67593.Physo109571	cellular
666681.M301_0102	666681.M301_0102	666681.M301_0102	cellular
662755.CRES_1755	662755.CRES_1755	662755.CRES_1755	cellular
658659.HMPREF0983_02151	658659.HMPREF0983_02151	658659.HMPREF0983_02151	cellular
653948.CCA13987	653948.CCA13987	653948.CCA13987	cellular
1047171.EFQ32970	1047171.EFQ32970	1047171.EFQ32970	cellular
383631.MB2181_00655	383631.MB2181_00655	383631.MB2181_00655	cellular
395494.Galf_1336	395494.Galf_1336	395494.Galf_1336	cellular
362976.HQ1349A	362976.HQ1349A	362976.HQ1349A	cellular
378753.KRH_15320	378753.KRH_15320	378753.KRH_15320	cellular
35128.Thaps11411	35128.Thaps11411	35128.Thaps11411	cellular
351607.Acel_1658	351607.Acel_1658	351607.Acel_1658	cellular
335992.SAR11_1156	335992.SAR11_1156	335992.SAR11_1156	cellular
348780.NP1314A	348780.NP1314A	348780.NP1314A	cellular
40559.EDN32066	40559.EDN32066	40559.EDN32066	cellular
411902.CLOBOL_01940	411902.CLOBOL_01940	411902.CLOBOL_01940	cellular
679197.HMPREF9336_03230	679197.HMPREF9336_03230	679197.HMPREF9336_03230	cellular
596320.NEIFL0001_1660	596320.NEIFL0001_1660	596320.NEIFL0001_1660	cellular
ERX555978.20.fa.dc..contig_10556_10...MM09	ERX555978.20.fa.dc..contig_10556_10...MM09	ERX555978.20.fa.dc..contig_10556_10...MM09	viral
743718.Isova_2322	743718.Isova_2322	743718.Isova_2322	cellular
756883.Halar_3296	756883.Halar_3296	756883.Halar_3296	cellular
706434.HMPREF9429_00092	706434.HMPREF9429_00092	706434.HMPREF9429_00092	cellular
717960.EC1_10630	717960.EC1_10630	717960.EC1_10630	cellular
797210.Halxa_1974	797210.Halxa_1974	797210.Halxa_1974	cellular
83332.Rv1131	83332.Rv1131	83332.Rv1131	cellular
771870.XP_003350731.1	771870.XP_003350731.1	771870.XP_003350731.1	cellular
797209.ZOD2009_18030	797209.ZOD2009_18030	797209.ZOD2009_18030	cellular
858619.CVAR_0554	858619.CVAR_0554	858619.CVAR_0554	cellular
861360.AARI_11690	861360.AARI_11690	861360.AARI_11690	cellular
314607.KB13_992	314607.KB13_992	314607.KB13_992	cellular
314260.PB2503_07042	314260.PB2503_07042	314260.PB2503_07042	cellular
489653.NLA_13070	489653.NLA_13070	489653.NLA_13070	cellular
4932.YPR001W	4932.YPR001W	4932.YPR001W	cellular
306901.XP_001228267.1	306901.XP_001228267.1	306901.XP_001228267.1	cellular
306537.jk1665	306537.jk1665	306537.jk1665	cellular
312284.A20C1_12390	312284.A20C1_12390	312284.A20C1_12390	cellular
309800.HVO_0466	309800.HVO_0466	309800.HVO_0466	cellular
465515.MlutN2_010100000025	465515.MlutN2_010100000025	465515.MlutN2_010100000025	cellular
469382.Hbor_27300	469382.Hbor_27300	469382.Hbor_27300	cellular
457421.CBFG_00404	457421.CBFG_00404	457421.CBFG_00404	cellular
457425.SSHG_05768	457425.SSHG_05768	457425.SSHG_05768	cellular
33169.AAS54491	33169.AAS54491	33169.AAS54491	cellular
485914.Hmuk_0837	485914.Hmuk_0837	485914.Hmuk_0837	cellular
469596.HMPREF9488_02808	469596.HMPREF9488_02808	469596.HMPREF9488_02808	cellular
471853.Bcav_0574	471853.Bcav_0574	471853.Bcav_0574	cellular
148304.MAPG_08664T0	148304.MAPG_08664T0	148304.MAPG_08664T0	cellular
140110.NechaP57073	140110.NechaP57073	140110.NechaP57073	cellular
31964.CMS_2312	31964.CMS_2312	31964.CMS_2312	cellular
29850.GGTG_12968T0	29850.GGTG_12968T0	29850.GGTG_12968T0	cellular
862751.SACTE_6005	862751.SACTE_6005	862751.SACTE_6005	cellular
887327.HMPREF0476_1022	887327.HMPREF0476_1022	887327.HMPREF0476_1022	cellular
318829.MGG_07202T0	318829.MGG_07202T0	318829.MGG_07202T0	cellular
888742.HMPREF9123_2347	888742.HMPREF9123_2347	888742.HMPREF9123_2347	cellular
888741.HMPREF9098_0541	888741.HMPREF9098_0541	888741.HMPREF9098_0541	cellular
930171.Asphe3_15040	930171.Asphe3_15040	930171.Asphe3_15040	cellular
908340.HMPREF9406_3339	908340.HMPREF9406_3339	908340.HMPREF9406_3339	cellular
279714.FuraDRAFT_1117	279714.FuraDRAFT_1117	279714.FuraDRAFT_1117	cellular
284590.XP_454592.1	284590.XP_454592.1	284590.XP_454592.1	cellular
284593.XP_449170.1	284593.XP_449170.1	284593.XP_449170.1	cellular
2850.Phatr30145	2850.Phatr30145	2850.Phatr30145	cellular
288705.RSal33209_0824	288705.RSal33209_0824	288705.RSal33209_0824	cellular
290340.AAur_1660	290340.AAur_1660	290340.AAur_1660	cellular
290399.Arth_1523	290399.Arth_1523	290399.Arth_1523	cellular
292415.Tbd_1187	292415.Tbd_1187	292415.Tbd_1187	cellular
264462.Bd2511	264462.Bd2511	264462.Bd2511	cellular
518766.Rmar_0100	518766.Rmar_0100	518766.Rmar_0100	cellular
4956.XP_002497391.1	4956.XP_002497391.1	4956.XP_002497391.1	cellular
4950.XP_003680221.1	4950.XP_003680221.1	4950.XP_003680221.1	cellular
5141.EFNCRP00000001887	5141.EFNCRP00000001887	5141.EFNCRP00000001887	cellular
504474.cur_0448	504474.cur_0448	504474.cur_0448	cellular
515849.XP_001909481.1	515849.XP_001909481.1	515849.XP_001909481.1	cellular
51453.JGI122296	51453.JGI122296	51453.JGI122296	cellular
518637.EUBIFOR_00049	518637.EUBIFOR_00049	518637.EUBIFOR_00049	cellular
29875.EHK15998	29875.EHK15998	29875.EHK15998	cellular
