align_id	align_description	matched_label	group
C1N9X8	C1N9X8	C1N9X8	cellular
A0A1E7FDP9	A0A1E7FDP9	A0A1E7FDP9	cellular
I0YW75	I0YW75	I0YW75	cellular
R1E922	R1E922	R1E922	cellular
A0A1Q9C7X7	A0A1Q9C7X7	A0A1Q9C7X7	cellular
B8BSG2	B8BSG2	B8BSG2	cellular
A0A0M2PZN4	A0A0M2PZN4	A0A0M2PZN4	cellular
A0A0C1UT22	A0A0C1UT22	A0A0C1UT22	cellular
R1BEH6	R1BEH6	R1BEH6	cellular
U9VM59	U9VM59	U9VM59	cellular
K9VZE3	K9VZE3	K9VZE3	cellular
B8C0G1	B8C0G1	B8C0G1	cellular
M7ZCG5	M7ZCG5	M7ZCG5	cellular
C1N5Z4	C1N5Z4	C1N5Z4	cellular
K0RA37	K0RA37	K0RA37	cellular
K9SRN8	K9SRN8	K9SRN8	cellular
L1J4I7	L1J4I7	L1J4I7	cellular
I0YPZ4	I0YPZ4	I0YPZ4	cellular
A0A1Q9C327	A0A1Q9C327	A0A1Q9C327	cellular
A9TED6	A9TED6	A9TED6	cellular
A0A0G8AR14	A0A0G8AR14	A0A0G8AR14	cellular
A0A090M5I4	A0A090M5I4	A0A090M5I4	cellular
Q7V5G6	Q7V5G6	Q7V5G6	cellular
C1E0V9	C1E0V9	C1E0V9	cellular
A0A0F5YGZ1	A0A0F5YGZ1	A0A0F5YGZ1	cellular
Q0I7B3	Q0I7B3	Q0I7B3	cellular
F0XX89	F0XX89	F0XX89	cellular
A0A0K9QLY3	A0A0K9QLY3	A0A0K9QLY3	cellular
ERX552270.64.fa.dc..contig_2761_52...LP03	ERX552270.64.fa.dc..contig_2761_52...LP03	ERX552270.64.fa.dc..contig_2761_52...LP03	viral
B7G8E5	B7G8E5	B7G8E5	cellular
A0A1Q9CVG7	A0A1Q9CVG7	A0A1Q9CVG7	cellular
A0A1Q9BT02	A0A1Q9BT02	A0A1Q9BT02	cellular
A0A2K1KEX8	A0A2K1KEX8	A0A2K1KEX8	cellular
A0A2K3DIB6	A0A2K3DIB6	A0A2K3DIB6	cellular
C1EF65	C1EF65	C1EF65	cellular
B8BX93	B8BX93	B8BX93	cellular
ERX552270.24.fa.dc..contig_35096_23...MM01	ERX552270.24.fa.dc..contig_35096_23...MM01	ERX552270.24.fa.dc..contig_35096_23...MM01	viral
ERX552270.24.fa.dc..contig_16894_17...MM01	ERX552270.24.fa.dc..contig_16894_17...MM01	ERX552270.24.fa.dc..contig_16894_17...MM01	viral
ERX552270.51.fa.dc..contig_7889_46...MM01	ERX552270.51.fa.dc..contig_7889_46...MM01	ERX552270.51.fa.dc..contig_7889_46...MM01	viral
ERX552270.42.fa.dc..contig_3082_8...MM09	ERX552270.42.fa.dc..contig_3082_8...MM09	ERX552270.42.fa.dc..contig_3082_8...MM09	viral
ERX552270.56.fa.dc..contig_4353_144...MM09	ERX552270.56.fa.dc..contig_4353_144...MM09	ERX552270.56.fa.dc..contig_4353_144...MM09	viral
ERX552270.52.fa.dc..contig_1781_23...MM01	ERX552270.52.fa.dc..contig_1781_23...MM01	ERX552270.52.fa.dc..contig_1781_23...MM01	viral
ERX552270.62.fa.dc..contig_9540_40...MM01	ERX552270.62.fa.dc..contig_9540_40...MM01	ERX552270.62.fa.dc..contig_9540_40...MM01	viral
ERX552270.61.fa.dc..contig_21856_12...MM12	ERX552270.61.fa.dc..contig_21856_12...MM12	ERX552270.61.fa.dc..contig_21856_12...MM12	viral
ERX552288.111.fa.dc..contig_19603_28...MM01	ERX552288.111.fa.dc..contig_19603_28...MM01	ERX552288.111.fa.dc..contig_19603_28...MM01	viral
B7G6N3	B7G6N3	B7G6N3	cellular
K0T1F3	K0T1F3	K0T1F3	cellular
Q8DI37	Q8DI37	Q8DI37	cellular
A0A0R2U1C2	A0A0R2U1C2	A0A0R2U1C2	cellular
ERX556094.26.fa.dc..contig_18041_21...MM16	ERX556094.26.fa.dc..contig_18041_21...MM16	ERX556094.26.fa.dc..contig_18041_21...MM16	viral
ERX556094.51.fa.dc..contig_141672_2...MM16	ERX556094.51.fa.dc..contig_141672_2...MM16	ERX556094.51.fa.dc..contig_141672_2...MM16	viral
ERX556101.60.fa.dc..contig_3062_51...LP01	ERX556101.60.fa.dc..contig_3062_51...LP01	ERX556101.60.fa.dc..contig_3062_51...LP01	viral
ERX556121.51.fa.dc..contig_2745_8...LP01	ERX556121.51.fa.dc..contig_2745_8...LP01	ERX556121.51.fa.dc..contig_2745_8...LP01	viral
ERX556088.21.fa.dc..contig_788_23...MM01	ERX556088.21.fa.dc..contig_788_23...MM01	ERX556088.21.fa.dc..contig_788_23...MM01	viral
ERX556091.17.fa.dc..contig_2052_54...MM12	ERX556091.17.fa.dc..contig_2052_54...MM12	ERX556091.17.fa.dc..contig_2052_54...MM12	viral
ERX556091.17.fa.dc..contig_3849_10...MM12	ERX556091.17.fa.dc..contig_3849_10...MM12	ERX556091.17.fa.dc..contig_3849_10...MM12	viral
A0A1Q9DVW0	A0A1Q9DVW0	A0A1Q9DVW0	cellular
A0A022RNA3	A0A022RNA3	A0A022RNA3	cellular
A0A0V7ZLJ9	A0A0V7ZLJ9	A0A0V7ZLJ9	cellular
A0A2K1KTM3	A0A2K1KTM3	A0A2K1KTM3	cellular
C1DY24	C1DY24	C1DY24	cellular
A0A0N7KKM2	A0A0N7KKM2	A0A0N7KKM2	cellular
ERX556127.29.fa.dc..contig_8351_17...MM01	ERX556127.29.fa.dc..contig_8351_17...MM01	ERX556127.29.fa.dc..contig_8351_17...MM01	viral
A0A1Z5KP55	A0A1Z5KP55	A0A1Z5KP55	cellular
A0A1E7FMD0	A0A1E7FMD0	A0A1E7FMD0	cellular
K9UMT8	K9UMT8	K9UMT8	cellular
A0A1Z5JN36	A0A1Z5JN36	A0A1Z5JN36	cellular
F0YB43	F0YB43	F0YB43	cellular
A0A0R2TWU7	A0A0R2TWU7	A0A0R2TWU7	cellular
B7G8Q1	B7G8Q1	B7G8Q1	cellular
R1DD36	R1DD36	R1DD36	cellular
R1CP00	R1CP00	R1CP00	cellular
K8EDZ6	K8EDZ6	K8EDZ6	cellular
A0A1D5YK95	A0A1D5YK95	A0A1D5YK95	cellular
A0A0D2NM91	A0A0D2NM91	A0A0D2NM91	cellular
A0A1Q9CVF9	A0A1Q9CVF9	A0A1Q9CVF9	cellular
E1Z735	E1Z735	E1Z735	cellular
A0A0G2HMW8	A0A0G2HMW8	A0A0G2HMW8	cellular
Q01B58	Q01B58	Q01B58	cellular
I0YL92	I0YL92	I0YL92	cellular
V4RH53	V4RH53	V4RH53	cellular
A9TLZ1	A9TLZ1	A9TLZ1	cellular
E1ZL78	E1ZL78	E1ZL78	cellular
A0A0P4UNS0	A0A0P4UNS0	A0A0P4UNS0	cellular
A0A1Z3HH69	A0A1Z3HH69	A0A1Z3HH69	cellular
A0A1Z4K3S5	A0A1Z4K3S5	A0A1Z4K3S5	cellular
ERX288947.59.fa.dc..contig_25629_14...MM01	ERX288947.59.fa.dc..contig_25629_14...MM01	ERX288947.59.fa.dc..contig_25629_14...MM01	viral
ERX288947.1.fa.dc..contig_4397_21...MM01	ERX288947.1.fa.dc..contig_4397_21...MM01	ERX288947.1.fa.dc..contig_4397_21...MM01	viral
K8GGA4	K8GGA4	K8GGA4	cellular
A0A1U8LL20	A0A1U8LL20	A0A1U8LL20	cellular
ERX289005.28.fa.dc..contig_65405_7...MM01	ERX289005.28.fa.dc..contig_65405_7...MM01	ERX289005.28.fa.dc..contig_65405_7...MM01	viral
ERX288975.8.fa.dc..contig_2012_22...MM01	ERX288975.8.fa.dc..contig_2012_22...MM01	ERX288975.8.fa.dc..contig_2012_22...MM01	viral
ERX288973.1.fa.dc..contig_592_26...MM01	ERX288973.1.fa.dc..contig_592_26...MM01	ERX288973.1.fa.dc..contig_592_26...MM01	viral
ERX288965.16.fa.dc..contig_4107_26...MM01	ERX288965.16.fa.dc..contig_4107_26...MM01	ERX288965.16.fa.dc..contig_4107_26...MM01	viral
A0A1U7J6C5	A0A1U7J6C5	A0A1U7J6C5	cellular
ERX556127.13.fa.dc..contig_10819_39...LP01	ERX556127.13.fa.dc..contig_10819_39...LP01	ERX556127.13.fa.dc..contig_10819_39...LP01	viral
ERX552252.49.fa.dc..contig_24919_19...MM09	ERX552252.49.fa.dc..contig_24919_19...MM09	ERX552252.49.fa.dc..contig_24919_19...MM09	viral
A0A176WND3	A0A176WND3	A0A176WND3	cellular
A0A1U7J0D8	A0A1U7J0D8	A0A1U7J0D8	cellular
C1EEI3	C1EEI3	C1EEI3	cellular
W7TMT7	W7TMT7	W7TMT7	cellular
A0A1Z5JXI5	A0A1Z5JXI5	A0A1Z5JXI5	cellular
A0A176VTT8	A0A176VTT8	A0A176VTT8	cellular
A0A1Q9D687	A0A1Q9D687	A0A1Q9D687	cellular
A0A1Z4JNH1	A0A1Z4JNH1	A0A1Z4JNH1	cellular
A0A0M1JW56	A0A0M1JW56	A0A0M1JW56	cellular
E1ZBB8	E1ZBB8	E1ZBB8	cellular
A0A1Q9D708	A0A1Q9D708	A0A1Q9D708	cellular
A0A0L9U6T7	A0A0L9U6T7	A0A0L9U6T7	cellular
D8RH84	D8RH84	D8RH84	cellular
A0A0K9PW54	A0A0K9PW54	A0A0K9PW54	cellular
A9PEN5	A9PEN5	A9PEN5	cellular
A0A1Q9CP30	A0A1Q9CP30	A0A1Q9CP30	cellular
R1BGZ8	R1BGZ8	R1BGZ8	cellular
Q3ALX2	Q3ALX2	Q3ALX2	cellular
A0A176VST2	A0A176VST2	A0A176VST2	cellular
ERX552252.57.fa.dc..contig_4660_29...LP01	ERX552252.57.fa.dc..contig_4660_29...LP01	ERX552252.57.fa.dc..contig_4660_29...LP01	viral
A0A252DJC2	A0A252DJC2	A0A252DJC2	cellular
ERX552252.57.fa.dc..contig_4660_30...LP01	ERX552252.57.fa.dc..contig_4660_30...LP01	ERX552252.57.fa.dc..contig_4660_30...LP01	viral
A0A0M0JRS8	A0A0M0JRS8	A0A0M0JRS8	cellular
A0A1Q9DYI9	A0A1Q9DYI9	A0A1Q9DYI9	cellular
A0A1Q9DH81	A0A1Q9DH81	A0A1Q9DH81	cellular
A0A250X8M4	A0A250X8M4	A0A250X8M4	cellular
A0A1E7F771	A0A1E7F771	A0A1E7F771	cellular
A0A0M0JUY2	A0A0M0JUY2	A0A0M0JUY2	cellular
A0A1Q9C520	A0A1Q9C520	A0A1Q9C520	cellular
Q7V3L1	Q7V3L1	Q7V3L1	cellular
F0YLL5	F0YLL5	F0YLL5	cellular
A0A1E7EU33	A0A1E7EU33	A0A1E7EU33	cellular
ERX555967.90.fa.dc..contig_16103_45...MM01	ERX555967.90.fa.dc..contig_16103_45...MM01	ERX555967.90.fa.dc..contig_16103_45...MM01	viral
ERX555967.81.fa.dc..contig_14665_15...MM01	ERX555967.81.fa.dc..contig_14665_15...MM01	ERX555967.81.fa.dc..contig_14665_15...MM01	viral
ERX555978.25.fa.dc..contig_14767_4...LP01	ERX555978.25.fa.dc..contig_14767_4...LP01	ERX555978.25.fa.dc..contig_14767_4...LP01	viral
ERX555978.20.fa.dc..contig_19825_9...MM09	ERX555978.20.fa.dc..contig_19825_9...MM09	ERX555978.20.fa.dc..contig_19825_9...MM09	viral
A0A1Q9C8A0	A0A1Q9C8A0	A0A1Q9C8A0	cellular
A0A1Y0REC9	A0A1Y0REC9	A0A1Y0REC9	cellular
ERX555967.39.fa.dc..contig_12461_35...LP03	ERX555967.39.fa.dc..contig_12461_35...LP03	ERX555967.39.fa.dc..contig_12461_35...LP03	viral
ERX555967.111.fa.dc..contig_32094_59...LP01	ERX555967.111.fa.dc..contig_32094_59...LP01	ERX555967.111.fa.dc..contig_32094_59...LP01	viral
A0A1J6IAB8	A0A1J6IAB8	A0A1J6IAB8	cellular
E1Z1Y2	E1Z1Y2	E1Z1Y2	cellular
A0A1Z4RLT8	A0A1Z4RLT8	A0A1Z4RLT8	cellular
A0A0G4G4X4	A0A0G4G4X4	A0A0G4G4X4	cellular
ERX555988.97.fa.dc..contig_14345_16...MM01	ERX555988.97.fa.dc..contig_14345_16...MM01	ERX555988.97.fa.dc..contig_14345_16...MM01	viral
ERX555984.3.fa.dc..contig_610_6...LP01	ERX555984.3.fa.dc..contig_610_6...LP01	ERX555984.3.fa.dc..contig_610_6...LP01	viral
Q019J1	Q019J1	Q019J1	cellular
B5YLU3	B5YLU3	B5YLU3	cellular
A0A2H3X3I9	A0A2H3X3I9	A0A2H3X3I9	cellular
A0A0L9TZX8	A0A0L9TZX8	A0A0L9TZX8	cellular
A0A1Q9CAD0	A0A1Q9CAD0	A0A1Q9CAD0	cellular
B8HMP5	B8HMP5	B8HMP5	cellular
A0A287G1Q2	A0A287G1Q2	A0A287G1Q2	cellular
F0Y4X9	F0Y4X9	F0Y4X9	cellular
A0A1Q9C885	A0A1Q9C885	A0A1Q9C885	cellular
Q3AZU2	Q3AZU2	Q3AZU2	cellular
ERX555965.48.fa.dc..contig_28947_8...MM01	ERX555965.48.fa.dc..contig_28947_8...MM01	ERX555965.48.fa.dc..contig_28947_8...MM01	viral
K9S7M4	K9S7M4	K9S7M4	cellular
R1B3D6	R1B3D6	R1B3D6	cellular
ERX555963.29.fa.dc..contig_685_17...MM01	ERX555963.29.fa.dc..contig_685_17...MM01	ERX555963.29.fa.dc..contig_685_17...MM01	viral
SRX802077.79.fa.dc..contig_81921_16...MM16	SRX802077.79.fa.dc..contig_81921_16...MM16	SRX802077.79.fa.dc..contig_81921_16...MM16	viral
SRX802077.72.fa.dc..contig_2624_6...MM01	SRX802077.72.fa.dc..contig_2624_6...MM01	SRX802077.72.fa.dc..contig_2624_6...MM01	viral
SRX802074.38.fa.dc..contig_2425_6...LP01	SRX802074.38.fa.dc..contig_2425_6...LP01	SRX802074.38.fa.dc..contig_2425_6...LP01	viral
SRX802073.32.fa.dc..contig_45638_37...LP01	SRX802073.32.fa.dc..contig_45638_37...LP01	SRX802073.32.fa.dc..contig_45638_37...LP01	viral
SRX802076.42.fa.dc..contig_553_38...LP01	SRX802076.42.fa.dc..contig_553_38...LP01	SRX802076.42.fa.dc..contig_553_38...LP01	viral
SRX802074.42.fa.dc..contig_24442_7...MM01	SRX802074.42.fa.dc..contig_24442_7...MM01	SRX802074.42.fa.dc..contig_24442_7...MM01	viral
SRX802076.62.fa.dc..contig_26209_10...MM12	SRX802076.62.fa.dc..contig_26209_10...MM12	SRX802076.62.fa.dc..contig_26209_10...MM12	viral
SRX802076.50.fa.dc..contig_885_39...LP01	SRX802076.50.fa.dc..contig_885_39...LP01	SRX802076.50.fa.dc..contig_885_39...LP01	viral
SRX802076.62.fa.dc..contig_72872_7...MM12	SRX802076.62.fa.dc..contig_72872_7...MM12	SRX802076.62.fa.dc..contig_72872_7...MM12	viral
SRX802076.62.fa.dc..contig_26209_11...MM12	SRX802076.62.fa.dc..contig_26209_11...MM12	SRX802076.62.fa.dc..contig_26209_11...MM12	viral
K0SVS9	K0SVS9	K0SVS9	cellular
A0A251WBB0	A0A251WBB0	A0A251WBB0	cellular
ERX556059.41.fa.dc..contig_32611_8...MM12	ERX556059.41.fa.dc..contig_32611_8...MM12	ERX556059.41.fa.dc..contig_32611_8...MM12	viral
ERX552326.9.fa.dc..contig_3254_31...LP01	ERX552326.9.fa.dc..contig_3254_31...LP01	ERX552326.9.fa.dc..contig_3254_31...LP01	viral
ERX552309.9.fa.dc..contig_224_31...LP01	ERX552309.9.fa.dc..contig_224_31...LP01	ERX552309.9.fa.dc..contig_224_31...LP01	viral
ERX552302.42.fa.dc..contig_30774_11...MM01	ERX552302.42.fa.dc..contig_30774_11...MM01	ERX552302.42.fa.dc..contig_30774_11...MM01	viral
ERX552302.25.fa.dc..contig_34212_5...MM01	ERX552302.25.fa.dc..contig_34212_5...MM01	ERX552302.25.fa.dc..contig_34212_5...MM01	viral
ERX552302.24.fa.dc..contig_5279_22...EP05	ERX552302.24.fa.dc..contig_5279_22...EP05	ERX552302.24.fa.dc..contig_5279_22...EP05	viral
ERX552298.27.fa.dc..contig_77618_10...MM01	ERX552298.27.fa.dc..contig_77618_10...MM01	ERX552298.27.fa.dc..contig_77618_10...MM01	viral
ERX552296.3.fa.dc..contig_4847_8...MM01	ERX552296.3.fa.dc..contig_4847_8...MM01	ERX552296.3.fa.dc..contig_4847_8...MM01	viral
ERX552295.44.fa.dc..contig_1271_133...LP01	ERX552295.44.fa.dc..contig_1271_133...LP01	ERX552295.44.fa.dc..contig_1271_133...LP01	viral
ERX556091.9.fa.dc..contig_1680_1...LP01	ERX556091.9.fa.dc..contig_1680_1...LP01	ERX556091.9.fa.dc..contig_1680_1...LP01	viral
ERX552283.9.fa.dc..contig_1798_39...LP04	ERX552283.9.fa.dc..contig_1798_39...LP04	ERX552283.9.fa.dc..contig_1798_39...LP04	viral
A0A1Y1I5T9	A0A1Y1I5T9	A0A1Y1I5T9	cellular
K8ENY8	K8ENY8	K8ENY8	cellular
A0A0M0JJS1	A0A0M0JJS1	A0A0M0JJS1	cellular
A0A1E7ETL9	A0A1E7ETL9	A0A1E7ETL9	cellular
K8YPR7	K8YPR7	K8YPR7	cellular
A0A1E7EY07	A0A1E7EY07	A0A1E7EY07	cellular
A0A1E7FDM5	A0A1E7FDM5	A0A1E7FDM5	cellular
C1N3R3	C1N3R3	C1N3R3	cellular
B8CEV9	B8CEV9	B8CEV9	cellular
A0A1E5QP45	A0A1E5QP45	A0A1E5QP45	cellular
F0XZW3	F0XZW3	F0XZW3	cellular
K9XZG0	K9XZG0	K9XZG0	cellular
A0A1Q9DSM1	A0A1Q9DSM1	A0A1Q9DSM1	cellular
K0SZX8	K0SZX8	K0SZX8	cellular
B2J4P6	B2J4P6	B2J4P6	cellular
A0A1Y1HTK5	A0A1Y1HTK5	A0A1Y1HTK5	cellular
ERX552277.13.fa.dc..contig_12236_1...EP05	ERX552277.13.fa.dc..contig_12236_1...EP05	ERX552277.13.fa.dc..contig_12236_1...EP05	viral
ERX556059.13.fa.dc..contig_2965_29...MM12	ERX556059.13.fa.dc..contig_2965_29...MM12	ERX556059.13.fa.dc..contig_2965_29...MM12	viral
F0YKY8	F0YKY8	F0YKY8	cellular
A0A2K3DJ04	A0A2K3DJ04	A0A2K3DJ04	cellular
A0A1E7F8U1	A0A1E7F8U1	A0A1E7F8U1	cellular
A0A0D6KML1	A0A0D6KML1	A0A0D6KML1	cellular
A0A1Q9E5V7	A0A1Q9E5V7	A0A1Q9E5V7	cellular
M0TWZ0	M0TWZ0	M0TWZ0	cellular
B7GE80	B7GE80	B7GE80	cellular
B7GC99	B7GC99	B7GC99	cellular
A0A096P7Q5	A0A096P7Q5	A0A096P7Q5	cellular
B4W2I8	B4W2I8	B4W2I8	cellular
A0A0D3DPU4	A0A0D3DPU4	A0A0D3DPU4	cellular
B4VRP9	B4VRP9	B4VRP9	cellular
Q7VED5	Q7VED5	Q7VED5	cellular
Q8YQU0	Q8YQU0	Q8YQU0	cellular
A0A1Y1HUT4	A0A1Y1HUT4	A0A1Y1HUT4	cellular
A0A151T249	A0A151T249	A0A151T249	cellular
C1E4T5	C1E4T5	C1E4T5	cellular
K0RS88	K0RS88	K0RS88	cellular
ERX552270.86.fa.dc..contig_1709_81...MM01	ERX552270.86.fa.dc..contig_1709_81...MM01	ERX552270.86.fa.dc..contig_1709_81...MM01	viral
ERX552270.94.fa.dc..contig_28937_25...MM01	ERX552270.94.fa.dc..contig_28937_25...MM01	ERX552270.94.fa.dc..contig_28937_25...MM01	viral
Q46HW3	Q46HW3	Q46HW3	cellular
A4S6W6	A4S6W6	A4S6W6	cellular
ERX552274.30.fa.dc..contig_4064_9...MM01	ERX552274.30.fa.dc..contig_4064_9...MM01	ERX552274.30.fa.dc..contig_4064_9...MM01	viral
ERX552274.9.fa.dc..contig_25174_16...MM01	ERX552274.9.fa.dc..contig_25174_16...MM01	ERX552274.9.fa.dc..contig_25174_16...MM01	viral
ERX552274.21.fa.dc..contig_912_35...MM01	ERX552274.21.fa.dc..contig_912_35...MM01	ERX552274.21.fa.dc..contig_912_35...MM01	viral
ERX552274.25.fa.dc..contig_530_4...LP01	ERX552274.25.fa.dc..contig_530_4...LP01	ERX552274.25.fa.dc..contig_530_4...LP01	viral
ERX552270.65.fa.dc..contig_18233_6...MM01	ERX552270.65.fa.dc..contig_18233_6...MM01	ERX552270.65.fa.dc..contig_18233_6...MM01	viral
A0A0D3C5B3	A0A0D3C5B3	A0A0D3C5B3	cellular
ERX552283.13.fa.dc..contig_2148_49...LP01	ERX552283.13.fa.dc..contig_2148_49...LP01	ERX552283.13.fa.dc..contig_2148_49...LP01	viral
ERX552270.74.fa.dc..contig_53522_20...MM01	ERX552270.74.fa.dc..contig_53522_20...MM01	ERX552270.74.fa.dc..contig_53522_20...MM01	viral
A0A0M0K5F8	A0A0M0K5F8	A0A0M0K5F8	cellular
A0A1Z9PZC0	A0A1Z9PZC0	A0A1Z9PZC0	cellular
Q31NK8	Q31NK8	Q31NK8	cellular
A0A078H9A1	A0A078H9A1	A0A078H9A1	cellular
A0A1Y1HMU4	A0A1Y1HMU4	A0A1Y1HMU4	cellular
I0ZA28	I0ZA28	I0ZA28	cellular
D8TLD7	D8TLD7	D8TLD7	cellular
A0A176WGD7	A0A176WGD7	A0A176WGD7	cellular
A0A1Q9CM18	A0A1Q9CM18	A0A1Q9CM18	cellular
A0A1Q9EIB4	A0A1Q9EIB4	A0A1Q9EIB4	cellular
A0A073CF35	A0A073CF35	A0A073CF35	cellular
A0A2G4EYH9	A0A2G4EYH9	A0A2G4EYH9	cellular
K9RWE5	K9RWE5	K9RWE5	cellular
A0A1Q9DQB0	A0A1Q9DQB0	A0A1Q9DQB0	cellular
R1EFU9	R1EFU9	R1EFU9	cellular
D8RTB9	D8RTB9	D8RTB9	cellular
A0A076H5P2	A0A076H5P2	A0A076H5P2	cellular
A0A1D2P5Y9	A0A1D2P5Y9	A0A1D2P5Y9	cellular
A0A1Q9CT26	A0A1Q9CT26	A0A1Q9CT26	cellular
A0A1Q9C5M9	A0A1Q9C5M9	A0A1Q9C5M9	cellular
ERX288947.11.fa.dc..contig_3684_30...MM01	ERX288947.11.fa.dc..contig_3684_30...MM01	ERX288947.11.fa.dc..contig_3684_30...MM01	viral
R1D627	R1D627	R1D627	cellular
A0A2H3XN18	A0A2H3XN18	A0A2H3XN18	cellular
A0A251P8H4	A0A251P8H4	A0A251P8H4	cellular
A0A0D2K338	A0A0D2K338	A0A0D2K338	cellular
D8LTR4	D8LTR4	D8LTR4	cellular
A0A1D5SWH2	A0A1D5SWH2	A0A1D5SWH2	cellular
ERX552270.10.fa.dc..contig_23559_13...MM09	ERX552270.10.fa.dc..contig_23559_13...MM09	ERX552270.10.fa.dc..contig_23559_13...MM09	viral
ERX552270.114.fa.dc..contig_13135_13...MM01	ERX552270.114.fa.dc..contig_13135_13...MM01	ERX552270.114.fa.dc..contig_13135_13...MM01	viral
A0A1Q9DYG4	A0A1Q9DYG4	A0A1Q9DYG4	cellular
R1CCF5	R1CCF5	R1CCF5	cellular
ERX552256.7.fa.dc..contig_8903_72...MM01	ERX552256.7.fa.dc..contig_8903_72...MM01	ERX552256.7.fa.dc..contig_8903_72...MM01	viral
ERX552258.48.fa.dc..contig_43208_1...EP05	ERX552258.48.fa.dc..contig_43208_1...EP05	ERX552258.48.fa.dc..contig_43208_1...EP05	viral
ERX552261.31.fa.dc..contig_763_3...MM09	ERX552261.31.fa.dc..contig_763_3...MM09	ERX552261.31.fa.dc..contig_763_3...MM09	viral
ERX552270.100.fa.dc..contig_9516_17...MM01	ERX552270.100.fa.dc..contig_9516_17...MM01	ERX552270.100.fa.dc..contig_9516_17...MM01	viral
A0A1Q9DII5	A0A1Q9DII5	A0A1Q9DII5	cellular
A0A1Q9EGN2	A0A1Q9EGN2	A0A1Q9EGN2	cellular
ERX552252.6.fa.dc..contig_13625_2...LP01	ERX552252.6.fa.dc..contig_13625_2...LP01	ERX552252.6.fa.dc..contig_13625_2...LP01	viral
ERX552254.5.fa.dc..contig_15403_21...MM01	ERX552254.5.fa.dc..contig_15403_21...MM01	ERX552254.5.fa.dc..contig_15403_21...MM01	viral
A0A250WYC6	A0A250WYC6	A0A250WYC6	cellular
A0A1E7ENQ4	A0A1E7ENQ4	A0A1E7ENQ4	cellular
ERX556059.7.fa.dc..contig_111_163...LP01	ERX556059.7.fa.dc..contig_111_163...LP01	ERX556059.7.fa.dc..contig_111_163...LP01	viral
ERX552252.1.fa.dc..contig_1513_9...MM01	ERX552252.1.fa.dc..contig_1513_9...MM01	ERX552252.1.fa.dc..contig_1513_9...MM01	viral
ERX556037.25.fa.dc..contig_55683_18...MM01	ERX556037.25.fa.dc..contig_55683_18...MM01	ERX556037.25.fa.dc..contig_55683_18...MM01	viral
ERX556037.19.fa.dc..contig_3706_21...MM01	ERX556037.19.fa.dc..contig_3706_21...MM01	ERX556037.19.fa.dc..contig_3706_21...MM01	viral
ERX556035.15.fa.dc..contig_12337_2...LP01	ERX556035.15.fa.dc..contig_12337_2...LP01	ERX556035.15.fa.dc..contig_12337_2...LP01	viral
ERX556034.40.fa.dc..contig_310_35...LP01	ERX556034.40.fa.dc..contig_310_35...LP01	ERX556034.40.fa.dc..contig_310_35...LP01	viral
