clean_id	mag_id_short	protein_token	clade	raw_label	fasta_file	length_aa
ERX552270.114|contig_13135_13|MM01	ERX552270.114	contig_13135_13	MM01	ERX552270.114.fa.dc..contig_13135_13...MM01	ERX552270.114.fa.dc.faa	182
ERX552270.24|contig_16894_17|MM01	ERX552270.24	contig_16894_17	MM01	ERX552270.24.fa.dc..contig_16894_17...MM01	ERX552270.24.fa.dc.faa	182
ERX552270.24|contig_35096_23|MM01	ERX552270.24	contig_35096_23	MM01	ERX552270.24.fa.dc..contig_35096_23...MM01	ERX552270.24.fa.dc.faa	180
ERX552270.42|contig_3082_8|MM09	ERX552270.42	contig_3082_8	MM09	ERX552270.42.fa.dc..contig_3082_8...MM09	ERX552270.42.fa.dc.faa	187
ERX552270.51|contig_7889_46|MM01	ERX552270.51	contig_7889_46	MM01	ERX552270.51.fa.dc..contig_7889_46...MM01	ERX552270.51.fa.dc.faa	178
ERX552270.52|contig_1781_23|MM01	ERX552270.52	contig_1781_23	MM01	ERX552270.52.fa.dc..contig_1781_23...MM01	ERX552270.52.fa.dc.faa	181
ERX552270.56|contig_4353_144|MM09	ERX552270.56	contig_4353_144	MM09	ERX552270.56.fa.dc..contig_4353_144...MM09	ERX552270.56.fa.dc.faa	187
ERX552270.61|contig_21856_12|MM12	ERX552270.61	contig_21856_12	MM12	ERX552270.61.fa.dc..contig_21856_12...MM12	ERX552270.61.fa.dc.faa	242
ERX552270.62|contig_9540_40|MM01	ERX552270.62	contig_9540_40	MM01	ERX552270.62.fa.dc..contig_9540_40...MM01	ERX552270.62.fa.dc.faa	303
ERX552270.62|contig_10622_33|MM01	ERX552270.62	contig_10622_33	MM01	ERX552270.62.fa.dc..contig_10622_33...MM01	ERX552270.62.fa.dc.faa	181
ERX552270.64|contig_2761_52|LP03	ERX552270.64	contig_2761_52	LP03	ERX552270.64.fa.dc..contig_2761_52...LP03	ERX552270.64.fa.dc.faa	139
ERX552270.65|contig_18233_6|MM01	ERX552270.65	contig_18233_6	MM01	ERX552270.65.fa.dc..contig_18233_6...MM01	ERX552270.65.fa.dc.faa	186
ERX552270.74|contig_53522_20|MM01	ERX552270.74	contig_53522_20	MM01	ERX552270.74.fa.dc..contig_53522_20...MM01	ERX552270.74.fa.dc.faa	183
ERX552270.86|contig_1709_81|MM01	ERX552270.86	contig_1709_81	MM01	ERX552270.86.fa.dc..contig_1709_81...MM01	ERX552270.86.fa.dc.faa	185
ERX552270.94|contig_28937_25|MM01	ERX552270.94	contig_28937_25	MM01	ERX552270.94.fa.dc..contig_28937_25...MM01	ERX552270.94.fa.dc.faa	188
ERX552274.21|contig_912_35|MM01	ERX552274.21	contig_912_35	MM01	ERX552274.21.fa.dc..contig_912_35...MM01	ERX552274.21.fa.dc.faa	184
ERX552274.25|contig_530_4|LP01	ERX552274.25	contig_530_4	LP01	ERX552274.25.fa.dc..contig_530_4...LP01	ERX552274.25.fa.dc.faa	141
ERX552274.30|contig_4064_9|MM01	ERX552274.30	contig_4064_9	MM01	ERX552274.30.fa.dc..contig_4064_9...MM01	ERX552274.30.fa.dc.faa	185
ERX552274.9|contig_25174_16|MM01	ERX552274.9	contig_25174_16	MM01	ERX552274.9.fa.dc..contig_25174_16...MM01	ERX552274.9.fa.dc.faa	188
ERX552277.13|contig_12236_1|EP05	ERX552277.13	contig_12236_1	EP05	ERX552277.13.fa.dc..contig_12236_1...EP05	ERX552277.13.fa.dc.faa	185
ERX552283.13|contig_2148_49|LP01	ERX552283.13	contig_2148_49	LP01	ERX552283.13.fa.dc..contig_2148_49...LP01	ERX552283.13.fa.dc.faa	139
ERX552283.9|contig_1798_39|LP04	ERX552283.9	contig_1798_39	LP04	ERX552283.9.fa.dc..contig_1798_39...LP04	ERX552283.9.fa.dc.faa	190
ERX552288.111|contig_19603_28|MM01	ERX552288.111	contig_19603_28	MM01	ERX552288.111.fa.dc..contig_19603_28...MM01	ERX552288.111.fa.dc.faa	180
ERX552295.44|contig_1271_133|LP01	ERX552295.44	contig_1271_133	LP01	ERX552295.44.fa.dc..contig_1271_133...LP01	ERX552295.44.fa.dc.faa	141
ERX552296.3|contig_4847_8|MM01	ERX552296.3	contig_4847_8	MM01	ERX552296.3.fa.dc..contig_4847_8...MM01	ERX552296.3.fa.dc.faa	185
ERX552298.27|contig_77618_10|MM01	ERX552298.27	contig_77618_10	MM01	ERX552298.27.fa.dc..contig_77618_10...MM01	ERX552298.27.fa.dc.faa	186
ERX552302.24|contig_5279_22|EP05	ERX552302.24	contig_5279_22	EP05	ERX552302.24.fa.dc..contig_5279_22...EP05	ERX552302.24.fa.dc.faa	185
ERX552302.25|contig_34212_5|MM01	ERX552302.25	contig_34212_5	MM01	ERX552302.25.fa.dc..contig_34212_5...MM01	ERX552302.25.fa.dc.faa	194
ERX552302.42|contig_30774_11|MM01	ERX552302.42	contig_30774_11	MM01	ERX552302.42.fa.dc..contig_30774_11...MM01	ERX552302.42.fa.dc.faa	189
ERX552309.9|contig_224_31|LP01	ERX552309.9	contig_224_31	LP01	ERX552309.9.fa.dc..contig_224_31...LP01	ERX552309.9.fa.dc.faa	139
ERX552326.9|contig_3254_31|LP01	ERX552326.9	contig_3254_31	LP01	ERX552326.9.fa.dc..contig_3254_31...LP01	ERX552326.9.fa.dc.faa	139
ERX552348.26|contig_4523_1|LP01	ERX552348.26	contig_4523_1	LP01	ERX552348.26.fa.dc..contig_4523_1...LP01	ERX552348.26.fa.dc.faa	139
ERX555907.46|contig_26713_28|MM01	ERX555907.46	contig_26713_28	MM01	ERX555907.46.fa.dc..contig_26713_28...MM01	ERX555907.46.fa.dc.faa	187
ERX555907.69|contig_665_22|LP03	ERX555907.69	contig_665_22	LP03	ERX555907.69.fa.dc..contig_665_22...LP03	ERX555907.69.fa.dc.faa	213
ERX555913.6|contig_55622_3|MM01	ERX555913.6	contig_55622_3	MM01	ERX555913.6.fa.dc..contig_55622_3...MM01	ERX555913.6.fa.dc.faa	181
ERX555917.66|contig_76030_11|LP04	ERX555917.66	contig_76030_11	LP04	ERX555917.66.fa.dc..contig_76030_11...LP04	ERX555917.66.fa.dc.faa	190
ERX555926.27|contig_47355_13|MM01	ERX555926.27	contig_47355_13	MM01	ERX555926.27.fa.dc..contig_47355_13...MM01	ERX555926.27.fa.dc.faa	186
ERX555926.32|contig_26568_13|MM16	ERX555926.32	contig_26568_13	MM16	ERX555926.32.fa.dc..contig_26568_13...MM16	ERX555926.32.fa.dc.faa	198
ERX555945.3|contig_35333_19|MM09	ERX555945.3	contig_35333_19	MM09	ERX555945.3.fa.dc..contig_35333_19...MM09	ERX555945.3.fa.dc.faa	335
ERX555958.4|contig_90_41|MM12	ERX555958.4	contig_90_41	MM12	ERX555958.4.fa.dc..contig_90_41...MM12	ERX555958.4.fa.dc.faa	303
ERX555958.4|contig_11457_40|MM12	ERX555958.4	contig_11457_40	MM12	ERX555958.4.fa.dc..contig_11457_40...MM12	ERX555958.4.fa.dc.faa	233
ERX555963.29|contig_685_17|MM01	ERX555963.29	contig_685_17	MM01	ERX555963.29.fa.dc..contig_685_17...MM01	ERX555963.29.fa.dc.faa	183
ERX555965.48|contig_28947_8|MM01	ERX555965.48	contig_28947_8	MM01	ERX555965.48.fa.dc..contig_28947_8...MM01	ERX555965.48.fa.dc.faa	181
ERX555967.111|contig_32094_59|LP01	ERX555967.111	contig_32094_59	LP01	ERX555967.111.fa.dc..contig_32094_59...LP01	ERX555967.111.fa.dc.faa	136
ERX555967.39|contig_12461_35|LP03	ERX555967.39	contig_12461_35	LP03	ERX555967.39.fa.dc..contig_12461_35...LP03	ERX555967.39.fa.dc.faa	144
ERX555967.81|contig_14665_15|MM01	ERX555967.81	contig_14665_15	MM01	ERX555967.81.fa.dc..contig_14665_15...MM01	ERX555967.81.fa.dc.faa	184
ERX555967.90|contig_16103_45|MM01	ERX555967.90	contig_16103_45	MM01	ERX555967.90.fa.dc..contig_16103_45...MM01	ERX555967.90.fa.dc.faa	184
ERX555978.20|contig_19825_9|MM09	ERX555978.20	contig_19825_9	MM09	ERX555978.20.fa.dc..contig_19825_9...MM09	ERX555978.20.fa.dc.faa	189
ERX555978.25|contig_14767_4|LP01	ERX555978.25	contig_14767_4	LP01	ERX555978.25.fa.dc..contig_14767_4...LP01	ERX555978.25.fa.dc.faa	141
ERX555984.3|contig_610_6|LP01	ERX555984.3	contig_610_6	LP01	ERX555984.3.fa.dc..contig_610_6...LP01	ERX555984.3.fa.dc.faa	141
ERX555988.97|contig_14345_16|MM01	ERX555988.97	contig_14345_16	MM01	ERX555988.97.fa.dc..contig_14345_16...MM01	ERX555988.97.fa.dc.faa	175
ERX556003.31|contig_25393_24|MM01	ERX556003.31	contig_25393_24	MM01	ERX556003.31.fa.dc..contig_25393_24...MM01	ERX556003.31.fa.dc.faa	181
ERX556003.46|contig_3647_40|LP01	ERX556003.46	contig_3647_40	LP01	ERX556003.46.fa.dc..contig_3647_40...LP01	ERX556003.46.fa.dc.faa	139
ERX556003.9|contig_6744_26|LP01	ERX556003.9	contig_6744_26	LP01	ERX556003.9.fa.dc..contig_6744_26...LP01	ERX556003.9.fa.dc.faa	140
ERX556007.6|contig_488_4|MM01	ERX556007.6	contig_488_4	MM01	ERX556007.6.fa.dc..contig_488_4...MM01	ERX556007.6.fa.dc.faa	183
ERX556009.6|contig_12041_17|MM01	ERX556009.6	contig_12041_17	MM01	ERX556009.6.fa.dc..contig_12041_17...MM01	ERX556009.6.fa.dc.faa	182
ERX556009.7|contig_6442_22|MM01	ERX556009.7	contig_6442_22	MM01	ERX556009.7.fa.dc..contig_6442_22...MM01	ERX556009.7.fa.dc.faa	180
ERX556015.14|contig_22536_9|MM09	ERX556015.14	contig_22536_9	MM09	ERX556015.14.fa.dc..contig_22536_9...MM09	ERX556015.14.fa.dc.faa	189
ERX556022.4|contig_7321_10|MM01	ERX556022.4	contig_7321_10	MM01	ERX556022.4.fa.dc..contig_7321_10...MM01	ERX556022.4.fa.dc.faa	183
ERX556028.57|contig_19068_53|MM01	ERX556028.57	contig_19068_53	MM01	ERX556028.57.fa.dc..contig_19068_53...MM01	ERX556028.57.fa.dc.faa	183
ERX556034.38|contig_80926_23|LP01	ERX556034.38	contig_80926_23	LP01	ERX556034.38.fa.dc..contig_80926_23...LP01	ERX556034.38.fa.dc.faa	140
ERX556034.40|contig_310_35|LP01	ERX556034.40	contig_310_35	LP01	ERX556034.40.fa.dc..contig_310_35...LP01	ERX556034.40.fa.dc.faa	145
ERX556035.15|contig_12337_2|LP01	ERX556035.15	contig_12337_2	LP01	ERX556035.15.fa.dc..contig_12337_2...LP01	ERX556035.15.fa.dc.faa	141
ERX556037.19|contig_3706_21|MM01	ERX556037.19	contig_3706_21	MM01	ERX556037.19.fa.dc..contig_3706_21...MM01	ERX556037.19.fa.dc.faa	183
ERX556037.25|contig_55683_18|MM01	ERX556037.25	contig_55683_18	MM01	ERX556037.25.fa.dc..contig_55683_18...MM01	ERX556037.25.fa.dc.faa	182
ERX556040.45|contig_101205_11|LP01	ERX556040.45	contig_101205_11	LP01	ERX556040.45.fa.dc..contig_101205_11...LP01	ERX556040.45.fa.dc.faa	207
ERX556049.12|contig_803_21|MM01	ERX556049.12	contig_803_21	MM01	ERX556049.12.fa.dc..contig_803_21...MM01	ERX556049.12.fa.dc.faa	178
ERX556059.13|contig_2965_29|MM12	ERX556059.13	contig_2965_29	MM12	ERX556059.13.fa.dc..contig_2965_29...MM12	ERX556059.13.fa.dc.faa	250
ERX556059.41|contig_736_49|MM12	ERX556059.41	contig_736_49	MM12	ERX556059.41.fa.dc..contig_736_49...MM12	ERX556059.41.fa.dc.faa	298
ERX556059.41|contig_32611_8|MM12	ERX556059.41	contig_32611_8	MM12	ERX556059.41.fa.dc..contig_32611_8...MM12	ERX556059.41.fa.dc.faa	215
ERX556059.7|contig_111_163|LP01	ERX556059.7	contig_111_163	LP01	ERX556059.7.fa.dc..contig_111_163...LP01	ERX556059.7.fa.dc.faa	141
ERX556088.21|contig_788_23|MM01	ERX556088.21	contig_788_23	MM01	ERX556088.21.fa.dc..contig_788_23...MM01	ERX556088.21.fa.dc.faa	184
ERX556091.17|contig_2052_54|MM12	ERX556091.17	contig_2052_54	MM12	ERX556091.17.fa.dc..contig_2052_54...MM12	ERX556091.17.fa.dc.faa	301
ERX556091.17|contig_3849_10|MM12	ERX556091.17	contig_3849_10	MM12	ERX556091.17.fa.dc..contig_3849_10...MM12	ERX556091.17.fa.dc.faa	222
ERX556091.9|contig_1680_1|LP01	ERX556091.9	contig_1680_1	LP01	ERX556091.9.fa.dc..contig_1680_1...LP01	ERX556091.9.fa.dc.faa	86
ERX556094.26|contig_18041_21|MM16	ERX556094.26	contig_18041_21	MM16	ERX556094.26.fa.dc..contig_18041_21...MM16	ERX556094.26.fa.dc.faa	185
ERX556094.51|contig_141672_2|MM16	ERX556094.51	contig_141672_2	MM16	ERX556094.51.fa.dc..contig_141672_2...MM16	ERX556094.51.fa.dc.faa	183
ERX556101.60|contig_3062_51|LP01	ERX556101.60	contig_3062_51	LP01	ERX556101.60.fa.dc..contig_3062_51...LP01	ERX556101.60.fa.dc.faa	143
ERX556121.51|contig_2745_8|LP01	ERX556121.51	contig_2745_8	LP01	ERX556121.51.fa.dc..contig_2745_8...LP01	ERX556121.51.fa.dc.faa	143
ERX556127.13|contig_10819_39|LP01	ERX556127.13	contig_10819_39	LP01	ERX556127.13.fa.dc..contig_10819_39...LP01	ERX556127.13.fa.dc.faa	139
ERX556127.29|contig_8351_17|MM01	ERX556127.29	contig_8351_17	MM01	ERX556127.29.fa.dc..contig_8351_17...MM01	ERX556127.29.fa.dc.faa	185
ERX556127.29|contig_36855_34|MM01	ERX556127.29	contig_36855_34	MM01	ERX556127.29.fa.dc..contig_36855_34...MM01	ERX556127.29.fa.dc.faa	184
ERX556133.24|contig_24684_28|MM12	ERX556133.24	contig_24684_28	MM12	ERX556133.24.fa.dc..contig_24684_28...MM12	ERX556133.24.fa.dc.faa	304
SRX514547.36|contig_1156_30|LP01	SRX514547.36	contig_1156_30	LP01	SRX514547.36.fa.dc..contig_1156_30...LP01	SRX514547.36.fa.dc.faa	143
SRX514547.41|contig_839_11|LP01	SRX514547.41	contig_839_11	LP01	SRX514547.41.fa.dc..contig_839_11...LP01	SRX514547.41.fa.dc.faa	139
SRX672316.10|contig_36071_52|LP01	SRX672316.10	contig_36071_52	LP01	SRX672316.10.fa.dc..contig_36071_52...LP01	SRX672316.10.fa.dc.faa	147
SRX802073.32|contig_45638_37|LP01	SRX802073.32	contig_45638_37	LP01	SRX802073.32.fa.dc..contig_45638_37...LP01	SRX802073.32.fa.dc.faa	207
SRX802074.38|contig_2425_6|LP01	SRX802074.38	contig_2425_6	LP01	SRX802074.38.fa.dc..contig_2425_6...LP01	SRX802074.38.fa.dc.faa	207
SRX802074.42|contig_24442_7|MM01	SRX802074.42	contig_24442_7	MM01	SRX802074.42.fa.dc..contig_24442_7...MM01	SRX802074.42.fa.dc.faa	174
SRX802076.42|contig_553_38|LP01	SRX802076.42	contig_553_38	LP01	SRX802076.42.fa.dc..contig_553_38...LP01	SRX802076.42.fa.dc.faa	207
SRX802076.50|contig_885_39|LP01	SRX802076.50	contig_885_39	LP01	SRX802076.50.fa.dc..contig_885_39...LP01	SRX802076.50.fa.dc.faa	207
SRX802076.62|contig_26209_10|MM12	SRX802076.62	contig_26209_10	MM12	SRX802076.62.fa.dc..contig_26209_10...MM12	SRX802076.62.fa.dc.faa	185
SRX802076.62|contig_26209_11|MM12	SRX802076.62	contig_26209_11	MM12	SRX802076.62.fa.dc..contig_26209_11...MM12	SRX802076.62.fa.dc.faa	80
SRX802076.62|contig_72872_7|MM12	SRX802076.62	contig_72872_7	MM12	SRX802076.62.fa.dc..contig_72872_7...MM12	SRX802076.62.fa.dc.faa	233
SRX802077.72|contig_2624_6|MM01	SRX802077.72	contig_2624_6	MM01	SRX802077.72.fa.dc..contig_2624_6...MM01	SRX802077.72.fa.dc.faa	172
SRX802077.79|contig_81921_16|MM16	SRX802077.79	contig_81921_16	MM16	SRX802077.79.fa.dc..contig_81921_16...MM16	SRX802077.79.fa.dc.faa	183
SRX802143.113|contig_17053_27|MM01	SRX802143.113	contig_17053_27	MM01	SRX802143.113.fa.dc..contig_17053_27...MM01	SRX802143.113.fa.dc.faa	174
SRX802143.131|contig_26630_152|LP04	SRX802143.131	contig_26630_152	LP04	SRX802143.131.fa.dc..contig_26630_152...LP04	SRX802143.131.fa.dc.faa	147
SRX802143.45|contig_18451_5|LP01	SRX802143.45	contig_18451_5	LP01	SRX802143.45.fa.dc..contig_18451_5...LP01	SRX802143.45.fa.dc.faa	207
SRX802143.75|contig_9259_36|LP01	SRX802143.75	contig_9259_36	LP01	SRX802143.75.fa.dc..contig_9259_36...LP01	SRX802143.75.fa.dc.faa	207
SRX802143.81|contig_62048_7|MM01	SRX802143.81	contig_62048_7	MM01	SRX802143.81.fa.dc..contig_62048_7...MM01	SRX802143.81.fa.dc.faa	172
SRX802189.37|contig_39320_52|MM01	SRX802189.37	contig_39320_52	MM01	SRX802189.37.fa.dc..contig_39320_52...MM01	SRX802189.37.fa.dc.faa	189
SRX802189.59|contig_23_7|LP01	SRX802189.59	contig_23_7	LP01	SRX802189.59.fa.dc..contig_23_7...LP01	SRX802189.59.fa.dc.faa	207
SRX802963.107|contig_46802_3|MM01	SRX802963.107	contig_46802_3	MM01	SRX802963.107.fa.dc..contig_46802_3...MM01	SRX802963.107.fa.dc.faa	185
SRX803008.24|contig_14000_43|MM01	SRX803008.24	contig_14000_43	MM01	SRX803008.24.fa.dc..contig_14000_43...MM01	SRX803008.24.fa.dc.faa	189
SRX803008.7|contig_2788_50|LP01	SRX803008.7	contig_2788_50	LP01	SRX803008.7.fa.dc..contig_2788_50...LP01	SRX803008.7.fa.dc.faa	207
