align_id	align_description	matched_label	group
29760.VIT_08s0058g00430.t01	29760.VIT_08s0058g00430.t01	29760.VIT_08s0058g00430.t01	cellular
290399.Arth_3258	290399.Arth_3258	290399.Arth_3258	cellular
29760.VIT_06s0004g07160.t01	29760.VIT_06s0004g07160.t01	29760.VIT_06s0004g07160.t01	cellular
553207.HMPREF0299_7150	553207.HMPREF0299_7150	553207.HMPREF0299_7150	cellular
267377.MMP1159	267377.MMP1159	267377.MMP1159	cellular
28377.ENSACAP00000000052	28377.ENSACAP00000000052	28377.ENSACAP00000000052	cellular
889513.CpI19_1683	889513.CpI19_1683	889513.CpI19_1683	cellular
3694.POPTR_0010s19190.1	3694.POPTR_0010s19190.1	3694.POPTR_0010s19190.1	cellular
990316.MCON_2661	990316.MCON_2661	990316.MCON_2661	cellular
357809.Cphy_1570	357809.Cphy_1570	357809.Cphy_1570	cellular
9986.ENSOCUP00000010193	9986.ENSOCUP00000010193	9986.ENSOCUP00000010193	cellular
246969.TAM4_1983	246969.TAM4_1983	246969.TAM4_1983	cellular
698964.CDPW8_1838	698964.CDPW8_1838	698964.CDPW8_1838	cellular
69293.ENSGACP00000007905	69293.ENSGACP00000007905	69293.ENSGACP00000007905	cellular
69293.ENSGACP00000007931	69293.ENSGACP00000007931	69293.ENSGACP00000007931	cellular
69014.TK1999	69014.TK1999	69014.TK1999	cellular
69293.ENSGACP00000007893	69293.ENSGACP00000007893	69293.ENSGACP00000007893	cellular
679926.Mpet_1796	679926.Mpet_1796	679926.Mpet_1796	cellular
680646.RMDY18_19480	680646.RMDY18_19480	680646.RMDY18_19480	cellular
10141.ENSCPOP00000015196	10141.ENSCPOP00000015196	10141.ENSCPOP00000015196	cellular
10141.ENSCPOP00000014907	10141.ENSCPOP00000014907	10141.ENSCPOP00000014907	cellular
10228.TriadP37648	10228.TriadP37648	10228.TriadP37648	cellular
10141.ENSCPOP00000018429	10141.ENSCPOP00000018429	10141.ENSCPOP00000018429	cellular
196164.HMPREF0290_2461	196164.HMPREF0290_2461	196164.HMPREF0290_2461	cellular
12957.ACEP_00007312-PA	12957.ACEP_00007312-PA	12957.ACEP_00007312-PA	cellular
196627.cg2782	196627.cg2782	196627.cg2782	cellular
196627.NCgl2439	196627.NCgl2439	196627.NCgl2439	cellular
411468.CLOSCI_01718	411468.CLOSCI_01718	411468.CLOSCI_01718	cellular
476272.RUMHYD_01249	476272.RUMHYD_01249	476272.RUMHYD_01249	cellular
478749.BRYFOR_06570	478749.BRYFOR_06570	478749.BRYFOR_06570	cellular
479431.Namu_2235	479431.Namu_2235	479431.Namu_2235	cellular
479437.Elen_2915	479437.Elen_2915	479437.Elen_2915	cellular
456442.Mboo_0794	456442.Mboo_0794	456442.Mboo_0794	cellular
457421.CBFG_05162	457421.CBFG_05162	457421.CBFG_05162	cellular
469596.HMPREF9488_00450	469596.HMPREF9488_00450	469596.HMPREF9488_00450	cellular
471855.Shel_01880	471855.Shel_01880	471855.Shel_01880	cellular
700015.Corgl_0476	700015.Corgl_0476	700015.Corgl_0476	cellular
499177.CLOST_2080	499177.CLOST_2080	499177.CLOST_2080	cellular
502558.EGYY_02690	502558.EGYY_02690	502558.EGYY_02690	cellular
7176.CPIJ014068-PA	7176.CPIJ014068-PA	7176.CPIJ014068-PA	cellular
7176.CPIJ008454-PA	7176.CPIJ008454-PA	7176.CPIJ008454-PA	cellular
7176.CPIJ016135-PA	7176.CPIJ016135-PA	7176.CPIJ016135-PA	cellular
7176.CPIJ014287-PA	7176.CPIJ014287-PA	7176.CPIJ014287-PA	cellular
7159.AAEL010393-PA	7159.AAEL010393-PA	7159.AAEL010393-PA	cellular
7159.AAEL007385-PA	7159.AAEL007385-PA	7159.AAEL007385-PA	cellular
7176.CPIJ004070-PA	7176.CPIJ004070-PA	7176.CPIJ004070-PA	cellular
7165.AGAP002465-PA	7165.AGAP002465-PA	7165.AGAP002465-PA	cellular
10090.ENSMUSP00000045007	10090.ENSMUSP00000045007	10090.ENSMUSP00000045007	cellular
10090.ENSMUSP00000097255	10090.ENSMUSP00000097255	10090.ENSMUSP00000097255	cellular
10116.ENSRNOP00000005021	10116.ENSRNOP00000005021	10116.ENSRNOP00000005021	cellular
10116.ENSRNOP00000034394	10116.ENSRNOP00000034394	10116.ENSRNOP00000034394	cellular
SRX802143.100.fa.dc..contig_59986_5...MM07	SRX802143.100.fa.dc..contig_59986_5...MM07	SRX802143.100.fa.dc..contig_59986_5...MM07	viral
SRX802143.125.fa.dc..contig_8432_9...IR01	SRX802143.125.fa.dc..contig_8432_9...IR01	SRX802143.125.fa.dc..contig_8432_9...IR01	viral
1001994.MY1_0556	1001994.MY1_0556	1001994.MY1_0556	cellular
10020.ENSDORP00000013238	10020.ENSDORP00000013238	10020.ENSDORP00000013238	cellular
99883.ENSTNIP00000014079	99883.ENSTNIP00000014079	99883.ENSTNIP00000014079	cellular
45351.NEMVEDRAFT_v1g237552-PA	45351.NEMVEDRAFT_v1g237552-PA	45351.NEMVEDRAFT_v1g237552-PA	cellular
45351.NEMVEDRAFT_v1g235103-PA	45351.NEMVEDRAFT_v1g235103-PA	45351.NEMVEDRAFT_v1g235103-PA	cellular
45351.NEMVEDRAFT_v1g152529-PA	45351.NEMVEDRAFT_v1g152529-PA	45351.NEMVEDRAFT_v1g152529-PA	cellular
45351.NEMVEDRAFT_v1g123261-PA	45351.NEMVEDRAFT_v1g123261-PA	45351.NEMVEDRAFT_v1g123261-PA	cellular
452863.Achl_3490	452863.Achl_3490	452863.Achl_3490	cellular
445975.COLSTE_01142	445975.COLSTE_01142	445975.COLSTE_01142	cellular
45351.NEMVEDRAFT_v1g208427-PA	45351.NEMVEDRAFT_v1g208427-PA	45351.NEMVEDRAFT_v1g208427-PA	cellular
45351.NEMVEDRAFT_v1g191126-PA	45351.NEMVEDRAFT_v1g191126-PA	45351.NEMVEDRAFT_v1g191126-PA	cellular
45351.NEMVEDRAFT_v1g175347-PA	45351.NEMVEDRAFT_v1g175347-PA	45351.NEMVEDRAFT_v1g175347-PA	cellular
45351.NEMVEDRAFT_v1g175341-PA	45351.NEMVEDRAFT_v1g175341-PA	45351.NEMVEDRAFT_v1g175341-PA	cellular
7460.GB15667-PA	7460.GB15667-PA	7460.GB15667-PA	cellular
755731.Clo1100_0050	755731.Clo1100_0050	755731.Clo1100_0050	cellular
3702.AT3G11050.1	3702.AT3G11050.1	3702.AT3G11050.1	cellular
720554.Clocl_3414	720554.Clocl_3414	720554.Clocl_3414	cellular
7217.FBpp0124064	7217.FBpp0124064	7217.FBpp0124064	cellular
7222.FBpp0158453	7222.FBpp0158453	7222.FBpp0158453	cellular
7227.FBpp0073576	7227.FBpp0073576	7227.FBpp0073576	cellular
7237.FBpp0272659	7237.FBpp0272659	7237.FBpp0272659	cellular
7244.FBpp0231319	7244.FBpp0231319	7244.FBpp0231319	cellular
7260.FBpp0254163	7260.FBpp0254163	7260.FBpp0254163	cellular
743718.Isova_0462	743718.Isova_0462	743718.Isova_0462	cellular
ERX552270.107.fa.dc..contig_1408_32...MM05	ERX552270.107.fa.dc..contig_1408_32...MM05	ERX552270.107.fa.dc..contig_1408_32...MM05	viral
ERX552257.96.fa.dc..contig_58673_1...MM11	ERX552257.96.fa.dc..contig_58673_1...MM11	ERX552257.96.fa.dc..contig_58673_1...MM11	viral
ERX552244.9.fa.dc..contig_20694_8...MM01	ERX552244.9.fa.dc..contig_20694_8...MM01	ERX552244.9.fa.dc..contig_20694_8...MM01	viral
ERX555963.2.fa.dc..contig_72872_15...MM07	ERX555963.2.fa.dc..contig_72872_15...MM07	ERX555963.2.fa.dc..contig_72872_15...MM07	viral
ERX555933.51.fa.dc..contig_25536_4...MM06	ERX555933.51.fa.dc..contig_25536_4...MM06	ERX555933.51.fa.dc..contig_25536_4...MM06	viral
ERX555915.1.fa.dc..contig_52625_12...MM08	ERX555915.1.fa.dc..contig_52625_12...MM08	ERX555915.1.fa.dc..contig_52625_12...MM08	viral
ERX552274.9.fa.dc..contig_93856_14...MM01	ERX552274.9.fa.dc..contig_93856_14...MM01	ERX552274.9.fa.dc..contig_93856_14...MM01	viral
SRX802077.35.fa.dc..contig_5485_45...MM13	SRX802077.35.fa.dc..contig_5485_45...MM13	SRX802077.35.fa.dc..contig_5485_45...MM13	viral
ERX556043.42.fa.dc..contig_69503_11...MM15	ERX556043.42.fa.dc..contig_69503_11...MM15	ERX556043.42.fa.dc..contig_69503_11...MM15	viral
7739.JGI120713	7739.JGI120713	7739.JGI120713	cellular
7739.JGI119086	7739.JGI119086	7739.JGI119086	cellular
7739.JGI116228	7739.JGI116228	7739.JGI116228	cellular
10116.ENSRNOP00000057584	10116.ENSRNOP00000057584	10116.ENSRNOP00000057584	cellular
7739.JGI105957	7739.JGI105957	7739.JGI105957	cellular
7719.ENSCINP00000035294	7719.ENSCINP00000035294	7719.ENSCINP00000035294	cellular
7719.ENSCINP00000014254	7719.ENSCINP00000014254	7719.ENSCINP00000014254	cellular
768706.Desor_1456	768706.Desor_1456	768706.Desor_1456	cellular
7668.SPU_024366tr	7668.SPU_024366tr	7668.SPU_024366tr	cellular
10141.ENSCPOP00000014532	10141.ENSCPOP00000014532	10141.ENSCPOP00000014532	cellular
436308.Nmar_0573	436308.Nmar_0573	436308.Nmar_0573	cellular
444158.MmarC6_1512	444158.MmarC6_1512	444158.MmarC6_1512	cellular
43179.ENSSTOP00000021924	43179.ENSSTOP00000021924	43179.ENSSTOP00000021924	cellular
43179.ENSSTOP00000022710	43179.ENSSTOP00000022710	43179.ENSSTOP00000022710	cellular
43179.ENSSTOP00000018429	43179.ENSSTOP00000018429	43179.ENSSTOP00000018429	cellular
43179.ENSSTOP00000018720	43179.ENSSTOP00000018720	43179.ENSSTOP00000018720	cellular
428125.CLOLEP_02503	428125.CLOLEP_02503	428125.CLOLEP_02503	cellular
43179.ENSSTOP00000017016	43179.ENSSTOP00000017016	43179.ENSSTOP00000017016	cellular
445972.ANACOL_01670	445972.ANACOL_01670	445972.ANACOL_01670	cellular
445974.CLORAM_01480	445974.CLORAM_01480	445974.CLORAM_01480	cellular
7070.TC007233-PA	7070.TC007233-PA	7070.TC007233-PA	cellular
9986.ENSOCUP00000025217	9986.ENSOCUP00000025217	9986.ENSOCUP00000025217	cellular
7739.JGI114663	7739.JGI114663	7739.JGI114663	cellular
717608.CLS_03730	717608.CLS_03730	717608.CLS_03730	cellular
7176.CPIJ018123-PA	7176.CPIJ018123-PA	7176.CPIJ018123-PA	cellular
7739.JGI262550	7739.JGI262550	7739.JGI262550	cellular
7739.JGI272879	7739.JGI272879	7739.JGI272879	cellular
7739.JGI130010	7739.JGI130010	7739.JGI130010	cellular
7739.JGI172514	7739.JGI172514	7739.JGI172514	cellular
8083.ENSXMAP00000008608	8083.ENSXMAP00000008608	8083.ENSXMAP00000008608	cellular
8128.ENSONIP00000008217	8128.ENSONIP00000008217	8128.ENSONIP00000008217	cellular
7739.JGI288000	7739.JGI288000	7739.JGI288000	cellular
7739.JGI90552	7739.JGI90552	7739.JGI90552	cellular
8128.ENSONIP00000008325	8128.ENSONIP00000008325	8128.ENSONIP00000008325	cellular
858619.CVAR_0721	858619.CVAR_0721	858619.CVAR_0721	cellular
4113.PGSC0003DMT400022663	4113.PGSC0003DMT400022663	4113.PGSC0003DMT400022663	cellular
4081.Solyc06g050980.2.1	4081.Solyc06g050980.2.1	4081.Solyc06g050980.2.1	cellular
411490.ANACAC_03530	411490.ANACAC_03530	411490.ANACAC_03530	cellular
525268.HMPREF0308_2368	525268.HMPREF0308_2368	525268.HMPREF0308_2368	cellular
394503.Ccel_0043	394503.Ccel_0043	394503.Ccel_0043	cellular
3847.GLYMA14G37670.2	3847.GLYMA14G37670.2	3847.GLYMA14G37670.2	cellular
406327.Mevan_0479	406327.Mevan_0479	406327.Mevan_0479	cellular
402880.MmarC5_0428	402880.MmarC5_0428	402880.MmarC5_0428	cellular
51511.ENSCSAVP00000005417	51511.ENSCSAVP00000005417	51511.ENSCSAVP00000005417	cellular
518637.EUBIFOR_01818	518637.EUBIFOR_01818	518637.EUBIFOR_01818	cellular
504474.cur_1480	504474.cur_1480	504474.cur_1480	cellular
509191.AcelC_020100003471	509191.AcelC_020100003471	509191.AcelC_020100003471	cellular
426368.MmarC7_0407	426368.MmarC7_0407	426368.MmarC7_0407	cellular
411902.CLOBOL_07075	411902.CLOBOL_07075	411902.CLOBOL_07075	cellular
521011.Mpal_0940	521011.Mpal_0940	521011.Mpal_0940	cellular
521095.Apar_0301	521095.Apar_0301	521095.Apar_0301	cellular
6945.ISCW023334-PA	6945.ISCW023334-PA	6945.ISCW023334-PA	cellular
224325.AF0834	224325.AF0834	224325.AF0834	cellular
525264.HMPREF0305_10115	525264.HMPREF0305_10115	525264.HMPREF0305_10115	cellular
3711.Bra029891.1-P	3711.Bra029891.1-P	3711.Bra029891.1-P	cellular
886738.Nlim_0147	886738.Nlim_0147	886738.Nlim_0147	cellular
930171.Asphe3_36150	930171.Asphe3_36150	930171.Asphe3_36150	cellular
908340.HMPREF9406_4009	908340.HMPREF9406_4009	908340.HMPREF9406_4009	cellular
9371.ENSETEP00000001057	9371.ENSETEP00000001057	9371.ENSETEP00000001057	cellular
9371.ENSETEP00000000514	9371.ENSETEP00000000514	9371.ENSETEP00000000514	cellular
9544.ENSMMUP00000026586	9544.ENSMMUP00000026586	9544.ENSMMUP00000026586	cellular
945712.CULC22_01846	945712.CULC22_01846	945712.CULC22_01846	cellular
9646.ENSAMEP00000016352	9646.ENSAMEP00000016352	9646.ENSAMEP00000016352	cellular
9615.ENSCAFP00000041703	9615.ENSCAFP00000041703	9615.ENSCAFP00000041703	cellular
3702.AT3G56090.1	3702.AT3G56090.1	3702.AT3G56090.1	cellular
3702.AT3G61010.2	3702.AT3G61010.2	3702.AT3G61010.2	cellular
3702.AT5G01600.1	3702.AT5G01600.1	3702.AT5G01600.1	cellular
3711.Bra003226.1-P	3711.Bra003226.1-P	3711.Bra003226.1-P	cellular
3711.Bra005677.1-P	3711.Bra005677.1-P	3711.Bra005677.1-P	cellular
3711.Bra007215.1-P	3711.Bra007215.1-P	3711.Bra007215.1-P	cellular
590998.Celf_2664	590998.Celf_2664	590998.Celf_2664	cellular
588581.Cpap_2126	588581.Cpap_2126	588581.Cpap_2126	cellular
537007.BLAHAN_04820	537007.BLAHAN_04820	537007.BLAHAN_04820	cellular
529709.PYCH_06900	529709.PYCH_06900	529709.PYCH_06900	cellular
548476.CaurA7_010100004140	548476.CaurA7_010100004140	548476.CaurA7_010100004140	cellular
537013.CLOSTMETH_00485	537013.CLOSTMETH_00485	537013.CLOSTMETH_00485	cellular
553184.ATORI0001_0928	553184.ATORI0001_0928	553184.ATORI0001_0928	cellular
548477.HMPREF0294_1520	548477.HMPREF0294_1520	548477.HMPREF0294_1520	cellular
553973.CLOHYLEM_03900	553973.CLOHYLEM_03900	553973.CLOHYLEM_03900	cellular
3847.GLYMA02G39615.1	3847.GLYMA02G39615.1	3847.GLYMA02G39615.1	cellular
3702.AT2G40300.1	3702.AT2G40300.1	3702.AT2G40300.1	cellular
