align_id	align_description	matched_label	group
ERX555951.15.fa.dc..contig_471_9...MM09	ERX555951.15.fa.dc..contig_471_9...MM09	ERX555951.15.fa.dc..contig_471_9...MM09	viral
ERX555926.32.fa.dc..contig_26568_17...MM16	ERX555926.32.fa.dc..contig_26568_17...MM16	ERX555926.32.fa.dc..contig_26568_17...MM16	viral
ERX555926.32.fa.dc..contig_26568_18...MM16	ERX555926.32.fa.dc..contig_26568_18...MM16	ERX555926.32.fa.dc..contig_26568_18...MM16	viral
423536.XP_002765391.1	423536.XP_002765391.1	423536.XP_002765391.1	cellular
ERX555913.32.fa.dc..contig_17255_10...MM09	ERX555913.32.fa.dc..contig_17255_10...MM09	ERX555913.32.fa.dc..contig_17255_10...MM09	viral
85963.jhp0177	85963.jhp0177	85963.jhp0177	cellular
85962.HP0191	85962.HP0191	85962.HP0191	cellular
869210.Marky_1615	869210.Marky_1615	869210.Marky_1615	cellular
936155.HFELIS_14090	936155.HFELIS_14090	936155.HFELIS_14090	cellular
4932.YLL041C	4932.YLL041C	4932.YLL041C	cellular
867903.ThesuDRAFT_1592	867903.ThesuDRAFT_1592	867903.ThesuDRAFT_1592	cellular
318829.MGG_00167T0	318829.MGG_00167T0	318829.MGG_00167T0	cellular
ERX555907.72.fa.dc..contig_554_4...MM09	ERX555907.72.fa.dc..contig_554_4...MM09	ERX555907.72.fa.dc..contig_554_4...MM09	viral
4538.ORGLA09G0057800.1	4538.ORGLA09G0057800.1	4538.ORGLA09G0057800.1	cellular
4555.Si032812m	4555.Si032812m	4555.Si032812m	cellular
4513.MLOC_15248.2	4513.MLOC_15248.2	4513.MLOC_15248.2	cellular
4533.OB09G15280.1	4533.OB09G15280.1	4533.OB09G15280.1	cellular
436907.XP_001642818.1	436907.XP_001642818.1	436907.XP_001642818.1	cellular
436907.XP_001643981.1	436907.XP_001643981.1	436907.XP_001643981.1	cellular
423536.XP_002779883.1	423536.XP_002779883.1	423536.XP_002779883.1	cellular
436114.SYO3AOP1_1605	436114.SYO3AOP1_1605	436114.SYO3AOP1_1605	cellular
ERX552302.42.fa.dc..contig_30774_15...MM01	ERX552302.42.fa.dc..contig_30774_15...MM01	ERX552302.42.fa.dc..contig_30774_15...MM01	viral
ERX552302.25.fa.dc..contig_16075_6...MM01	ERX552302.25.fa.dc..contig_16075_6...MM01	ERX552302.25.fa.dc..contig_16075_6...MM01	viral
ERX552302.45.fa.dc..contig_9238_15...MM09	ERX552302.45.fa.dc..contig_9238_15...MM09	ERX552302.45.fa.dc..contig_9238_15...MM09	viral
ERX552302.45.fa.dc..contig_2309_11...MM09	ERX552302.45.fa.dc..contig_2309_11...MM09	ERX552302.45.fa.dc..contig_2309_11...MM09	viral
ERX555907.48.fa.dc..contig_17388_2...MM09	ERX555907.48.fa.dc..contig_17388_2...MM09	ERX555907.48.fa.dc..contig_17388_2...MM09	viral
ERX555907.45.fa.dc..contig_179_25...MM09	ERX555907.45.fa.dc..contig_179_25...MM09	ERX555907.45.fa.dc..contig_179_25...MM09	viral
4558.Sb02g023310.1	4558.Sb02g023310.1	4558.Sb02g023310.1	cellular
ERX555907.69.fa.dc..contig_34749_1...LP03	ERX555907.69.fa.dc..contig_34749_1...LP03	ERX555907.69.fa.dc..contig_34749_1...LP03	viral
4929.A5DJ38	4929.A5DJ38	4929.A5DJ38	cellular
273075.Ta1002	273075.Ta1002	273075.Ta1002	cellular
273116.TVN0746	273116.TVN0746	273116.TVN0746	cellular
273121.WS0830	273121.WS0830	273121.WS0830	cellular
284590.XP_453977.1	284590.XP_453977.1	284590.XP_453977.1	cellular
229533.XP_385786.1	229533.XP_385786.1	229533.XP_385786.1	cellular
235279.HH0687	235279.HH0687	235279.HH0687	cellular
243230.DR_0951	243230.DR_0951	243230.DR_0951	cellular
262724.TTC1089	262724.TTC1089	262724.TTC1089	cellular
284593.XP_445316.1	284593.XP_445316.1	284593.XP_445316.1	cellular
284593.XP_445854.1	284593.XP_445854.1	284593.XP_445854.1	cellular
498848.TaqDRAFT_4216	498848.TaqDRAFT_4216	498848.TaqDRAFT_4216	cellular
4956.XP_002498333.1	4956.XP_002498333.1	4956.XP_002498333.1	cellular
51453.JGI123198	51453.JGI123198	51453.JGI123198	cellular
5141.EFNCRP00000000837	5141.EFNCRP00000000837	5141.EFNCRP00000000837	cellular
ERX552302.18.fa.dc..contig_21035_8...MM09	ERX552302.18.fa.dc..contig_21035_8...MM09	ERX552302.18.fa.dc..contig_21035_8...MM09	viral
ERX552302.18.fa.dc..contig_29928_6...MM09	ERX552302.18.fa.dc..contig_29928_6...MM09	ERX552302.18.fa.dc..contig_29928_6...MM09	viral
4952.XP_503189.1	4952.XP_503189.1	4952.XP_503189.1	cellular
985053.VMUT_1328	985053.VMUT_1328	985053.VMUT_1328	cellular
ERX552296.8.fa.dc..contig_54970_18...MM01	ERX552296.8.fa.dc..contig_54970_18...MM01	ERX552296.8.fa.dc..contig_54970_18...MM01	viral
ERX552298.2.fa.dc..contig_68360_16...MM09	ERX552298.2.fa.dc..contig_68360_16...MM09	ERX552298.2.fa.dc..contig_68360_16...MM09	viral
ERX552298.2.fa.dc..contig_178080_6...MM09	ERX552298.2.fa.dc..contig_178080_6...MM09	ERX552298.2.fa.dc..contig_178080_6...MM09	viral
ERX552302.17.fa.dc..contig_37807_5...MM07	ERX552302.17.fa.dc..contig_37807_5...MM07	ERX552302.17.fa.dc..contig_37807_5...MM07	viral
ERX552270.56.fa.dc..contig_4353_133...MM09	ERX552270.56.fa.dc..contig_4353_133...MM09	ERX552270.56.fa.dc..contig_4353_133...MM09	viral
ERX552277.41.fa.dc..contig_80257_8...MM09	ERX552277.41.fa.dc..contig_80257_8...MM09	ERX552277.41.fa.dc..contig_80257_8...MM09	viral
ERX552296.31.fa.dc..contig_27115_23...MM01	ERX552296.31.fa.dc..contig_27115_23...MM01	ERX552296.31.fa.dc..contig_27115_23...MM01	viral
ERX552296.3.fa.dc..contig_62860_4...MM01	ERX552296.3.fa.dc..contig_62860_4...MM01	ERX552296.3.fa.dc..contig_62860_4...MM01	viral
644966.Tmar_0121	644966.Tmar_0121	644966.Tmar_0121	cellular
224325.AF0682	224325.AF0682	224325.AF0682	cellular
224324.aq_655	224324.aq_655	224324.aq_655	cellular
ERX556049.12.fa.dc..contig_18569_17...MM01	ERX556049.12.fa.dc..contig_18569_17...MM01	ERX556049.12.fa.dc..contig_18569_17...MM01	viral
999630.TUZN_0606	999630.TUZN_0606	999630.TUZN_0606	cellular
187272.Mlg_1335	187272.Mlg_1335	187272.Mlg_1335	cellular
178306.PAE0717	178306.PAE0717	178306.PAE0717	cellular
160492.XF1073	160492.XF1073	160492.XF1073	cellular
15368.BRADI4G29070.1	15368.BRADI4G29070.1	15368.BRADI4G29070.1	cellular
224324.aq_553	224324.aq_553	224324.aq_553	cellular
204536.SULAZ_0630	204536.SULAZ_0630	204536.SULAZ_0630	cellular
190486.XAC2078	190486.XAC2078	190486.XAC2078	cellular
190485.XCC2129	190485.XCC2129	190485.XCC2129	cellular
5507.FOXG_09278P0	5507.FOXG_09278P0	5507.FOXG_09278P0	cellular
ERX556005.37.fa.dc..contig_21658_7...MM09	ERX556005.37.fa.dc..contig_21658_7...MM09	ERX556005.37.fa.dc..contig_21658_7...MM09	viral
ERX556005.53.fa.dc..contig_56506_18...LP04	ERX556005.53.fa.dc..contig_56506_18...LP04	ERX556005.53.fa.dc..contig_56506_18...LP04	viral
525909.Afer_0313	525909.Afer_0313	525909.Afer_0313	cellular
526221.XP_003005289.1	526221.XP_003005289.1	526221.XP_003005289.1	cellular
526227.Mesil_1438	526227.Mesil_1438	526227.Mesil_1438	cellular
537970.HCAN_1488	537970.HCAN_1488	537970.HCAN_1488	cellular
537970.HCMG_01524	537970.HCMG_01524	537970.HCMG_01524	cellular
537971.HCCG_00507	537971.HCCG_00507	537971.HCCG_00507	cellular
537972.HPMG_01898	537972.HPMG_01898	537972.HPMG_01898	cellular
546414.Deide_12460	546414.Deide_12460	546414.Deide_12460	cellular
ERX552254.13.fa.dc..contig_33076_7...MM16	ERX552254.13.fa.dc..contig_33076_7...MM16	ERX552254.13.fa.dc..contig_33076_7...MM16	viral
ERX552253.3.fa.dc..contig_17914_9...MM09	ERX552253.3.fa.dc..contig_17914_9...MM09	ERX552253.3.fa.dc..contig_17914_9...MM09	viral
ERX552252.49.fa.dc..contig_84629_15...MM09	ERX552252.49.fa.dc..contig_84629_15...MM09	ERX552252.49.fa.dc..contig_84629_15...MM09	viral
ERX552255.7.fa.dc..contig_4107_18...MM09	ERX552255.7.fa.dc..contig_4107_18...MM09	ERX552255.7.fa.dc..contig_4107_18...MM09	viral
ERX552255.7.fa.dc..contig_869_8...MM09	ERX552255.7.fa.dc..contig_869_8...MM09	ERX552255.7.fa.dc..contig_869_8...MM09	viral
ERX552255.59.fa.dc..contig_29295_7...MM09	ERX552255.59.fa.dc..contig_29295_7...MM09	ERX552255.59.fa.dc..contig_29295_7...MM09	viral
ERX552254.5.fa.dc..contig_9118_34...MM01	ERX552254.5.fa.dc..contig_9118_34...MM01	ERX552254.5.fa.dc..contig_9118_34...MM01	viral
ERX552270.42.fa.dc..contig_13650_27...MM09	ERX552270.42.fa.dc..contig_13650_27...MM09	ERX552270.42.fa.dc..contig_13650_27...MM09	viral
ERX552257.96.fa.dc..contig_70780_14...MM11	ERX552257.96.fa.dc..contig_70780_14...MM11	ERX552257.96.fa.dc..contig_70780_14...MM11	viral
5518.FGSG_05610P0	5518.FGSG_05610P0	5518.FGSG_05610P0	cellular
3702.AT5G65165.1	3702.AT5G65165.1	3702.AT5G65165.1	cellular
5850.PKH_143010	5850.PKH_143010	5850.PKH_143010	cellular
5833.PFL0630w	5833.PFL0630w	5833.PFL0630w	cellular
5825.PCHAS_143060	5825.PCHAS_143060	5825.PCHAS_143060	cellular
5821.PBANKA_142880	5821.PBANKA_142880	5821.PBANKA_142880	cellular
578455.XP_003656832.1	578455.XP_003656832.1	578455.XP_003656832.1	cellular
573826.XP_002422055.1	573826.XP_002422055.1	573826.XP_002422055.1	cellular
573729.XP_003658864.1	573729.XP_003658864.1	573729.XP_003658864.1	cellular
572546.Arcpr_1842	572546.Arcpr_1842	572546.Arcpr_1842	cellular
572478.Vdis_0304	572478.Vdis_0304	572478.Vdis_0304	cellular
556267.HWAG_00131	556267.HWAG_00131	556267.HWAG_00131	cellular
123214.PERMA_1746	123214.PERMA_1746	123214.PERMA_1746	cellular
140110.NechaP95465	140110.NechaP95465	140110.NechaP95465	cellular
1111069.TCCBUS3UF1_16680	1111069.TCCBUS3UF1_16680	1111069.TCCBUS3UF1_16680	cellular
117187.FVEG_06879T0	117187.FVEG_06879T0	117187.FVEG_06879T0	cellular
1071381.XP_003685942.1	1071381.XP_003685942.1	1071381.XP_003685942.1	cellular
1104324.P186_2215	1104324.P186_2215	1104324.P186_2215	cellular
1071378.XP_003670051.1	1071378.XP_003670051.1	1071378.XP_003670051.1	cellular
1071378.XP_003671442.1	1071378.XP_003671442.1	1071378.XP_003671442.1	cellular
4950.XP_003682756.1	4950.XP_003682756.1	4950.XP_003682756.1	cellular
148304.MAPG_03149T0	148304.MAPG_03149T0	148304.MAPG_03149T0	cellular
148305.Q5G5B8	148305.Q5G5B8	148305.Q5G5B8	cellular
907239.HPSA_00960	907239.HPSA_00960	907239.HPSA_00960	cellular
522373.Smlt1799	522373.Smlt1799	522373.Smlt1799	cellular
515849.XP_001908552.1	515849.XP_001908552.1	515849.XP_001908552.1	cellular
59689.fgenesh1_pm.C_scaffold_8002076	59689.fgenesh1_pm.C_scaffold_8002076	59689.fgenesh1_pm.C_scaffold_8002076	cellular
598659.NAMH_1121	598659.NAMH_1121	598659.NAMH_1121	cellular
5855.PVX_123345	5855.PVX_123345	5855.PVX_123345	cellular
589924.Ferp_1244	589924.Ferp_1244	589924.Ferp_1244	cellular
608538.Hydth_0979	608538.Hydth_0979	608538.Hydth_0979	cellular
608538.Hydth_1098	608538.Hydth_1098	608538.Hydth_1098	cellular
608538.HTH_0983	608538.HTH_0983	608538.HTH_0983	cellular
608538.HTH_1106	608538.HTH_1106	608538.HTH_1106	cellular
613026.HRAG_00931	613026.HRAG_00931	613026.HRAG_00931	cellular
638303.Thal_1165	638303.Thal_1165	638303.Thal_1165	cellular
1002804.HBZC1_01920	1002804.HBZC1_01920	1002804.HBZC1_01920	cellular
ERX556134.17.fa.dc..contig_202_12...MM09	ERX556134.17.fa.dc..contig_202_12...MM09	ERX556134.17.fa.dc..contig_202_12...MM09	viral
1047171.EFQ26491	1047171.EFQ26491	1047171.EFQ26491	cellular
1045855.DSC_09575	1045855.DSC_09575	1045855.DSC_09575	cellular
ERX556060.39.fa.dc..contig_38135_24...MM09	ERX556060.39.fa.dc..contig_38135_24...MM09	ERX556060.39.fa.dc..contig_38135_24...MM09	viral
ERX556054.16.fa.dc..contig_55688_19...MM09	ERX556054.16.fa.dc..contig_55688_19...MM09	ERX556054.16.fa.dc..contig_55688_19...MM09	viral
ERX556127.29.fa.dc..contig_14182_32...MM01	ERX556127.29.fa.dc..contig_14182_32...MM01	ERX556127.29.fa.dc..contig_14182_32...MM01	viral
ERX556106.20.fa.dc..contig_1611_175...MM01	ERX556106.20.fa.dc..contig_1611_175...MM01	ERX556106.20.fa.dc..contig_1611_175...MM01	viral
29760.VIT_00s0304g00040.t01	29760.VIT_00s0304g00040.t01	29760.VIT_00s0304g00040.t01	cellular
29850.GGTG_10180T0	29850.GGTG_10180T0	29850.GGTG_10180T0	cellular
294746.XP_001483908.1	294746.XP_001483908.1	294746.XP_001483908.1	cellular
294747.XP_002545754.1	294747.XP_002545754.1	294747.XP_002545754.1	cellular
306902.XP_002616764.1	306902.XP_002616764.1	306902.XP_002616764.1	cellular
314565.XC_1985	314565.XC_1985	314565.XC_1985	cellular
29875.EHK17152	29875.EHK17152	29875.EHK17152	cellular
300852.TTHA1453	300852.TTHA1453	300852.TTHA1453	cellular
ERX555907.87.fa.dc..contig_1795_11...MM09	ERX555907.87.fa.dc..contig_1795_11...MM09	ERX555907.87.fa.dc..contig_1795_11...MM09	viral
ERX555907.72.fa.dc..contig_2255_41...MM09	ERX555907.72.fa.dc..contig_2255_41...MM09	ERX555907.72.fa.dc..contig_2255_41...MM09	viral
316273.XCV2245	316273.XCV2245	316273.XCV2245	cellular
644223.XP_002493357.1	644223.XP_002493357.1	644223.XP_002493357.1	cellular
ERX556054.16.fa.dc..contig_10611_10...MM09	ERX556054.16.fa.dc..contig_10611_10...MM09	ERX556054.16.fa.dc..contig_10611_10...MM09	viral
649638.Trad_0358	649638.Trad_0358	649638.Trad_0358	cellular
931890.XP_003648497.1	931890.XP_003648497.1	931890.XP_003648497.1	cellular
679897.HMU13900	679897.HMU13900	679897.HMU13900	cellular
670487.Ocepr_1511	670487.Ocepr_1511	670487.Ocepr_1511	cellular
698757.Pogu_2506	698757.Pogu_2506	698757.Pogu_2506	cellular
693977.Deipr_0994	693977.Deipr_0994	693977.Deipr_0994	cellular
709986.Deima_1299	709986.Deima_1299	709986.Deima_1299	cellular
7029.ACYPI003519-PA	7029.ACYPI003519-PA	7029.ACYPI003519-PA	cellular
ERX556009.10.fa.dc..contig_8666_27...MM01	ERX556009.10.fa.dc..contig_8666_27...MM01	ERX556009.10.fa.dc..contig_8666_27...MM01	viral
ERX556015.14.fa.dc..contig_110100_17...MM09	ERX556015.14.fa.dc..contig_110100_17...MM09	ERX556015.14.fa.dc..contig_110100_17...MM09	viral
ERX556031.42.fa.dc..contig_30532_12...MM01	ERX556031.42.fa.dc..contig_30532_12...MM01	ERX556031.42.fa.dc..contig_30532_12...MM01	viral
ERX556034.16.fa.dc..contig_33791_6...MM09	ERX556034.16.fa.dc..contig_33791_6...MM09	ERX556034.16.fa.dc..contig_33791_6...MM09	viral
ERX556034.5.fa.dc..contig_28193_27...LP04	ERX556034.5.fa.dc..contig_28193_27...LP04	ERX556034.5.fa.dc..contig_28193_27...LP04	viral
ERX556037.19.fa.dc..contig_3706_4...MM01	ERX556037.19.fa.dc..contig_3706_4...MM01	ERX556037.19.fa.dc..contig_3706_4...MM01	viral
ERX555967.26.fa.dc..contig_3048_51...MM01	ERX555967.26.fa.dc..contig_3048_51...MM01	ERX555967.26.fa.dc..contig_3048_51...MM01	viral
3694.POPTR_0007s05620.1	3694.POPTR_0007s05620.1	3694.POPTR_0007s05620.1	cellular
3218.PP1S347_26V6.1	3218.PP1S347_26V6.1	3218.PP1S347_26V6.1	cellular
319795.Dgeo_0886	319795.Dgeo_0886	319795.Dgeo_0886	cellular
33169.AAS51163	33169.AAS51163	33169.AAS51163	cellular
322104.XP_001386475.1	322104.XP_001386475.1	322104.XP_001386475.1	cellular
349124.Hhal_0043	349124.Hhal_0043	349124.Hhal_0043	cellular
333668.XP_765737.1	333668.XP_765737.1	333668.XP_765737.1	cellular
353154.XP_954510.1	353154.XP_954510.1	353154.XP_954510.1	cellular
352914.XP_725298.1	352914.XP_725298.1	352914.XP_725298.1	cellular
