seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX556094.31|contig_9548_12|MM05	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	239	ERX556094.31|contig_9548_12|MM05 source=viral family=Rhodopsin mag=ERX556094.31 protein=contig_9548_12 clade=MM05
SRX802189.37|contig_2544_5|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	236	SRX802189.37|contig_2544_5|MM01 source=viral family=Rhodopsin mag=SRX802189.37 protein=contig_2544_5 clade=MM01
SRX803008.24|contig_54159_12|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	236	SRX803008.24|contig_54159_12|MM01 source=viral family=Rhodopsin mag=SRX803008.24 protein=contig_54159_12 clade=MM01
ERX552297.60|contig_8351_39|MM05	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	235	ERX552297.60|contig_8351_39|MM05 source=viral family=Rhodopsin mag=ERX552297.60 protein=contig_8351_39 clade=MM05
ERX556126.22|contig_4379_36|MM05	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	235	ERX556126.22|contig_4379_36|MM05 source=viral family=Rhodopsin mag=ERX556126.22 protein=contig_4379_36 clade=MM05
SRX802202.75|contig_39965_32|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	234	SRX802202.75|contig_39965_32|MM01 source=viral family=Rhodopsin mag=SRX802202.75 protein=contig_39965_32 clade=MM01
ERX288947.11|contig_4782_3|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	232	ERX288947.11|contig_4782_3|MM01 source=viral family=Rhodopsin mag=ERX288947.11 protein=contig_4782_3 clade=MM01
ERX552296.8|contig_17648_5|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	232	ERX552296.8|contig_17648_5|MM01 source=viral family=Rhodopsin mag=ERX552296.8 protein=contig_17648_5 clade=MM01
ERX552270.52|contig_2542_12|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	231	ERX552270.52|contig_2542_12|MM01 source=viral family=Rhodopsin mag=ERX552270.52 protein=contig_2542_12 clade=MM01
ERX552252.1|contig_478_27|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	230	ERX552252.1|contig_478_27|MM01 source=viral family=Rhodopsin mag=ERX552252.1 protein=contig_478_27 clade=MM01
SRX802143.48|contig_57618_26|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	230	SRX802143.48|contig_57618_26|MM01 source=viral family=Rhodopsin mag=SRX802143.48 protein=contig_57618_26 clade=MM01
SRX802189.102|contig_46226_25|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	230	SRX802189.102|contig_46226_25|MM01 source=viral family=Rhodopsin mag=SRX802189.102 protein=contig_46226_25 clade=MM01
ERX556028.57|contig_5730_60|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	229	ERX556028.57|contig_5730_60|MM01 source=viral family=Rhodopsin mag=ERX556028.57 protein=contig_5730_60 clade=MM01
ERX556037.19|contig_55654_17|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	229	ERX556037.19|contig_55654_17|MM01 source=viral family=Rhodopsin mag=ERX556037.19 protein=contig_55654_17 clade=MM01
ERX556037.23|contig_4039_11|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	229	ERX556037.23|contig_4039_11|MM01 source=viral family=Rhodopsin mag=ERX556037.23 protein=contig_4039_11 clade=MM01
SRX802074.80|contig_23945_6|MM05	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	229	SRX802074.80|contig_23945_6|MM05 source=viral family=Rhodopsin mag=SRX802074.80 protein=contig_23945_6 clade=MM05
ERX552270.94|contig_74652_9|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	228	ERX552270.94|contig_74652_9|MM01 source=viral family=Rhodopsin mag=ERX552270.94 protein=contig_74652_9 clade=MM01
ERX552270.38|contig_22176_17|MM05	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	226	ERX552270.38|contig_22176_17|MM05 source=viral family=Rhodopsin mag=ERX552270.38 protein=contig_22176_17 clade=MM05
ERX552255.28|contig_30449_50|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	225	ERX552255.28|contig_30449_50|MM01 source=viral family=Rhodopsin mag=ERX552255.28 protein=contig_30449_50 clade=MM01
ERX552296.31|contig_2342_79|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	225	ERX552296.31|contig_2342_79|MM01 source=viral family=Rhodopsin mag=ERX552296.31 protein=contig_2342_79 clade=MM01
ERX552302.47|contig_1893_40|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	224	ERX552302.47|contig_1893_40|MM01 source=viral family=Rhodopsin mag=ERX552302.47 protein=contig_1893_40 clade=MM01
SRX802077.162|contig_76026_22|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	224	SRX802077.162|contig_76026_22|MM01 source=viral family=Rhodopsin mag=SRX802077.162 protein=contig_76026_22 clade=MM01
ERX555943.14|contig_724_5|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	220	ERX555943.14|contig_724_5|MM01 source=viral family=Rhodopsin mag=ERX555943.14 protein=contig_724_5 clade=MM01
ERX556019.13|contig_5488_6|MM01	6.9651860211695	9	0	0	4	4	5	5	1.0	1.0	220	ERX556019.13|contig_5488_6|MM01 source=viral family=Rhodopsin mag=ERX556019.13 protein=contig_5488_6 clade=MM01
ERX552270.65|contig_44471_14|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	238	ERX552270.65|contig_44471_14|MM01 source=viral family=Rhodopsin mag=ERX552270.65 protein=contig_44471_14 clade=MM01
ERX555926.27|contig_43730_35|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	236	ERX555926.27|contig_43730_35|MM01 source=viral family=Rhodopsin mag=ERX555926.27 protein=contig_43730_35 clade=MM01
ERX288947.1|contig_713_6|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	234	ERX288947.1|contig_713_6|MM01 source=viral family=Rhodopsin mag=ERX288947.1 protein=contig_713_6 clade=MM01
ERX288965.16|contig_1022_38|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	234	ERX288965.16|contig_1022_38|MM01 source=viral family=Rhodopsin mag=ERX288965.16 protein=contig_1022_38 clade=MM01
ERX288973.1|contig_2711_24|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	234	ERX288973.1|contig_2711_24|MM01 source=viral family=Rhodopsin mag=ERX288973.1 protein=contig_2711_24 clade=MM01
ERX288975.8|contig_3035_8|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	234	ERX288975.8|contig_3035_8|MM01 source=viral family=Rhodopsin mag=ERX288975.8 protein=contig_3035_8 clade=MM01
ERX552270.74|contig_14940_16|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	234	ERX552270.74|contig_14940_16|MM01 source=viral family=Rhodopsin mag=ERX552270.74 protein=contig_14940_16 clade=MM01
SRX327520.18|contig_50027_31|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	229	SRX327520.18|contig_50027_31|MM01 source=viral family=Rhodopsin mag=SRX327520.18 protein=contig_50027_31 clade=MM01
SRX327520.258|contig_68985_2|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	227	SRX327520.258|contig_68985_2|MM01 source=viral family=Rhodopsin mag=SRX327520.258 protein=contig_68985_2 clade=MM01
ERX552270.62|contig_10622_21|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	221	ERX552270.62|contig_10622_21|MM01 source=viral family=Rhodopsin mag=ERX552270.62 protein=contig_10622_21 clade=MM01
ERX552296.13|contig_23833_17|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	221	ERX552296.13|contig_23833_17|MM01 source=viral family=Rhodopsin mag=ERX552296.13 protein=contig_23833_17 clade=MM01
SRX802073.61|contig_2043_81|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	221	SRX802073.61|contig_2043_81|MM01 source=viral family=Rhodopsin mag=SRX802073.61 protein=contig_2043_81 clade=MM01
SRX802073.74|contig_130683_11|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	221	SRX802073.74|contig_130683_11|MM01 source=viral family=Rhodopsin mag=SRX802073.74 protein=contig_130683_11 clade=MM01
SRX331703.2|contig_2617_35|MM12	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	214	SRX331703.2|contig_2617_35|MM12 source=viral family=Rhodopsin mag=SRX331703.2 protein=contig_2617_35 clade=MM12
ERX555997.5|contig_23797_7|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	213	ERX555997.5|contig_23797_7|MM01 source=viral family=Rhodopsin mag=ERX555997.5 protein=contig_23797_7 clade=MM01
ERX552254.5|contig_12628_13|MM01	6.196452171040302	8	1	0	4	4	4	5	1.0	0.8	145	ERX552254.5|contig_12628_13|MM01 source=viral family=Rhodopsin mag=ERX552254.5 protein=contig_12628_13 clade=MM01
SRX802202.75|contig_1618_7|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	261	SRX802202.75|contig_1618_7|MM01 source=viral family=Rhodopsin mag=SRX802202.75 protein=contig_1618_7 clade=MM01
ERX555943.9|contig_1393_4|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	241	ERX555943.9|contig_1393_4|MM01 source=viral family=Rhodopsin mag=ERX555943.9 protein=contig_1393_4 clade=MM01
ERX556019.45|contig_1744_94|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	241	ERX556019.45|contig_1744_94|MM01 source=viral family=Rhodopsin mag=ERX556019.45 protein=contig_1744_94 clade=MM01
ERX556022.14|contig_15444_6|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	241	ERX556022.14|contig_15444_6|MM01 source=viral family=Rhodopsin mag=ERX556022.14 protein=contig_15444_6 clade=MM01
ERX556106.20|contig_1611_82|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	230	ERX556106.20|contig_1611_82|MM01 source=viral family=Rhodopsin mag=ERX556106.20 protein=contig_1611_82 clade=MM01
ERX552292.53|contig_28474_13|MM01	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	228	ERX552292.53|contig_28474_13|MM01 source=viral family=Rhodopsin mag=ERX552292.53 protein=contig_28474_13 clade=MM01
ERX552255.59|contig_51540_11|MM09	6.140685678396732	8	1	0	4	4	4	5	1.0	0.8	226	ERX552255.59|contig_51540_11|MM09 source=viral family=Rhodopsin mag=ERX552255.59 protein=contig_51540_11 clade=MM09
ERX556101.13|contig_3433_19|MM01	6.087119758028373	8	1	0	4	4	4	5	1.0	0.8	231	ERX556101.13|contig_3433_19|MM01 source=viral family=Rhodopsin mag=ERX556101.13 protein=contig_3433_19 clade=MM01
SRX802073.50|contig_170_44|MM01	6.087119758028373	8	1	0	4	4	4	5	1.0	0.8	231	SRX802073.50|contig_170_44|MM01 source=viral family=Rhodopsin mag=SRX802073.50 protein=contig_170_44 clade=MM01
SRX802202.149|contig_7999_44|MM01	6.087119758028373	8	1	0	4	4	4	5	1.0	0.8	231	SRX802202.149|contig_7999_44|MM01 source=viral family=Rhodopsin mag=SRX802202.149 protein=contig_7999_44 clade=MM01
SRX802077.122|contig_47721_36|MM01	6.087119758028373	8	1	0	4	4	4	5	1.0	0.8	224	SRX802077.122|contig_47721_36|MM01 source=viral family=Rhodopsin mag=SRX802077.122 protein=contig_47721_36 clade=MM01
SRX802073.99|contig_130373_18|MM01	6.087119758028373	8	1	0	4	4	4	5	1.0	0.8	215	SRX802073.99|contig_130373_18|MM01 source=viral family=Rhodopsin mag=SRX802073.99 protein=contig_130373_18 clade=MM01
SRX331703.27|contig_7_17|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	276	SRX331703.27|contig_7_17|MM01 source=viral family=Rhodopsin mag=SRX331703.27 protein=contig_7_17 clade=MM01
SRX331950.31|contig_861_54|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	276	SRX331950.31|contig_861_54|MM01 source=viral family=Rhodopsin mag=SRX331950.31 protein=contig_861_54 clade=MM01
SRX331703.39|contig_559_50|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	268	SRX331703.39|contig_559_50|MM01 source=viral family=Rhodopsin mag=SRX331703.39 protein=contig_559_50 clade=MM01
SRX331950.13|contig_5319_3|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	263	SRX331950.13|contig_5319_3|MM01 source=viral family=Rhodopsin mag=SRX331950.13 protein=contig_5319_3 clade=MM01
SRX331703.43|contig_11366_32|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	251	SRX331703.43|contig_11366_32|MM01 source=viral family=Rhodopsin mag=SRX331703.43 protein=contig_11366_32 clade=MM01
SRX331703.43|contig_8568_26|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	249	SRX331703.43|contig_8568_26|MM01 source=viral family=Rhodopsin mag=SRX331703.43 protein=contig_8568_26 clade=MM01
SRX331950.13|contig_10743_20|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	249	SRX331950.13|contig_10743_20|MM01 source=viral family=Rhodopsin mag=SRX331950.13 protein=contig_10743_20 clade=MM01
ERX552296.31|contig_2342_8|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	228	ERX552296.31|contig_2342_8|MM01 source=viral family=Rhodopsin mag=ERX552296.31 protein=contig_2342_8 clade=MM01
ERX555965.5|contig_95850_19|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	228	ERX555965.5|contig_95850_19|MM01 source=viral family=Rhodopsin mag=ERX555965.5 protein=contig_95850_19 clade=MM01
ERX555963.29|contig_685_2|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	227	ERX555963.29|contig_685_2|MM01 source=viral family=Rhodopsin mag=ERX555963.29 protein=contig_685_2 clade=MM01
ERX556054.14|contig_2943_4|MM01	6.0742404956724805	8	1	0	4	4	4	5	1.0	0.8	221	ERX556054.14|contig_2943_4|MM01 source=viral family=Rhodopsin mag=ERX556054.14 protein=contig_2943_4 clade=MM01
ERX555967.107|contig_16484_11|MM05	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	240	ERX555967.107|contig_16484_11|MM05 source=viral family=Rhodopsin mag=ERX555967.107 protein=contig_16484_11 clade=MM05
ERX552274.9|contig_10206_5|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	230	ERX552274.9|contig_10206_5|MM01 source=viral family=Rhodopsin mag=ERX552274.9 protein=contig_10206_5 clade=MM01
ERX556031.42|contig_7300_22|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	229	ERX556031.42|contig_7300_22|MM01 source=viral family=Rhodopsin mag=ERX556031.42 protein=contig_7300_22 clade=MM01
SRX802073.68|contig_24774_11|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	228	SRX802073.68|contig_24774_11|MM01 source=viral family=Rhodopsin mag=SRX802073.68 protein=contig_24774_11 clade=MM01
ERX555926.39|contig_33728_27|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	225	ERX555926.39|contig_33728_27|MM01 source=viral family=Rhodopsin mag=ERX555926.39 protein=contig_33728_27 clade=MM01
ERX555967.90|contig_8010_30|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	225	ERX555967.90|contig_8010_30|MM01 source=viral family=Rhodopsin mag=ERX555967.90 protein=contig_8010_30 clade=MM01
ERX556068.30|contig_60910_18|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	225	ERX556068.30|contig_60910_18|MM01 source=viral family=Rhodopsin mag=ERX556068.30 protein=contig_60910_18 clade=MM01
ERX552243.92|contig_14178_8|MM01	5.974653337322864	8	1	0	3	4	5	5	0.75	1.0	224	ERX552243.92|contig_14178_8|MM01 source=viral family=Rhodopsin mag=ERX552243.92 protein=contig_14178_8 clade=MM01
ERX552296.13|contig_16925_2|MM01	5.955159917704858	8	1	0	4	4	4	5	1.0	0.8	228	ERX552296.13|contig_16925_2|MM01 source=viral family=Rhodopsin mag=ERX552296.13 protein=contig_16925_2 clade=MM01
ERX552243.92|contig_11886_10|MM01	5.955159917704858	8	1	0	4	4	4	5	1.0	0.8	227	ERX552243.92|contig_11886_10|MM01 source=viral family=Rhodopsin mag=ERX552243.92 protein=contig_11886_10 clade=MM01
ERX555913.6|contig_22445_22|MM01	5.915891814171805	8	1	0	3	4	5	5	0.75	1.0	233	ERX555913.6|contig_22445_22|MM01 source=viral family=Rhodopsin mag=ERX555913.6 protein=contig_22445_22 clade=MM01
ERX555943.12|contig_340_1|MM01	5.911506505400148	8	0	1	4	4	4	5	1.0	0.8	201	ERX555943.12|contig_340_1|MM01 source=viral family=Rhodopsin mag=ERX555943.12 protein=contig_340_1 clade=MM01
SRX330942.33|contig_178_32|MM18	5.371951828267534	7	2	0	4	4	3	5	1.0	0.6	223	SRX330942.33|contig_178_32|MM18 source=viral family=Rhodopsin mag=SRX330942.33 protein=contig_178_32 clade=MM18
ERX555933.22|contig_2209_65|MM01	5.371951828267534	7	2	0	4	4	3	5	1.0	0.6	217	ERX555933.22|contig_2209_65|MM01 source=viral family=Rhodopsin mag=ERX555933.22 protein=contig_2209_65 clade=MM01
ERX556032.62|contig_12729_17|MM01	5.371951828267534	7	2	0	4	4	3	5	1.0	0.6	190	ERX556032.62|contig_12729_17|MM01 source=viral family=Rhodopsin mag=ERX556032.62 protein=contig_12729_17 clade=MM01
SRX802202.63|contig_36203_6|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	281	SRX802202.63|contig_36203_6|MM01 source=viral family=Rhodopsin mag=SRX802202.63 protein=contig_36203_6 clade=MM01
SRX802077.94|contig_67809_10|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	269	SRX802077.94|contig_67809_10|MM01 source=viral family=Rhodopsin mag=SRX802077.94 protein=contig_67809_10 clade=MM01
ERX555907.46|contig_21758_20|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	238	ERX555907.46|contig_21758_20|MM01 source=viral family=Rhodopsin mag=ERX555907.46 protein=contig_21758_20 clade=MM01
ERX552288.111|contig_19603_3|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	237	ERX552288.111|contig_19603_3|MM01 source=viral family=Rhodopsin mag=ERX552288.111 protein=contig_19603_3 clade=MM01
ERX556049.12|contig_803_71|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	233	ERX556049.12|contig_803_71|MM01 source=viral family=Rhodopsin mag=ERX556049.12 protein=contig_803_71 clade=MM01
ERX556009.10|contig_16154_3|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	232	ERX556009.10|contig_16154_3|MM01 source=viral family=Rhodopsin mag=ERX556009.10 protein=contig_16154_3 clade=MM01
SRX802202.64|contig_1847_78|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	231	SRX802202.64|contig_1847_78|MM01 source=viral family=Rhodopsin mag=SRX802202.64 protein=contig_1847_78 clade=MM01
ERX556054.25|contig_1471_16|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	229	ERX556054.25|contig_1471_16|MM01 source=viral family=Rhodopsin mag=ERX556054.25 protein=contig_1471_16 clade=MM01
ERX555964.34|contig_28911_21|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	223	ERX555964.34|contig_28911_21|MM01 source=viral family=Rhodopsin mag=ERX555964.34 protein=contig_28911_21 clade=MM01
SRX802074.42|contig_9393_3|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	221	SRX802074.42|contig_9393_3|MM01 source=viral family=Rhodopsin mag=SRX802074.42 protein=contig_9393_3 clade=MM01
SRX802143.113|contig_8900_41|MM01	5.318385907899174	7	2	0	4	4	3	5	1.0	0.6	221	SRX802143.113|contig_8900_41|MM01 source=viral family=Rhodopsin mag=SRX802143.113 protein=contig_8900_41 clade=MM01
SRX802077.162|contig_58852_7|MM01	5.305506645543281	7	2	0	4	4	3	5	1.0	0.6	229	SRX802077.162|contig_58852_7|MM01 source=viral family=Rhodopsin mag=SRX802077.162 protein=contig_58852_7 clade=MM01
SRX802143.64|contig_22699_4|MM13	5.305506645543281	7	2	0	4	4	3	5	1.0	0.6	226	SRX802143.64|contig_22699_4|MM13 source=viral family=Rhodopsin mag=SRX802143.64 protein=contig_22699_4 clade=MM13
ERX552288.95|contig_5412_13|MM01	5.305506645543281	7	2	0	4	4	3	5	1.0	0.6	221	ERX552288.95|contig_5412_13|MM01 source=viral family=Rhodopsin mag=ERX552288.95 protein=contig_5412_13 clade=MM01
ERX555919.35|contig_6909_3|LP04	5.262619415255605	7	2	0	4	4	3	5	1.0	0.6	225	ERX555919.35|contig_6909_3|LP04 source=viral family=Rhodopsin mag=ERX555919.35 protein=contig_6909_3 clade=LP04
SRX331703.39|contig_3823_12|MM01	5.2497401528997125	7	2	0	4	4	3	5	1.0	0.6	238	SRX331703.39|contig_3823_12|MM01 source=viral family=Rhodopsin mag=SRX331703.39 protein=contig_3823_12 clade=MM01
SRX331703.17|contig_2407_21|MM01	5.2497401528997125	7	2	0	4	4	3	5	1.0	0.6	226	SRX331703.17|contig_2407_21|MM01 source=viral family=Rhodopsin mag=SRX331703.17 protein=contig_2407_21 clade=MM01
SRX331950.43|contig_378_12|MM01	5.2497401528997125	7	2	0	4	4	3	5	1.0	0.6	226	SRX331950.43|contig_378_12|MM01 source=viral family=Rhodopsin mag=SRX331950.43 protein=contig_378_12 clade=MM01
SRX802143.64|contig_24887_7|MM13	5.150152994550096	7	2	0	3	4	4	5	0.75	0.8	232	SRX802143.64|contig_24887_7|MM13 source=viral family=Rhodopsin mag=SRX802143.64 protein=contig_24887_7 clade=MM13
ERX552274.30|contig_9197_5|MM01	5.13065957493209	7	2	0	4	4	3	5	1.0	0.6	230	ERX552274.30|contig_9197_5|MM01 source=viral family=Rhodopsin mag=ERX552274.30 protein=contig_9197_5 clade=MM01
ERX552270.106|contig_1128_27|MM01	5.13065957493209	7	2	0	4	4	3	5	1.0	0.6	228	ERX552270.106|contig_1128_27|MM01 source=viral family=Rhodopsin mag=ERX552270.106 protein=contig_1128_27 clade=MM01
ERX552270.62|contig_29355_5|MM01	5.13065957493209	7	2	0	4	4	3	5	1.0	0.6	226	ERX552270.62|contig_29355_5|MM01 source=viral family=Rhodopsin mag=ERX552270.62 protein=contig_29355_5 clade=MM01
ERX555984.23|contig_23947_31|EP05	5.096587074181736	7	2	0	3	4	4	5	0.75	0.8	239	ERX555984.23|contig_23947_31|EP05 source=viral family=Rhodopsin mag=ERX555984.23 protein=contig_23947_31 clade=EP05
ERX555997.23|contig_21989_5|MM01	5.096587074181736	7	2	0	3	4	4	5	0.75	0.8	231	ERX555997.23|contig_21989_5|MM01 source=viral family=Rhodopsin mag=ERX555997.23 protein=contig_21989_5 clade=MM01
ERX556003.31|contig_25393_23|MM01	5.096587074181736	7	2	0	3	4	4	5	0.75	0.8	202	ERX556003.31|contig_25393_23|MM01 source=viral family=Rhodopsin mag=ERX556003.31 protein=contig_25393_23 clade=MM01
ERX552288.49|contig_11881_60|EP01	5.091391471399037	7	2	0	3	4	4	5	0.75	0.8	241	ERX552288.49|contig_11881_60|EP01 source=viral family=Rhodopsin mag=ERX552288.49 protein=contig_11881_60 clade=EP01
ERX552270.24|contig_15452_25|MM01	5.091391471399037	7	2	0	3	4	4	5	0.75	0.8	231	ERX552270.24|contig_15452_25|MM01 source=viral family=Rhodopsin mag=ERX552270.24 protein=contig_15452_25 clade=MM01
SRX331950.8|contig_10302_18|MM12	5.030911630499761	7	2	0	3	4	4	5	0.75	0.8	233	SRX331950.8|contig_10302_18|MM12 source=viral family=Rhodopsin mag=SRX331950.8 protein=contig_10302_18 clade=MM12
SRX802143.26|contig_28156_26|MM01	5.024946288674785	7	2	0	3	4	4	5	0.75	0.8	276	SRX802143.26|contig_28156_26|MM01 source=viral family=Rhodopsin mag=SRX802143.26 protein=contig_28156_26 clade=MM01
