seq_id	score	matched_sites	mismatched_sites	gap_or_x_sites	high_confidence_matches	high_confidence_total	moderate_confidence_matches	moderate_confidence_total	high_confidence_match_fraction	moderate_confidence_match_fraction	raw_length	description
ERX552270.56|contig_157_7|MM09	7.275828146212761	12	1	0	1	1	11	12	1.0	0.9166666666666666	233	ERX552270.56|contig_157_7|MM09 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552270.56 protein=contig_157_7 clade=MM09
ERX552270.10|contig_15547_36|MM09	7.275828146212761	12	1	0	1	1	11	12	1.0	0.9166666666666666	232	ERX552270.10|contig_15547_36|MM09 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552270.10 protein=contig_15547_36 clade=MM09
ERX552270.42|contig_1684_71|MM09	6.509475268321421	11	2	0	1	1	10	12	1.0	0.8333333333333334	230	ERX552270.42|contig_1684_71|MM09 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552270.42 protein=contig_1684_71 clade=MM09
ERX555926.27|contig_47355_9|MM01	6.431988652373267	11	2	0	1	1	10	12	1.0	0.8333333333333334	244	ERX555926.27|contig_47355_9|MM01 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX555926.27 protein=contig_47355_9 clade=MM01
SRX802202.1|contig_635_69|MM01	5.738307333691949	10	3	0	1	1	9	12	1.0	0.75	251	SRX802202.1|contig_635_69|MM01 source=viral family=Glycolysis_phophoglycerate_mutase mag=SRX802202.1 protein=contig_635_69 clade=MM01
ERX556043.42|contig_3300_22|MM15	1.7331330208253286	5	8	0	0	1	5	12	0.0	0.4166666666666667	409	ERX556043.42|contig_3300_22|MM15 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX556043.42 protein=contig_3300_22 clade=MM15
ERX552254.13|contig_76171_16|MM16	1.5379442352519275	4	9	0	1	1	3	12	1.0	0.25	398	ERX552254.13|contig_76171_16|MM16 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552254.13 protein=contig_76171_16 clade=MM16
SRX802073.68|contig_122337_5|MM01	1.5219819923666076	4	9	0	1	1	3	12	1.0	0.25	222	SRX802073.68|contig_122337_5|MM01 source=viral family=Glycolysis_phophoglycerate_mutase mag=SRX802073.68 protein=contig_122337_5 clade=MM01
ERX288947.23|contig_3898_56|MM16	1.5219819923666076	4	9	0	1	1	3	12	1.0	0.25	213	ERX288947.23|contig_3898_56|MM16 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX288947.23 protein=contig_3898_56 clade=MM16
ERX555926.32|contig_7191_2|MM16	1.4302628141089677	4	9	0	1	1	3	12	1.0	0.25	213	ERX555926.32|contig_7191_2|MM16 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX555926.32 protein=contig_7191_2 clade=MM16
ERX552302.17|contig_42134_7|MM07	1.3967072670918825	4	9	0	1	1	3	12	1.0	0.25	398	ERX552302.17|contig_42134_7|MM07 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552302.17 protein=contig_42134_7 clade=MM07
SRX802143.125|contig_102666_10|IR01	1.0504509592971132	4	8	1	1	1	3	12	1.0	0.25	433	SRX802143.125|contig_102666_10|IR01 source=viral family=Glycolysis_phophoglycerate_mutase mag=SRX802143.125 protein=contig_102666_10 clade=IR01
ERX555926.32|contig_4413_15|MM16	-0.6618271472117626	2	10	1	0	1	2	12	0.0	0.16666666666666666	246	ERX555926.32|contig_4413_15|MM16 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX555926.32 protein=contig_4413_15 clade=MM16
ERX552257.96|contig_51564_9|MM11	-1.133614974768821	1	11	1	1	1	0	12	1.0	0.0	319	ERX552257.96|contig_51564_9|MM11 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX552257.96 protein=contig_51564_9 clade=MM11
ERX555926.32|contig_1510_18|MM16	-1.491742616358001	2	2	9	1	1	1	12	1.0	0.08333333333333333	309	ERX555926.32|contig_1510_18|MM16 source=viral family=Glycolysis_phophoglycerate_mutase mag=ERX555926.32 protein=contig_1510_18 clade=MM16
