align_id	align_description	matched_label	group
SRX802077.163.fa.dc..contig_129790_5...LP04	SRX802077.163.fa.dc..contig_129790_5...LP04	SRX802077.163.fa.dc..contig_129790_5...LP04	viral
322104.XP_001384104.1	322104.XP_001384104.1	322104.XP_001384104.1	cellular
SRX802202.7.fa.dc..contig_7256_21...MM08	SRX802202.7.fa.dc..contig_7256_21...MM08	SRX802202.7.fa.dc..contig_7256_21...MM08	viral
SRX802963.33.fa.dc..contig_409_120...MM07	SRX802963.33.fa.dc..contig_409_120...MM07	SRX802963.33.fa.dc..contig_409_120...MM07	viral
83406.HDN1F_04960	83406.HDN1F_04960	83406.HDN1F_04960	cellular
83332.Rv0432	83332.Rv0432	83332.Rv0432	cellular
8090.ENSORLP00000010084	8090.ENSORLP00000010084	8090.ENSORLP00000010084	cellular
8090.ENSORLP00000005499	8090.ENSORLP00000005499	8090.ENSORLP00000005499	cellular
8128.ENSONIP00000016390	8128.ENSONIP00000016390	8128.ENSONIP00000016390	cellular
8128.ENSONIP00000005908	8128.ENSONIP00000005908	8128.ENSONIP00000005908	cellular
8049.ENSGMOP00000016337	8049.ENSGMOP00000016337	8049.ENSGMOP00000016337	cellular
8049.ENSGMOP00000010297	8049.ENSGMOP00000010297	8049.ENSGMOP00000010297	cellular
8083.ENSXMAP00000017642	8083.ENSXMAP00000017642	8083.ENSXMAP00000017642	cellular
8083.ENSXMAP00000008410	8083.ENSXMAP00000008410	8083.ENSXMAP00000008410	cellular
39946.BGIOSGA025399-PA	39946.BGIOSGA025399-PA	39946.BGIOSGA025399-PA	cellular
39946.BGIOSGA040098-PA	39946.BGIOSGA040098-PA	39946.BGIOSGA040098-PA	cellular
366394.Smed_0702	366394.Smed_0702	366394.Smed_0702	cellular
379731.PST_2573	379731.PST_2573	379731.PST_2573	cellular
381046.XP_002553571.1	381046.XP_002553571.1	381046.XP_002553571.1	cellular
394.NGR_c08520	394.NGR_c08520	394.NGR_c08520	cellular
395492.Rleg2_1009	395492.Rleg2_1009	395492.Rleg2_1009	cellular
397945.Aave_2599	397945.Aave_2599	397945.Aave_2599	cellular
397945.Aave_4523	397945.Aave_4523	397945.Aave_4523	cellular
398578.Daci_3942	398578.Daci_3942	398578.Daci_3942	cellular
ERX288947.59.fa.dc..contig_8722_9...MM01	ERX288947.59.fa.dc..contig_8722_9...MM01	ERX288947.59.fa.dc..contig_8722_9...MM01	viral
ERX288947.1.fa.dc..contig_492_3...MM01	ERX288947.1.fa.dc..contig_492_3...MM01	ERX288947.1.fa.dc..contig_492_3...MM01	viral
ERX288947.11.fa.dc..contig_3684_13...MM01	ERX288947.11.fa.dc..contig_3684_13...MM01	ERX288947.11.fa.dc..contig_3684_13...MM01	viral
ERX289005.60.fa.dc..contig_18666_35...MM01	ERX289005.60.fa.dc..contig_18666_35...MM01	ERX289005.60.fa.dc..contig_18666_35...MM01	viral
ERX289005.28.fa.dc..contig_83908_10...MM01	ERX289005.28.fa.dc..contig_83908_10...MM01	ERX289005.28.fa.dc..contig_83908_10...MM01	viral
ERX288975.8.fa.dc..contig_10047_3...MM01	ERX288975.8.fa.dc..contig_10047_3...MM01	ERX288975.8.fa.dc..contig_10047_3...MM01	viral
ERX288965.16.fa.dc..contig_9173_18...MM01	ERX288965.16.fa.dc..contig_9173_18...MM01	ERX288965.16.fa.dc..contig_9173_18...MM01	viral
ERX552261.56.fa.dc..contig_3811_12...IR01	ERX552261.56.fa.dc..contig_3811_12...IR01	ERX552261.56.fa.dc..contig_3811_12...IR01	viral
ERX552254.32.fa.dc..contig_12452_10...MM01	ERX552254.32.fa.dc..contig_12452_10...MM01	ERX552254.32.fa.dc..contig_12452_10...MM01	viral
ERX552292.53.fa.dc..contig_32032_16...MM01	ERX552292.53.fa.dc..contig_32032_16...MM01	ERX552292.53.fa.dc..contig_32032_16...MM01	viral
ERX552296.13.fa.dc..contig_19936_10...MM01	ERX552296.13.fa.dc..contig_19936_10...MM01	ERX552296.13.fa.dc..contig_19936_10...MM01	viral
WP_082088222.1	WP_082088222.1	WP_082088222.1	cellular
WP_082093167.1	WP_082093167.1	WP_082093167.1	cellular
WP_052721759.1	WP_052721759.1	WP_052721759.1	cellular
WP_148266662.1	WP_148266662.1	WP_148266662.1	cellular
WP_048166087.1	WP_048166087.1	WP_048166087.1	cellular
WP_054297776.1	WP_054297776.1	WP_054297776.1	cellular
WP_048107094.1	WP_048107094.1	WP_048107094.1	cellular
WP_095643034.1	WP_095643034.1	WP_095643034.1	cellular
351160.LRC161	351160.LRC161	351160.LRC161	cellular
WP_048139791.1	WP_048139791.1	WP_048139791.1	cellular
WP_128504894.1	WP_128504894.1	WP_128504894.1	cellular
439375.Oant_3827	439375.Oant_3827	439375.Oant_3827	cellular
441960.XP_002148586.1	441960.XP_002148586.1	441960.XP_002148586.1	cellular
436907.XP_001646260.1	436907.XP_001646260.1	436907.XP_001646260.1	cellular
436907.XP_001646677.1	436907.XP_001646677.1	436907.XP_001646677.1	cellular
4533.OB03G18920.1	4533.OB03G18920.1	4533.OB03G18920.1	cellular
4538.ORGLA03G0083400.1	4538.ORGLA03G0083400.1	4538.ORGLA03G0083400.1	cellular
441960.XP_002148587.1	441960.XP_002148587.1	441960.XP_002148587.1	cellular
4513.MLOC_38479.3	4513.MLOC_38479.3	4513.MLOC_38479.3	cellular
4555.Si037598m	4555.Si037598m	4555.Si037598m	cellular
4558.Sb01g042660.1	4558.Sb01g042660.1	4558.Sb01g042660.1	cellular
GCA_001744115.1_ViralProj344208..KU749311.1_168...PX01	GCA_001744115.1_ViralProj344208..KU749311.1_168...PX01	GCA_001744115.1_ViralProj344208..KU749311.1_168...PX01	viral
GCA_001399245.1_ViralProj298907..KT820662.1_141...MM01	GCA_001399245.1_ViralProj298907..KT820662.1_141...MM01	GCA_001399245.1_ViralProj298907..KT820662.1_141...MM01	viral
GCA_002966215.1_ASM296621v1..KY684086.1_108...MM16	GCA_002966215.1_ASM296621v1..KY684086.1_108...MM16	GCA_002966215.1_ASM296621v1..KY684086.1_108...MM16	viral
GCA_002966195.1_ASM296619v1..MG779314.1_4...MM16	GCA_002966195.1_ASM296619v1..MG779314.1_4...MM16	GCA_002966195.1_ASM296619v1..MG779314.1_4...MM16	viral
GCA_000869685.1_ViralProj18527..EF101928.1_78...LP02	GCA_000869685.1_ViralProj18527..EF101928.1_78...LP02	GCA_000869685.1_ViralProj18527..EF101928.1_78...LP02	viral
GCA_000867825.1_ViralProj18305..DQ890022.1_33...LP02	GCA_000867825.1_ViralProj18305..DQ890022.1_33...LP02	GCA_000867825.1_ViralProj18305..DQ890022.1_33...LP02	viral
GCA_000894375.1_ViralProj85563..HQ647181.2_145...PX01	GCA_000894375.1_ViralProj85563..HQ647181.2_145...PX01	GCA_000894375.1_ViralProj85563..HQ647181.2_145...PX01	viral
GCA_000890375.1_ViralProj61013..HM004429.1_19...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_19...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_19...LP01	viral
GCA_002966485.1_ASM296648v1..KY523104.1_1035...MM16	GCA_002966485.1_ASM296648v1..KY523104.1_1035...MM16	GCA_002966485.1_ASM296648v1..KY523104.1_1035...MM16	viral
GCA_002966435.1_ASM296643v1..KC008572.1_744...MM16	GCA_002966435.1_ASM296643v1..KC008572.1_744...MM16	GCA_002966435.1_ASM296643v1..KC008572.1_744...MM16	viral
667128.HMPREF0621_0224	667128.HMPREF0621_0224	667128.HMPREF0621_0224	cellular
688245.CtCNB1_1784	688245.CtCNB1_1784	688245.CtCNB1_1784	cellular
637911.AM305_10291	637911.AM305_10291	637911.AM305_10291	cellular
641118.OINT_2000919	641118.OINT_2000919	641118.OINT_2000919	cellular
69293.ENSGACP00000027215	69293.ENSGACP00000027215	69293.ENSGACP00000027215	cellular
693977.Deipr_0326	693977.Deipr_0326	693977.Deipr_0326	cellular
688245.CtCNB1_2292	688245.CtCNB1_2292	688245.CtCNB1_2292	cellular
69293.ENSGACP00000025152	69293.ENSGACP00000025152	69293.ENSGACP00000025152	cellular
693977.Deipr_0327	693977.Deipr_0327	693977.Deipr_0327	cellular
694569.D7S_2002	694569.D7S_2002	694569.D7S_2002	cellular
164757.Mjls_4422	164757.Mjls_4422	164757.Mjls_4422	cellular
164757.Mjls_0562	164757.Mjls_0562	164757.Mjls_0562	cellular
1071378.XP_003669599.1	1071378.XP_003669599.1	1071378.XP_003669599.1	cellular
1064592.XP_003677709.1	1064592.XP_003677709.1	1064592.XP_003677709.1	cellular
1071381.XP_003687219.1	1071381.XP_003687219.1	1071381.XP_003687219.1	cellular
1071381.XP_003685575.1	1071381.XP_003685575.1	1071381.XP_003685575.1	cellular
122586.NMB1398	122586.NMB1398	122586.NMB1398	cellular
1117943.SFHH103_00783	1117943.SFHH103_00783	1117943.SFHH103_00783	cellular
15368.BRADI1G69680.1	15368.BRADI1G69680.1	15368.BRADI1G69680.1	cellular
135651.CBN11587	135651.CBN11587	135651.CBN11587	cellular
ERX682739.15.fa.dc..contig_4777_101...EP07	ERX682739.15.fa.dc..contig_4777_101...EP07	ERX682739.15.fa.dc..contig_4777_101...EP07	viral
ERX633347.21.fa.dc..contig_809_43...LP04	ERX633347.21.fa.dc..contig_809_43...LP04	ERX633347.21.fa.dc..contig_809_43...LP04	viral
ERX633347.12.fa.dc..contig_9667_22...MM14	ERX633347.12.fa.dc..contig_9667_22...MM14	ERX633347.12.fa.dc..contig_9667_22...MM14	viral
ERX633345.33.fa.dc..contig_4419_60...MM14	ERX633345.33.fa.dc..contig_4419_60...MM14	ERX633345.33.fa.dc..contig_4419_60...MM14	viral
ERX556088.18.fa.dc..contig_29033_9...MM01	ERX556088.18.fa.dc..contig_29033_9...MM01	ERX556088.18.fa.dc..contig_29033_9...MM01	viral
ERX556037.19.fa.dc..contig_20_7...MM01	ERX556037.19.fa.dc..contig_20_7...MM01	ERX556037.19.fa.dc..contig_20_7...MM01	viral
ERX556034.38.fa.dc..contig_80926_53...LP01	ERX556034.38.fa.dc..contig_80926_53...LP01	ERX556034.38.fa.dc..contig_80926_53...LP01	viral
ERX556031.10.fa.dc..contig_5776_6...MM01	ERX556031.10.fa.dc..contig_5776_6...MM01	ERX556031.10.fa.dc..contig_5776_6...MM01	viral
ERX556022.4.fa.dc..contig_7321_21...MM01	ERX556022.4.fa.dc..contig_7321_21...MM01	ERX556022.4.fa.dc..contig_7321_21...MM01	viral
ERX556009.10.fa.dc..contig_10740_27...MM01	ERX556009.10.fa.dc..contig_10740_27...MM01	ERX556009.10.fa.dc..contig_10740_27...MM01	viral
YP_009505989.1	YP_009505989.1	YP_009505989.1	cellular
YP_009249890.1	YP_009249890.1	YP_009249890.1	cellular
NP_047438.1	NP_047438.1	NP_047438.1	cellular
YP_803426.1	YP_803426.1	YP_803426.1	cellular
YP_009091891.1	YP_009091891.1	YP_009091891.1	cellular
YP_009666476.1	YP_009666476.1	YP_009666476.1	cellular
YP_654465.1	YP_654465.1	YP_654465.1	cellular
YP_006908566.1	YP_006908566.1	YP_006908566.1	cellular
YP_003422403.1	YP_003422403.1	YP_003422403.1	cellular
YP_009330183.1	YP_009330183.1	YP_009330183.1	cellular
ERX555997.5.fa.dc..contig_83478_3...MM01	ERX555997.5.fa.dc..contig_83478_3...MM01	ERX555997.5.fa.dc..contig_83478_3...MM01	viral
7260.FBpp0242009	7260.FBpp0242009	7260.FBpp0242009	cellular
742159.HMPREF0004_3830	742159.HMPREF0004_3830	742159.HMPREF0004_3830	cellular
743720.Psefu_1939	743720.Psefu_1939	743720.Psefu_1939	cellular
762376.AXYL_03646	762376.AXYL_03646	762376.AXYL_03646	cellular
7227.FBpp0084313	7227.FBpp0084313	7227.FBpp0084313	cellular
7237.FBpp0281682	7237.FBpp0281682	7237.FBpp0281682	cellular
7244.FBpp0239090	7244.FBpp0239090	7244.FBpp0239090	cellular
7245.FBpp0268638	7245.FBpp0268638	7245.FBpp0268638	cellular
7897.ENSLACP00000020223	7897.ENSLACP00000020223	7897.ENSLACP00000020223	cellular
7955.ENSDARP00000120216	7955.ENSDARP00000120216	7955.ENSDARP00000120216	cellular
262316.MAP4272c	262316.MAP4272c	262316.MAP4272c	cellular
262316.MAP3921	262316.MAP3921	262316.MAP3921	cellular
262316.MAP2131c	262316.MAP2131c	262316.MAP2131c	cellular
ERX556003.45.fa.dc..contig_41379_3...AF02	ERX556003.45.fa.dc..contig_41379_3...AF02	ERX556003.45.fa.dc..contig_41379_3...AF02	viral
272843.PM1952	272843.PM1952	272843.PM1952	cellular
272631.ML1925	272631.ML1925	272631.ML1925	cellular
269797.Mbar_A2345	269797.Mbar_A2345	269797.Mbar_A2345	cellular
266834.SMc02597	266834.SMc02597	266834.SMc02597	cellular
ERX555958.13.fa.dc..contig_1291_16...LP01	ERX555958.13.fa.dc..contig_1291_16...LP01	ERX555958.13.fa.dc..contig_1291_16...LP01	viral
ERX555964.34.fa.dc..contig_391_11...MM01	ERX555964.34.fa.dc..contig_391_11...MM01	ERX555964.34.fa.dc..contig_391_11...MM01	viral
ERX555933.51.fa.dc..contig_65824_12...MM06	ERX555933.51.fa.dc..contig_65824_12...MM06	ERX555933.51.fa.dc..contig_65824_12...MM06	viral
272943.RSP_1796	272943.RSP_1796	272943.RSP_1796	cellular
ERX555988.97.fa.dc..contig_21424_13...MM01	ERX555988.97.fa.dc..contig_21424_13...MM01	ERX555988.97.fa.dc..contig_21424_13...MM01	viral
ERX555997.4.fa.dc..contig_43868_1...MM01	ERX555997.4.fa.dc..contig_43868_1...MM01	ERX555997.4.fa.dc..contig_43868_1...MM01	viral
ERX555965.56.fa.dc..contig_1470_8...MM01	ERX555965.56.fa.dc..contig_1470_8...MM01	ERX555965.56.fa.dc..contig_1470_8...MM01	viral
ERX555967.26.fa.dc..contig_3048_89...MM01	ERX555967.26.fa.dc..contig_3048_89...MM01	ERX555967.26.fa.dc..contig_3048_89...MM01	viral
281687.CJA13366	281687.CJA13366	281687.CJA13366	cellular
ERX555957.21.fa.dc..contig_26834_14...MM07	ERX555957.21.fa.dc..contig_26834_14...MM07	ERX555957.21.fa.dc..contig_26834_14...MM07	viral
4641.GSMUA_Achr4P06850_001	4641.GSMUA_Achr4P06850_001	4641.GSMUA_Achr4P06850_001	cellular
WP_048122945.1	WP_048122945.1	WP_048122945.1	cellular
WP_011307313.1	WP_011307313.1	WP_011307313.1	cellular
99883.ENSTNIP00000009636	99883.ENSTNIP00000009636	99883.ENSTNIP00000009636	cellular
99883.ENSTNIP00000012838	99883.ENSTNIP00000012838	99883.ENSTNIP00000012838	cellular
931890.XP_003647833.1	931890.XP_003647833.1	931890.XP_003647833.1	cellular
94122.Shewana3_2125	94122.Shewana3_2125	94122.Shewana3_2125	cellular
887324.HMPREF0027_0554	887324.HMPREF0027_0554	887324.HMPREF0027_0554	cellular
888057.HMPREF9064_1468	888057.HMPREF9064_1468	888057.HMPREF9064_1468	cellular
862965.PARA_14820	862965.PARA_14820	862965.PARA_14820	cellular
875328.JDM601_0406	875328.JDM601_0406	875328.JDM601_0406	cellular
349102.Rsph17025_0454	349102.Rsph17025_0454	349102.Rsph17025_0454	cellular
347834.RHE_CH01400	347834.RHE_CH01400	347834.RHE_CH01400	cellular
350054.Mflv_1989	350054.Mflv_1989	350054.Mflv_1989	cellular
350054.Mflv_0172	350054.Mflv_0172	350054.Mflv_0172	cellular
33169.AAS54170	33169.AAS54170	33169.AAS54170	cellular
327275.SOHN41_02014	327275.SOHN41_02014	327275.SOHN41_02014	cellular
340100.Bpet3851	340100.Bpet3851	340100.Bpet3851	cellular
339671.Asuc_0800	339671.Asuc_0800	339671.Asuc_0800	cellular
ERX552270.94.fa.dc..contig_28937_22...MM01	ERX552270.94.fa.dc..contig_28937_22...MM01	ERX552270.94.fa.dc..contig_28937_22...MM01	viral
ERX552274.5.fa.dc..contig_38889_8...MM01	ERX552274.5.fa.dc..contig_38889_8...MM01	ERX552274.5.fa.dc..contig_38889_8...MM01	viral
ERX552287.8.fa.dc..contig_42684_6...MM08	ERX552287.8.fa.dc..contig_42684_6...MM08	ERX552287.8.fa.dc..contig_42684_6...MM08	viral
ERX552288.39.fa.dc..contig_767_4...MM01	ERX552288.39.fa.dc..contig_767_4...MM01	ERX552288.39.fa.dc..contig_767_4...MM01	viral
ERX552270.100.fa.dc..contig_9516_12...MM01	ERX552270.100.fa.dc..contig_9516_12...MM01	ERX552270.100.fa.dc..contig_9516_12...MM01	viral
350058.Mvan_0735	350058.Mvan_0735	350058.Mvan_0735	cellular
ERX552270.52.fa.dc..contig_56405_1...MM01	ERX552270.52.fa.dc..contig_56405_1...MM01	ERX552270.52.fa.dc..contig_56405_1...MM01	viral
ERX552270.8.fa.dc..contig_41436_22...LP05	ERX552270.8.fa.dc..contig_41436_22...LP05	ERX552270.8.fa.dc..contig_41436_22...LP05	viral
SRX474032.22.fa.dc..contig_3860_16...MM01	SRX474032.22.fa.dc..contig_3860_16...MM01	SRX474032.22.fa.dc..contig_3860_16...MM01	viral
SRX331950.43.fa.dc..contig_378_9...MM01	SRX331950.43.fa.dc..contig_378_9...MM01	SRX331950.43.fa.dc..contig_378_9...MM01	viral
SRX331703.48.fa.dc..contig_4674_24...MM01	SRX331703.48.fa.dc..contig_4674_24...MM01	SRX331703.48.fa.dc..contig_4674_24...MM01	viral
SRX331703.27.fa.dc..contig_356_19...MM01	SRX331703.27.fa.dc..contig_356_19...MM01	SRX331703.27.fa.dc..contig_356_19...MM01	viral
SRX331703.23.fa.dc..contig_3094_8...MM04	SRX331703.23.fa.dc..contig_3094_8...MM04	SRX331703.23.fa.dc..contig_3094_8...MM04	viral
SRX331703.17.fa.dc..contig_2407_18...MM01	SRX331703.17.fa.dc..contig_2407_18...MM01	SRX331703.17.fa.dc..contig_2407_18...MM01	viral
SRX331950.30.fa.dc..contig_346_8...MM04	SRX331950.30.fa.dc..contig_346_8...MM04	SRX331950.30.fa.dc..contig_346_8...MM04	viral
SRX331950.29.fa.dc..contig_597_111...IR01	SRX331950.29.fa.dc..contig_597_111...IR01	SRX331950.29.fa.dc..contig_597_111...IR01	viral
SRX331950.28.fa.dc..contig_3531_12...MM04	SRX331950.28.fa.dc..contig_3531_12...MM04	SRX331950.28.fa.dc..contig_3531_12...MM04	viral
SRX331703.51.fa.dc..contig_3519_105...MM04	SRX331703.51.fa.dc..contig_3519_105...MM04	SRX331703.51.fa.dc..contig_3519_105...MM04	viral
546414.Deide_19880	546414.Deide_19880	546414.Deide_19880	cellular
GCA_000427175.1_CREV_1..HF679133.1_259...PX03	GCA_000427175.1_CREV_1..HF679133.1_259...PX03	GCA_000427175.1_CREV_1..HF679133.1_259...PX03	viral
GCA_000861985.1_ViralProj15462..AY689436.1_157...PX01	GCA_000861985.1_ViralProj15462..AY689436.1_157...PX01	GCA_000861985.1_ViralProj15462..AY689436.1_157...PX01	viral
NP_663219.1	NP_663219.1	NP_663219.1	cellular
YP_003429374.1	YP_003429374.1	YP_003429374.1	cellular
YP_473310.1	YP_473310.1	YP_473310.1	cellular
YP_001651015.1	YP_001651015.1	YP_001651015.1	cellular
YP_950752.1	YP_950752.1	YP_950752.1	cellular
NP_046185.1	NP_046185.1	NP_046185.1	cellular
NP_054060.1	NP_054060.1	NP_054060.1	cellular
YP_009229947.1	YP_009229947.1	YP_009229947.1	cellular
NP_047782.1	NP_047782.1	NP_047782.1	cellular
YP_611086.1	YP_611086.1	YP_611086.1	cellular
252305.OB2597_01637	252305.OB2597_01637	252305.OB2597_01637	cellular
436017.A4RZX9	436017.A4RZX9	436017.A4RZX9	cellular
43151.ADAR002434-PA	43151.ADAR002434-PA	43151.ADAR002434-PA	cellular
430066.BAbS19_II05060	430066.BAbS19_II05060	430066.BAbS19_II05060	cellular
419947.MtubH3_010100023030	419947.MtubH3_010100023030	419947.MtubH3_010100023030	cellular
419947.MRA_0437	419947.MRA_0437	419947.MRA_0437	cellular
416269.APL_0004	416269.APL_0004	416269.APL_0004	cellular
399795.CtesDRAFT_PD3085	399795.CtesDRAFT_PD3085	399795.CtesDRAFT_PD3085	cellular
399795.CtesDRAFT_PD2477	399795.CtesDRAFT_PD2477	399795.CtesDRAFT_PD2477	cellular
399739.Pmen_1347	399739.Pmen_1347	399739.Pmen_1347	cellular
39947.LOC_Os03g11960.1	39947.LOC_Os03g11960.1	39947.LOC_Os03g11960.1	cellular
GCA_005411835.1_ASM541183v1..MK836424.1_142...PX01	GCA_005411835.1_ASM541183v1..MK836424.1_142...PX01	GCA_005411835.1_ASM541183v1..MK836424.1_142...PX01	viral
GCA_900187665.1_lib00569..LT896718.1_175...PX01	GCA_900187665.1_lib00569..LT896718.1_175...PX01	GCA_900187665.1_lib00569..LT896718.1_175...PX01	viral
GCA_004156275.1_ASM415627v1..MG807319.1_272...MM16	GCA_004156275.1_ASM415627v1..MG807319.1_272...MM16	GCA_004156275.1_ASM415627v1..MG807319.1_272...MM16	viral
GCA_004156295.1_ASM415629v1..MG807320.1_252...MM16	GCA_004156295.1_ASM415629v1..MG807320.1_252...MM16	GCA_004156295.1_ASM415629v1..MG807320.1_252...MM16	viral
GCA_003814145.1_ASM381414v1..MK072332.1_19...MM16	GCA_003814145.1_ASM381414v1..MK072332.1_19...MM16	GCA_003814145.1_ASM381414v1..MK072332.1_19...MM16	viral
GCA_003814265.1_ASM381426v1..MK071983.1_83...MM16	GCA_003814265.1_ASM381426v1..MK071983.1_83...MM16	GCA_003814265.1_ASM381426v1..MK071983.1_83...MM16	viral
GCA_003069485.1_ASM306948v1..DQ491001.1_37...LP02	GCA_003069485.1_ASM306948v1..DQ491001.1_37...LP02	GCA_003069485.1_ASM306948v1..DQ491001.1_37...LP02	viral
GCA_003333125.1_ASM333312v1..HQ704802.1_30...MM01	GCA_003333125.1_ASM333312v1..HQ704802.1_30...MM01	GCA_003333125.1_ASM333312v1..HQ704802.1_30...MM01	viral
GCA_900236015.1_Vaccinia_virus_strain_WR..LT966077.1_170...PX01	GCA_900236015.1_Vaccinia_virus_strain_WR..LT966077.1_170...PX01	GCA_900236015.1_Vaccinia_virus_strain_WR..LT966077.1_170...PX01	viral
