clean_id	mag_id_short	protein_token	clade	raw_label	fasta_file	length_aa
ERX552326.9|contig_3254_4|LP01	ERX552326.9	contig_3254_4	LP01	ERX552326.9.fa.dc..contig_3254_4...LP01	ERX552326.9.fa.dc.faa	159
ERX552333.20|contig_1920_93|LP01	ERX552333.20	contig_1920_93	LP01	ERX552333.20.fa.dc..contig_1920_93...LP01	ERX552333.20.fa.dc.faa	160
ERX552336.20|contig_3869_12|LP01	ERX552336.20	contig_3869_12	LP01	ERX552336.20.fa.dc..contig_3869_12...LP01	ERX552336.20.fa.dc.faa	158
ERX552348.26|contig_554_24|LP01	ERX552348.26	contig_554_24	LP01	ERX552348.26.fa.dc..contig_554_24...LP01	ERX552348.26.fa.dc.faa	159
ERX555915.1|contig_23782_19|MM08	ERX555915.1	contig_23782_19	MM08	ERX555915.1.fa.dc..contig_23782_19...MM08	ERX555915.1.fa.dc.faa	163
ERX555933.22|contig_122030_10|MM01	ERX555933.22	contig_122030_10	MM01	ERX555933.22.fa.dc..contig_122030_10...MM01	ERX555933.22.fa.dc.faa	167
ERX555933.51|contig_65824_12|MM06	ERX555933.51	contig_65824_12	MM06	ERX555933.51.fa.dc..contig_65824_12...MM06	ERX555933.51.fa.dc.faa	188
ERX555957.21|contig_26834_14|MM07	ERX555957.21	contig_26834_14	MM07	ERX555957.21.fa.dc..contig_26834_14...MM07	ERX555957.21.fa.dc.faa	160
ERX555958.13|contig_1291_16|LP01	ERX555958.13	contig_1291_16	LP01	ERX555958.13.fa.dc..contig_1291_16...LP01	ERX555958.13.fa.dc.faa	158
ERX555964.34|contig_391_11|MM01	ERX555964.34	contig_391_11	MM01	ERX555964.34.fa.dc..contig_391_11...MM01	ERX555964.34.fa.dc.faa	190
ERX555965.56|contig_1470_8|MM01	ERX555965.56	contig_1470_8	MM01	ERX555965.56.fa.dc..contig_1470_8...MM01	ERX555965.56.fa.dc.faa	150
ERX555967.26|contig_3048_89|MM01	ERX555967.26	contig_3048_89	MM01	ERX555967.26.fa.dc..contig_3048_89...MM01	ERX555967.26.fa.dc.faa	183
ERX555988.97|contig_21424_13|MM01	ERX555988.97	contig_21424_13	MM01	ERX555988.97.fa.dc..contig_21424_13...MM01	ERX555988.97.fa.dc.faa	228
ERX555997.4|contig_43868_1|MM01	ERX555997.4	contig_43868_1	MM01	ERX555997.4.fa.dc..contig_43868_1...MM01	ERX555997.4.fa.dc.faa	153
ERX555997.5|contig_83478_3|MM01	ERX555997.5	contig_83478_3	MM01	ERX555997.5.fa.dc..contig_83478_3...MM01	ERX555997.5.fa.dc.faa	304
ERX556003.45|contig_41379_3|AF02	ERX556003.45	contig_41379_3	AF02	ERX556003.45.fa.dc..contig_41379_3...AF02	ERX556003.45.fa.dc.faa	168
ERX556009.10|contig_10740_27|MM01	ERX556009.10	contig_10740_27	MM01	ERX556009.10.fa.dc..contig_10740_27...MM01	ERX556009.10.fa.dc.faa	151
ERX556022.4|contig_7321_21|MM01	ERX556022.4	contig_7321_21	MM01	ERX556022.4.fa.dc..contig_7321_21...MM01	ERX556022.4.fa.dc.faa	216
ERX556031.10|contig_5776_6|MM01	ERX556031.10	contig_5776_6	MM01	ERX556031.10.fa.dc..contig_5776_6...MM01	ERX556031.10.fa.dc.faa	177
ERX556034.38|contig_80926_53|LP01	ERX556034.38	contig_80926_53	LP01	ERX556034.38.fa.dc..contig_80926_53...LP01	ERX556034.38.fa.dc.faa	158
ERX556037.19|contig_20_7|MM01	ERX556037.19	contig_20_7	MM01	ERX556037.19.fa.dc..contig_20_7...MM01	ERX556037.19.fa.dc.faa	211
ERX556088.18|contig_29033_9|MM01	ERX556088.18	contig_29033_9	MM01	ERX556088.18.fa.dc..contig_29033_9...MM01	ERX556088.18.fa.dc.faa	219
ERX556315.47|contig_4430_6|MM14	ERX556315.47	contig_4430_6	MM14	ERX556315.47.fa.dc..contig_4430_6...MM14	ERX556315.47.fa.dc.faa	48
ERX633345.33|contig_4419_60|MM14	ERX633345.33	contig_4419_60	MM14	ERX633345.33.fa.dc..contig_4419_60...MM14	ERX633345.33.fa.dc.faa	162
ERX633347.12|contig_9667_22|MM14	ERX633347.12	contig_9667_22	MM14	ERX633347.12.fa.dc..contig_9667_22...MM14	ERX633347.12.fa.dc.faa	162
ERX633347.21|contig_809_43|LP04	ERX633347.21	contig_809_43	LP04	ERX633347.21.fa.dc..contig_809_43...LP04	ERX633347.21.fa.dc.faa	172
ERX682739.15|contig_4777_101|EP07	ERX682739.15	contig_4777_101	EP07	ERX682739.15.fa.dc..contig_4777_101...EP07	ERX682739.15.fa.dc.faa	165
SRX310217.15|contig_1162_51|MM18	SRX310217.15	contig_1162_51	MM18	SRX310217.15.fa.dc..contig_1162_51...MM18	SRX310217.15.fa.dc.faa	153
SRX331703.17|contig_2407_18|MM01	SRX331703.17	contig_2407_18	MM01	SRX331703.17.fa.dc..contig_2407_18...MM01	SRX331703.17.fa.dc.faa	191
SRX331703.23|contig_3094_8|MM04	SRX331703.23	contig_3094_8	MM04	SRX331703.23.fa.dc..contig_3094_8...MM04	SRX331703.23.fa.dc.faa	163
SRX331703.27|contig_356_19|MM01	SRX331703.27	contig_356_19	MM01	SRX331703.27.fa.dc..contig_356_19...MM01	SRX331703.27.fa.dc.faa	167
SRX331703.48|contig_4674_24|MM01	SRX331703.48	contig_4674_24	MM01	SRX331703.48.fa.dc..contig_4674_24...MM01	SRX331703.48.fa.dc.faa	160
SRX331703.51|contig_3519_105|MM04	SRX331703.51	contig_3519_105	MM04	SRX331703.51.fa.dc..contig_3519_105...MM04	SRX331703.51.fa.dc.faa	169
SRX331950.28|contig_3531_12|MM04	SRX331950.28	contig_3531_12	MM04	SRX331950.28.fa.dc..contig_3531_12...MM04	SRX331950.28.fa.dc.faa	163
SRX331950.29|contig_597_111|IR01	SRX331950.29	contig_597_111	IR01	SRX331950.29.fa.dc..contig_597_111...IR01	SRX331950.29.fa.dc.faa	195
SRX331950.30|contig_346_8|MM04	SRX331950.30	contig_346_8	MM04	SRX331950.30.fa.dc..contig_346_8...MM04	SRX331950.30.fa.dc.faa	186
SRX331950.31|contig_435_1|MM01	SRX331950.31	contig_435_1	MM01	SRX331950.31.fa.dc..contig_435_1...MM01	SRX331950.31.fa.dc.faa	92
SRX331950.43|contig_378_9|MM01	SRX331950.43	contig_378_9	MM01	SRX331950.43.fa.dc..contig_378_9...MM01	SRX331950.43.fa.dc.faa	191
SRX474032.22|contig_3860_16|MM01	SRX474032.22	contig_3860_16	MM01	SRX474032.22.fa.dc..contig_3860_16...MM01	SRX474032.22.fa.dc.faa	163
SRX514547.41|contig_1356_13|LP01	SRX514547.41	contig_1356_13	LP01	SRX514547.41.fa.dc..contig_1356_13...LP01	SRX514547.41.fa.dc.faa	159
SRX802073.110|contig_52855_9|MM01	SRX802073.110	contig_52855_9	MM01	SRX802073.110.fa.dc..contig_52855_9...MM01	SRX802073.110.fa.dc.faa	306
SRX802073.62|contig_48876_16|MM07	SRX802073.62	contig_48876_16	MM07	SRX802073.62.fa.dc..contig_48876_16...MM07	SRX802073.62.fa.dc.faa	162
SRX802077.163|contig_129790_5|LP04	SRX802077.163	contig_129790_5	LP04	SRX802077.163.fa.dc..contig_129790_5...LP04	SRX802077.163.fa.dc.faa	175
SRX802077.164|contig_87678_15|IR01	SRX802077.164	contig_87678_15	IR01	SRX802077.164.fa.dc..contig_87678_15...IR01	SRX802077.164.fa.dc.faa	253
SRX802143.48|contig_41027_13|MM01	SRX802143.48	contig_41027_13	MM01	SRX802143.48.fa.dc..contig_41027_13...MM01	SRX802143.48.fa.dc.faa	211
SRX802189.102|contig_5559_30|MM01	SRX802189.102	contig_5559_30	MM01	SRX802189.102.fa.dc..contig_5559_30...MM01	SRX802189.102.fa.dc.faa	211
SRX802202.135|contig_5286_20|LP04	SRX802202.135	contig_5286_20	LP04	SRX802202.135.fa.dc..contig_5286_20...LP04	SRX802202.135.fa.dc.faa	155
SRX802202.7|contig_7256_21|MM08	SRX802202.7	contig_7256_21	MM08	SRX802202.7.fa.dc..contig_7256_21...MM08	SRX802202.7.fa.dc.faa	166
SRX802963.33|contig_409_120|MM07	SRX802963.33	contig_409_120	MM07	SRX802963.33.fa.dc..contig_409_120...MM07	SRX802963.33.fa.dc.faa	166
