align_id	align_description	matched_label	group
198628.Dda3937_03867	198628.Dda3937_03867	198628.Dda3937_03867	cellular
188626.HMPREF0321_0393	188626.HMPREF0321_0393	188626.HMPREF0321_0393	cellular
203907.Bfl602	203907.Bfl602	203907.Bfl602	cellular
199310.c4867	199310.c4867	199310.c4867	cellular
211110.gbs0930	211110.gbs0930	211110.gbs0930	cellular
210007.SMU_1191	210007.SMU_1191	210007.SMU_1191	cellular
869209.Tresu_2204	869209.Tresu_2204	869209.Tresu_2204	cellular
871237.SIN_0139	871237.SIN_0139	871237.SIN_0139	cellular
220668.lp_1898	220668.lp_1898	220668.lp_1898	cellular
443254.Marpi_0145	443254.Marpi_0145	443254.Marpi_0145	cellular
446465.Bfae_11020	446465.Bfae_11020	446465.Bfae_11020	cellular
4538.ORGLA09G0075300.1	4538.ORGLA09G0075300.1	4538.ORGLA09G0075300.1	cellular
465515.MlutN2_010100010333	465515.MlutN2_010100010333	465515.MlutN2_010100010333	cellular
416591.Tlet_1961	416591.Tlet_1961	416591.Tlet_1961	cellular
420890.LCGL_1337	420890.LCGL_1337	420890.LCGL_1337	cellular
436907.XP_001647072.1	436907.XP_001647072.1	436907.XP_001647072.1	cellular
440497.LBJG_00531	440497.LBJG_00531	440497.LBJG_00531	cellular
469613.HMPREF0864_03935	469613.HMPREF0864_03935	469613.HMPREF0864_03935	cellular
471874.PROSTU_00515	471874.PROSTU_00515	471874.PROSTU_00515	cellular
888833.HMPREF9421_1698	888833.HMPREF9421_1698	888833.HMPREF9421_1698	cellular
888746.HMPREF9180_1090	888746.HMPREF9180_1090	888746.HMPREF9180_1090	cellular
9103.ENSMGAP00000007385	9103.ENSMGAP00000007385	9103.ENSMGAP00000007385	cellular
906968.Trebr_0487	906968.Trebr_0487	906968.Trebr_0487	cellular
873448.STRPO_0313	873448.STRPO_0313	873448.STRPO_0313	cellular
873447.SPB_0662	873447.SPB_0662	873447.SPB_0662	cellular
886377.Murru_1791	886377.Murru_1791	886377.Murru_1791	cellular
873449.STRCR_1873	873449.STRCR_1873	873449.STRCR_1873	cellular
1112204.GPOL_c30220	1112204.GPOL_c30220	1112204.GPOL_c30220	cellular
13735.ENSPSIP00000009638	13735.ENSPSIP00000009638	13735.ENSPSIP00000009638	cellular
156889.Mmc1_1917	156889.Mmc1_1917	156889.Mmc1_1917	cellular
158189.SpiBuddy_2912	158189.SpiBuddy_2912	158189.SpiBuddy_2912	cellular
9305.ENSSHAP00000002792	9305.ENSSHAP00000002792	9305.ENSSHAP00000002792	cellular
913848.LcorcK3_010100004036	913848.LcorcK3_010100004036	913848.LcorcK3_010100004036	cellular
1071378.XP_003669819.1	1071378.XP_003669819.1	1071378.XP_003669819.1	cellular
1071381.XP_003684029.1	1071381.XP_003684029.1	1071381.XP_003684029.1	cellular
412419.BDU_730	412419.BDU_730	412419.BDU_730	cellular
411684.HPDFL43_18122	411684.HPDFL43_18122	411684.HPDFL43_18122	cellular
396595.TK90_0054	396595.TK90_0054	396595.TK90_0054	cellular
396588.Tgr7_0355	396588.Tgr7_0355	396588.Tgr7_0355	cellular
395495.Lcho_0041	395495.Lcho_0041	395495.Lcho_0041	cellular
395494.Galf_1238	395494.Galf_1238	395494.Galf_1238	cellular
406817.XNC1_0100	406817.XNC1_0100	406817.XNC1_0100	cellular
403833.Pmob_1916	403833.Pmob_1916	403833.Pmob_1916	cellular
397948.Cmaq_1260	397948.Cmaq_1260	397948.Cmaq_1260	cellular
397948.Cmaq_0642	397948.Cmaq_0642	397948.Cmaq_0642	cellular
9813.ENSPCAP00000007271	9813.ENSPCAP00000007271	9813.ENSPCAP00000007271	cellular
985053.VMUT_1264	985053.VMUT_1264	985053.VMUT_1264	cellular
9315.ENSMEUP00000007944	9315.ENSMEUP00000007944	9315.ENSMEUP00000007944	cellular
931890.XP_003645817.1	931890.XP_003645817.1	931890.XP_003645817.1	cellular
9361.ENSDNOP00000003316	9361.ENSDNOP00000003316	9361.ENSDNOP00000003316	cellular
936140.LfarK3_010100007926	936140.LfarK3_010100007926	936140.LfarK3_010100007926	cellular
9478.ENSTSYP00000004540	9478.ENSTSYP00000004540	9478.ENSTSYP00000004540	cellular
9478.ENSTSYP00000005216	9478.ENSTSYP00000005216	9478.ENSTSYP00000005216	cellular
9483.ENSCJAP00000023045	9483.ENSCJAP00000023045	9483.ENSCJAP00000023045	cellular
979556.MTES_0357	979556.MTES_0357	979556.MTES_0357	cellular
1005048.CFU_2567	1005048.CFU_2567	1005048.CFU_2567	cellular
10020.ENSDORP00000000082	10020.ENSDORP00000000082	10020.ENSDORP00000000082	cellular
1000588.HMPREF9965_1123	1000588.HMPREF9965_1123	1000588.HMPREF9965_1123	cellular
1027371.GOALK_072_00830	1027371.GOALK_072_00830	1027371.GOALK_072_00830	cellular
1009370.ALO_08263	1009370.ALO_08263	1009370.ALO_08263	cellular
1005090.BAKON_307	1005090.BAKON_307	1005090.BAKON_307	cellular
1005057.BUAMB_286	1005057.BUAMB_286	1005057.BUAMB_286	cellular
1040964.LRU_00403	1040964.LRU_00403	1040964.LRU_00403	cellular
1033837.WANG_0712	1033837.WANG_0712	1033837.WANG_0712	cellular
GCA_000888835.1_ViralProj61011..HM004431.1_182...LP01	GCA_000888835.1_ViralProj61011..HM004431.1_182...LP01	GCA_000888835.1_ViralProj61011..HM004431.1_182...LP01	viral
ERX633348.16.fa.dc..contig_75040_11...LP01	ERX633348.16.fa.dc..contig_75040_11...LP01	ERX633348.16.fa.dc..contig_75040_11...LP01	viral
ERX556043.42.fa.dc..contig_22521_22...MM15	ERX556043.42.fa.dc..contig_22521_22...MM15	ERX556043.42.fa.dc..contig_22521_22...MM15	viral
158190.SpiGrapes_2073	158190.SpiGrapes_2073	158190.SpiGrapes_2073	cellular
ERX555907.107.fa.dc..contig_29290_13...LP01	ERX555907.107.fa.dc..contig_29290_13...LP01	ERX555907.107.fa.dc..contig_29290_13...LP01	viral
ERX552336.34.fa.dc..contig_8044_56...LP01	ERX552336.34.fa.dc..contig_8044_56...LP01	ERX552336.34.fa.dc..contig_8044_56...LP01	viral
ERX552336.20.fa.dc..contig_2035_27...LP01	ERX552336.20.fa.dc..contig_2035_27...LP01	ERX552336.20.fa.dc..contig_2035_27...LP01	viral
ERX552270.64.fa.dc..contig_17914_8...LP03	ERX552270.64.fa.dc..contig_17914_8...LP03	ERX552270.64.fa.dc..contig_17914_8...LP03	viral
999630.TUZN_0389	999630.TUZN_0389	999630.TUZN_0389	cellular
160490.SPy_1283	160490.SPy_1283	160490.SPy_1283	cellular
390333.Ldb0838	390333.Ldb0838	390333.Ldb0838	cellular
391009.Tmel_1595	391009.Tmel_1595	391009.Tmel_1595	cellular
381046.XP_002551986.1	381046.XP_002551986.1	381046.XP_002551986.1	cellular
381764.Fnod_1661	381764.Fnod_1661	381764.Fnod_1661	cellular
378753.KRH_05770	378753.KRH_05770	378753.KRH_05770	cellular
379508.XP_001525007.1	379508.XP_001525007.1	379508.XP_001525007.1	cellular
37347.ENSTBEP00000007887	37347.ENSTBEP00000007887	37347.ENSTBEP00000007887	cellular
374463.BCI_0171	374463.BCI_0171	374463.BCI_0171	cellular
391295.SSU05_0543	391295.SSU05_0543	391295.SSU05_0543	cellular
393305.YE0089	393305.YE0089	393305.YE0089	cellular
ERX556034.40.fa.dc..contig_3903_13...LP01	ERX556034.40.fa.dc..contig_3903_13...LP01	ERX556034.40.fa.dc..contig_3903_13...LP01	viral
1064592.XP_003676889.1	1064592.XP_003676889.1	1064592.XP_003676889.1	cellular
1069533.Sinf_0754	1069533.Sinf_0754	1069533.Sinf_0754	cellular
GCA_000890375.1_ViralProj61013..HM004429.1_187...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_187...LP01	GCA_000890375.1_ViralProj61013..HM004429.1_187...LP01	viral
SRX514547.24.fa.dc..contig_1713_22...LP01	SRX514547.24.fa.dc..contig_1713_22...LP01	SRX514547.24.fa.dc..contig_1713_22...LP01	viral
351160.RCIX1358	351160.RCIX1358	351160.RCIX1358	cellular
343509.SG2178	343509.SG2178	343509.SG2178	cellular
365044.Pnap_3557	365044.Pnap_3557	365044.Pnap_3557	cellular
545695.TREAZ_1898	545695.TREAZ_1898	545695.TREAZ_1898	cellular
322104.XP_001382396.2	322104.XP_001382396.2	322104.XP_001382396.2	cellular
321955.BlinB_010200010417	321955.BlinB_010200010417	321955.BlinB_010200010417	cellular
342108.amb4075	342108.amb4075	342108.amb4075	cellular
33169.AAS52477	33169.AAS52477	33169.AAS52477	cellular
4950.XP_003682687.1	4950.XP_003682687.1	4950.XP_003682687.1	cellular
4956.XP_002495303.1	4956.XP_002495303.1	4956.XP_002495303.1	cellular
478801.Ksed_08980	478801.Ksed_08980	478801.Ksed_08980	cellular
4932.YGR240C	4932.YGR240C	4932.YGR240C	cellular
37347.ENSTBEP00000004211	37347.ENSTBEP00000004211	37347.ENSTBEP00000004211	cellular
372461.BCc_187	372461.BCc_187	372461.BCc_187	cellular
499177.CLOST_0922	499177.CLOST_0922	499177.CLOST_0922	cellular
515618.RIEPE_0034	515618.RIEPE_0034	515618.RIEPE_0034	cellular
243274.TM0209	243274.TM0209	243274.TM0209	cellular
224915.bbp284	224915.bbp284	224915.bbp284	cellular
545694.TREPR_0608	545694.TREPR_0608	545694.TREPR_0608	cellular
314724.BT0727	314724.BT0727	314724.BT0727	cellular
31964.CMS_2832	31964.CMS_2832	31964.CMS_2832	cellular
362948.LSL_0866	362948.LSL_0866	362948.LSL_0866	cellular
31033.ENSTRUP00000003795	31033.ENSTRUP00000003795	31033.ENSTRUP00000003795	cellular
31033.ENSTRUP00000012569	31033.ENSTRUP00000012569	31033.ENSTRUP00000012569	cellular
31033.ENSTRUP00000040889	31033.ENSTRUP00000040889	31033.ENSTRUP00000040889	cellular
312284.A20C1_10069	312284.A20C1_10069	312284.A20C1_10069	cellular
313596.RB2501_13019	313596.RB2501_13019	313596.RB2501_13019	cellular
313603.FB2170_16991	313603.FB2170_16991	313603.FB2170_16991	cellular
314315.LSA1033	314315.LSA1033	314315.LSA1033	cellular
314345.SPV1_01252	314345.SPV1_01252	314345.SPV1_01252	cellular
596324.TREVI0001_1704	596324.TREVI0001_1704	596324.TREVI0001_1704	cellular
595536.MettrDRAFT_2084	595536.MettrDRAFT_2084	595536.MettrDRAFT_2084	cellular
572265.HDEF_1894	572265.HDEF_1894	572265.HDEF_1894	cellular
568817.SCc_678	568817.SCc_678	568817.SCc_678	cellular
573413.Spirs_3247	573413.Spirs_3247	573413.Spirs_3247	cellular
572478.Vdis_0368	572478.Vdis_0368	572478.Vdis_0368	cellular
585524.HMPREF0493_1401	585524.HMPREF0493_1401	585524.HMPREF0493_1401	cellular
573826.XP_002420736.1	573826.XP_002420736.1	573826.XP_002420736.1	cellular
59463.ENSMLUP00000016180	59463.ENSMLUP00000016180	59463.ENSMLUP00000016180	cellular
585530.HMPREF0183_0079	585530.HMPREF0183_0079	585530.HMPREF0183_0079	cellular
